global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,3e-06,fp16,1014.9477996826172,140.279794216156,138.9864625930786,3376.528172016144,15104048.043990448,3886.3926775340715,0.5,-0.05127481814187577,3375.9034147262573,15089992.27655832,3884.583925796728,0.5,-0.04405122620214102,16
400,3e-06,fp16,2950.0329208374023,45284.659576416016,45288.79266357422,95809.02796173096,17068635953.900524,130646.9898386508,0.4375,-0.3843753327719884,95366.05576324463,16746428314.030699,129407.9916930585,0.4375,-0.38728288710834413,16
600,3e-06,fp16,216.00724697113037,-4303.779846191406,-4410.430282592773,13935.165509223938,372110702.18159056,19290.171128882983,0.5,-0.11464518305083725,13891.256711006165,375972471.59760165,19390.009582194685,0.5,-0.10568167583004455,16
800,3e-06,fp16,-1475.016201019287,-13069.748779296875,-12851.107727050781,18850.607425689697,757518008.1252643,27523.045037300366,0.75,0.23483794368559496,18777.52667617798,758115323.6365415,27533.894087770102,0.75,0.23216037542119372,16
1000,3e-06,fp16,-1876.8310089111328,2426.8234634399414,2525.9020767211914,15936.241416931152,483183651.79680455,21981.438801789216,0.5,0.06605770562622931,15871.793556213379,479120559.92905045,21888.822716835424,0.5,0.07014560672074201,16
1200,3e-06,fp16,-244.1406373977661,-3517.160249710083,-3500.5148220062256,7084.254353523254,71323763.72322224,8445.339763634276,0.4375,0.25090714291832295,7094.425194740295,71351044.92124031,8446.954772060775,0.4375,0.2588702945923512,16
1400,3e-06,fp16,1909.8917078971863,245.47112464904785,106.18337440490723,16509.08670949936,447517547.08958614,21154.61053977563,0.3125,-0.2702910163715289,16415.507302761078,443097048.5586425,21049.870511683497,0.3125,-0.27874904552635793,16
1600,3e-06,fp16,734.9649362564087,1040.0093113183975,1017.9329215288162,4790.7845557928085,45150348.47824291,6719.40090173543,0.75,0.42791127170620213,4749.067063450813,44636143.843634725,6681.028651610074,0.75,0.43668605976667907,16
1800,3e-06,fp16,1337.687126159668,562.0858306884766,537.1190023422241,6685.549701690674,91690933.19657484,9575.538271897556,0.625,0.04543444246111864,6747.55712223053,92125639.77884582,9598.210238312444,0.625,0.043229838856394524,16
2000,3e-06,fp16,1185.0992393493652,-526.6890342235565,-546.9940664768219,5724.368561506271,52469488.933306895,7243.5826034709435,0.3125,-0.17139979368328784,5736.152414560318,52659276.98463737,7256.671205493423,0.3125,-0.17164615720176454,16
