time,step,epoch,phase,metric,value,task,model,eps
2025-11-17 09:04:01,1,0.00018691588785046728,train,loss,4.9297,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:01,1,0.00018691588785046728,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:01,1,0.00018691588785046728,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:03,2,0.00037383177570093456,train,loss,5.4922,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:03,2,0.00037383177570093456,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:03,2,0.00037383177570093456,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:04,3,0.0005607476635514019,train,loss,3.998,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:04,3,0.0005607476635514019,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:04,3,0.0005607476635514019,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:05,4,0.0007476635514018691,train,loss,5.1445,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:05,4,0.0007476635514018691,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:05,4,0.0007476635514018691,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:06,5,0.0009345794392523365,train,loss,4.6289,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:06,5,0.0009345794392523365,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:06,5,0.0009345794392523365,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:07,6,0.0011214953271028037,train,loss,5.1484,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:07,6,0.0011214953271028037,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:07,6,0.0011214953271028037,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:08,7,0.001308411214953271,train,loss,5.2461,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:08,7,0.001308411214953271,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:08,7,0.001308411214953271,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:10,8,0.0014953271028037382,train,loss,3.2168,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:10,8,0.0014953271028037382,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:10,8,0.0014953271028037382,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:11,9,0.0016822429906542056,train,loss,4.4688,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:11,9,0.0016822429906542056,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:11,9,0.0016822429906542056,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:12,10,0.001869158878504673,train,loss,5.707,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:12,10,0.001869158878504673,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:12,10,0.001869158878504673,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:14,11,0.00205607476635514,train,loss,4.625,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:14,11,0.00205607476635514,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:14,11,0.00205607476635514,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:15,12,0.0022429906542056075,train,loss,4.4492,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:15,12,0.0022429906542056075,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:15,12,0.0022429906542056075,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:16,13,0.002429906542056075,train,loss,5.0391,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:16,13,0.002429906542056075,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:16,13,0.002429906542056075,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:17,14,0.002616822429906542,train,loss,4.3906,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:17,14,0.002616822429906542,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:17,14,0.002616822429906542,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:18,15,0.002803738317757009,train,loss,3.4941,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:18,15,0.002803738317757009,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:18,15,0.002803738317757009,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:19,16,0.0029906542056074765,train,loss,5.0195,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:19,16,0.0029906542056074765,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:19,16,0.0029906542056074765,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:21,17,0.003177570093457944,train,loss,4.4336,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:21,17,0.003177570093457944,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:21,17,0.003177570093457944,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:22,18,0.0033644859813084112,train,loss,4.5312,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:22,18,0.0033644859813084112,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:22,18,0.0033644859813084112,train,epoch,0.0,SQuAD,opt-1.3b,0.00398
2025-11-17 09:04:25,19,0.0035514018691588786,train,loss,4.6445,SQuAD,opt-1.3b,0.00398
