step,loss_plus,loss_minus,train_loss,d_h,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,1.6953125,1.7265625,1.7109375,-3.125,True,0.06311627135487116,2.782487392425537,True,,,False
2,1.6728515625,1.599609375,1.63623046875,7.32421875,True,0.1479468641688642,0.39055943489074707,True,,,False
3,1.908203125,1.69921875,1.8037109375,20.8984375,True,0.42208350140008155,0.38455867767333984,True,,,False
4,1.78515625,1.6611328125,1.72314453125,12.40234375,True,0.25051304233532307,0.3869156837463379,True,,,False
5,1.609375,1.650390625,1.6298828125,-4.1015625,True,0.08284091049891724,0.3948187828063965,True,,,False
6,1.744140625,1.84375,1.7939453125,-9.9609375,True,0.20119278374557042,0.38472914695739746,True,,,False
7,1.6630859375,1.740234375,1.70166015625,-7.71484375,True,0.15581511507173898,0.383115291595459,True,,,False
8,1.7451171875,1.7314453125,1.73828125,1.3671875,True,0.02761503780644161,0.3924221992492676,True,,,False
9,1.9033203125,1.580078125,1.74169921875,32.32421875,True,0.6528606709554048,0.386005163192749,True,,,False
10,1.65625,1.62890625,1.642578125,2.734375,True,0.055226493868097075,0.3865780830383301,True,,,False
11,1.646484375,1.736328125,1.69140625,-8.984375,True,0.1814645733282948,0.3859243392944336,True,,,False
12,1.67578125,1.7744140625,1.72509765625,-9.86328125,True,0.1992167201848691,0.3910369873046875,True,,,False
13,1.6220703125,1.8017578125,1.7119140625,-17.96875,True,0.36294185917528954,0.3834974765777588,True,,,False
14,1.8154296875,1.658203125,1.73681640625,15.72265625,True,0.3175422442403365,0.38590359687805176,True,,,False
15,1.8701171875,1.6533203125,1.76171875,21.6796875,True,0.43785923492318446,0.3928534984588623,True,,,False
16,2.02734375,1.607421875,1.8173828125,41.9921875,True,0.8481246034592248,0.38498520851135254,True,,,False
17,1.62890625,1.7216796875,1.67529296875,-9.27734375,True,0.18738010118764215,0.3832385540008545,True,,,False
18,1.6396484375,1.6689453125,1.654296875,-2.9296875,True,0.05917101817560632,0.42000460624694824,True,,,False
