global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
200,0.0001,fp16,16,14.95361328125,20.437663979828358,16.80472534149885,431.280256345939,20.76728813172146,0.9375,0.9403409747985519,16
400,0.0001,fp16,16,27.16064453125,25.34920034557581,15.679365418851376,347.35635137235806,18.637498527762734,0.875,0.9896285215004832,16
600,0.0001,fp16,16,-5.4931640625,-5.943670719861984,12.3530955016613,263.3498957483778,16.2280589026654,0.875,0.9406473585401259,16
800,0.0001,fp16,16,-20.44677734375,-12.567764207720757,15.60262767970562,362.9631526621346,19.051591866879118,0.75,0.8992154859929379,16
1000,0.0001,fp16,16,-18.310546875,-15.414360284805298,14.956270933151245,302.5010431897017,17.392557120495585,0.875,0.9788768399452376,16
1200,0.0001,fp16,16,2.44140625,-0.13984039425849915,15.795756667852402,385.7178084556903,19.639699805640877,0.625,0.9272831531284439,16
1400,0.0001,fp16,16,1.52587890625,0.03690725564956665,13.908024966716766,271.72679053877965,16.48413754306787,0.8125,0.9814745462694148,16
1600,0.0001,fp16,16,23.49853515625,23.191913694143295,15.537074476480484,344.33138273944377,18.55616832051929,0.9375,0.9376688223036085,16
1800,0.0001,fp16,16,-12.20703125,-15.096913807094097,22.706762827932835,657.7587887458818,25.64680854893805,0.6875,0.8539858563461354,16
2000,0.0001,fp16,16,28.99169921875,28.88734793663025,18.729944944381714,538.8962182719306,23.214138327147328,1.0,0.9848371664788755,16
2200,0.0001,fp16,16,2.13623046875,-1.9063009023666382,27.47555387020111,1321.1096911812776,36.34707266316337,0.875,0.8984685776988466,16
2400,0.0001,fp16,16,7.32421875,5.53607964143157,16.097065541893244,330.88849790102967,18.190340785731028,0.75,0.9268281778817459,16
2600,0.0001,fp16,16,-3.96728515625,-1.9085292145609856,18.048997290432453,481.4228850279715,21.941351030143323,0.75,0.9477861510495269,16
2800,0.0001,fp16,16,11.5966796875,6.535969108343124,19.872354835271835,590.4693022496012,24.299574116630136,1.0,0.898104034279421,16
3000,0.0001,fp16,16,-23.8037109375,-13.142295703291893,22.227047100663185,673.9244754912327,25.960055383054033,0.9375,0.9685066347613656,16
3200,0.0001,fp16,16,8.544921875,16.460208386182785,21.28788259625435,763.6678380110103,27.634540669441392,0.6875,0.8796234584182971,16
3400,0.0001,fp16,16,-14.6484375,-5.660650447010994,32.139828726649284,1264.303399870174,35.55704430728423,0.75,0.8360604818180672,16
3600,0.0001,fp16,16,10.3759765625,10.501534402370453,18.52116471529007,610.3871467605913,24.706014384367855,0.8125,0.8243616608204217,16
3800,0.0001,fp16,16,-21.97265625,-10.815533921122551,18.92271001636982,554.762538184806,23.553397593230706,0.8125,0.9501361874302511,16
4000,0.0001,fp16,16,6.103515625,3.1296846829354763,20.807112399488688,675.5663900339777,25.991660009202523,0.75,0.7426716986782048,16
