global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,1e-05,fp16,-5.3882598876953125,-2.9896640330553055,,4.320830926299095,24.453842793595502,4.9450826882465275,0.875,0.8844593104758374,,,,,,16
400,1e-05,fp16,-4.6253204345703125,0.044688545167446136,,6.1470156237483025,56.21662547938047,7.497774701828567,0.9375,0.905675172001841,,,,,,16
600,1e-05,fp16,-2.956390380859375,-1.289230078458786,,4.87120321393013,38.67121434767993,6.2186183632443575,0.8125,0.7669980209214999,,,,,,16
800,1e-05,fp16,1.5497207641601562,1.7353838235139847,,5.989933535456657,64.64645714445179,8.04030205554815,0.75,0.6573858596646639,,,,,,16
1000,1e-05,fp16,-2.5033950805664062,-3.865135796368122,,4.821051485836506,45.03092716676102,6.710508711473446,1.0,0.8102763869729143,,,,,,16
1200,1e-05,fp16,-0.5483627319335938,-0.3710004799067974,,4.249909374862909,28.039265086619725,5.295211524256583,0.6875,0.7988142296930547,,,,,,16
1400,1e-05,fp16,0.762939453125,-6.275707453489304,,11.505667179822922,292.186540364096,17.093464843737678,0.625,0.508307025918851,,,,,,16
1600,1e-05,fp16,-0.4291534423828125,0.6350344605743885,,2.683895993977785,13.735685019770818,3.7061685093598777,0.6875,0.8247093223797761,,,,,,16
1800,1e-05,fp16,4.458427429199219,4.6390242874622345,,4.228825777769089,25.224991245950335,5.022448730046961,0.875,0.8486896294092358,,,,,,16
2000,1e-05,fp16,0.30994415283203125,-0.4269677922129631,,4.611249051988125,31.019827785330303,5.569544665888793,0.625,0.7403214339718663,,,,,,16
2200,1e-05,fp16,0.57220458984375,0.5847418010234833,,4.171161279082298,24.827089553490186,4.982678953483777,0.75,0.7683080438822502,,,,,,16
2400,1e-05,fp16,-0.5483627319335938,-0.20640495792031288,,5.3453960455954075,38.871748245986026,6.234721184302152,0.9375,0.9392729084302027,,,,,,16
2600,1e-05,fp16,-4.410743713378906,-1.2284218445420265,,4.791131630539894,35.35435955172363,5.945953207999843,0.9375,0.8749533020250724,,,,,,16
2800,1e-05,fp16,-0.8821487426757812,-0.9689260832965374,,3.639459002763033,21.254427918253224,4.610252478796928,0.8125,0.9279681715626776,,,,,,16
3000,1e-05,fp16,2.5987625122070312,0.858660526573658,,4.013370268046856,20.46817864350743,4.524177123357068,0.6875,0.7651994463954703,,,,,,16
3200,1e-05,fp16,0.5960464477539062,0.3677635230123997,,3.9683829061686993,24.951047460233738,4.9951023473232,0.625,0.6920235380570845,,,,,,16
3400,1e-05,fp16,-3.5762786865234375,-0.5235310643911362,,5.1839548498392105,49.66467915204417,7.047317159887454,0.9375,0.6260382509479028,,,,,,16
3600,1e-05,fp16,-4.220008850097656,-2.987961895763874,,3.2678729370236397,17.2458825937859,4.152816224417582,0.75,0.9134363736367171,,,,,,16
3800,1e-05,fp16,4.124641418457031,2.6649615727365017,,4.4250327460467815,25.806224273175058,5.0799827040232195,0.6875,0.7560229133454742,,,,,,16
4000,1e-05,fp16,-0.858306884765625,0.6492932066321373,,4.006462506949902,19.878378414524892,4.458517513089401,0.875,0.9041687805570311,,,,,,16
4200,1e-05,fp16,2.1219253540039062,0.11353655904531479,,4.912388376891613,29.53558054814083,5.434664713498049,0.8125,0.7601290740635059,,,,,,16
4400,1e-05,fp16,1.621246337890625,1.7444892674684525,,4.415563777089119,27.645528023581395,5.257901484773312,0.9375,0.8685172752667544,,,,,,16
4600,1e-05,fp16,0.6437301635742188,2.1705799400806427,,4.350237607955933,24.12965035256371,4.912194046713109,0.8125,0.8298668592893593,,,,,,16
4800,1e-05,fp16,-2.5033950805664062,-2.095134861767292,,3.2129068598151207,15.471777956920327,3.933418100954986,0.75,0.7611557937346684,,,,,,16
5000,1e-05,fp16,-0.3814697265625,-0.31287938356399536,,4.37126561999321,36.575736945451226,6.047787772851427,0.9375,0.6715614340853631,,,,,,16
