global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,0.01,fp16,16,0.396728515625,18.034562170505524,44.363185822963715,2450.4050553763977,49.50156619114589,0.625,0.3881559140580295,16
200,0.01,fp16,16,-2.880859375,-35.32647758722305,66.45387333631516,6869.475950740389,82.8823017944144,0.5625,-0.181003533776492,16
300,0.01,fp16,16,9.454345703125,-3.187629759311676,49.50670409202576,3652.5522344645055,60.43634861955598,0.5,-0.22750651693313834,16
400,0.01,fp16,16,9.3963623046875,-3.0932331681251526,54.91508823633194,5212.560193511948,72.19806225593557,0.5625,-0.11410803857275041,16
500,0.01,fp16,16,13.4002685546875,8.086248353123665,55.41277866065502,4840.784558292518,69.57574691149581,0.5625,0.41278928489682865,16
600,0.01,fp16,16,8.75244140625,10.21708557754755,53.198718048632145,4762.256666997355,69.0091056817675,0.5625,0.24376216663419187,16
700,0.01,fp16,16,0.7049560546875,7.750240623950958,60.2741773724556,5603.178952805845,74.85438499383883,0.625,0.2729451125828838,16
800,0.01,fp16,16,-1.50146484375,-16.550268948078156,62.02540212869644,7150.480658153986,84.56051476992076,0.5625,0.0741663216529553,16
900,0.01,fp16,16,7.1319580078125,0.888558566570282,66.08536058664322,6122.1587485022355,78.24422501694445,0.4375,0.28337059210672066,16
1000,0.01,fp16,16,5.9356689453125,-15.637031733989716,78.32092416286469,9916.961598598256,99.58394247366519,0.5,-0.09405738046189657,16
1100,0.01,fp16,16,0.1495361328125,22.550010427832603,69.01634798943996,6491.392875379292,80.56918067958301,0.3125,-0.22497556002360494,16
1200,0.01,fp16,16,-9.619140625,9.53369227051735,42.45987132191658,3277.5378239104193,57.24978448789497,0.5625,0.21846546556930047,16
1300,0.01,fp16,16,0.5218505859375,27.780187159776688,46.646993428468704,3558.850395568901,59.65610107582376,0.5625,0.33278356788344243,16
1400,0.01,fp16,16,5.6121826171875,-9.225177735090256,46.76038321852684,3430.5211159686787,58.570650636378275,0.625,-0.043359242219815304,16
1500,0.01,fp16,16,11.1663818359375,-34.40314257144928,77.6056661605835,9626.726843789445,98.11588476790823,0.5625,0.032800564426291694,16
1600,0.01,fp16,16,5.682373046875,-10.77289393544197,42.98818925023079,2850.4343877238352,53.389459518933464,0.5,0.36050781396423487,16
1700,0.01,fp16,16,7.7362060546875,-0.5302545428276062,76.11586159467697,7094.493290793427,84.22881508601095,0.3125,-0.16069092093151455,16
1800,0.01,fp16,16,1.3702392578125,11.957600831985474,37.232441663742065,1813.1913869809691,42.581585068911764,0.75,0.4207122501106325,16
1900,0.01,fp16,16,-4.3243408203125,23.036053210496902,58.80188801884651,5963.622740032062,77.22449572533357,0.5,-0.03774295729026882,16
2000,0.01,fp16,16,4.38232421875,33.777340941131115,64.45961377769709,6335.626248360197,79.59664721808448,0.6875,-0.07954964405708696,16
2100,0.01,fp16,16,1.611328125,10.985057011246681,33.1551825851202,1810.8496922925592,42.554079619850306,0.5625,0.15166913797423298,16
2200,0.01,fp16,16,-7.0526123046875,21.478827089071274,50.65495762228966,3733.042866400525,61.09863227929513,0.5,0.532697800186964,16
2300,0.01,fp16,16,-7.4462890625,2.9968619346618652,57.92595285177231,4752.51973321767,68.93852140289687,0.3125,-0.3046856252797981,16
2400,0.01,fp16,16,-5.6365966796875,-5.7499929666519165,75.49578702449799,7915.949690383211,88.97162295014749,0.6875,0.4523717484258141,16
