global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,rmse,sign_acc,corr,probe_num_seeds
200,1e-08,fp16,-1049.041748046875,-0.9072733968496323,6869.286854043603,8525.437212089088,0.3125,-0.2228159713262165,16
400,1e-08,fp16,1144.4091796875,9.483267083764076,7341.353765919805,8876.701605638207,0.5,-0.08177044009880678,16
600,1e-08,fp16,-476.837158203125,5.33701466023922,5346.717401906848,6604.483522257189,0.3125,-0.17523978133864485,16
800,1e-08,fp16,858.306884765625,-2.7483521178364754,4391.440265275538,5688.133053429603,0.5,0.1351110509432409,16
1000,1e-08,fp16,2431.8695068359375,0.07967451214790344,5959.636804312468,7429.605942340905,0.5625,-0.0572994267911015,16
1200,1e-08,fp16,-3433.2274169921875,3.665495529770851,11739.00114609301,16552.437970669762,0.1875,-0.028857964914114395,16
1400,1e-08,fp16,1382.8277587890625,1.4798561930656433,4054.5004501342773,4778.729603854111,0.5,-0.2321960193285046,16
1600,1e-08,fp16,-2145.7672119140625,1.7498828172683716,5382.382267713547,7534.16424603537,0.75,0.17745233123626664,16
1800,1e-08,fp16,1430.511474609375,0.1670689880847931,7532.606305420399,10235.374397306521,0.5625,-0.243599814803829,16
2000,1e-08,fp16,190.73486328125,-4.235114648938179,3917.7955538779497,4768.552075027258,0.3125,-0.21993519269679757,16
2200,1e-08,fp16,2670.2880859375,2.716732680797577,6768.124470233917,8486.321665873566,0.625,0.3140117820013216,16
2400,1e-08,fp16,-1764.2974853515625,-5.659920483827591,7199.845921367407,8265.526042072383,0.5625,-0.2235459955129043,16
2600,1e-08,fp16,2050.3997802734375,-0.4258364737033844,8062.059017628431,9769.71107897223,0.4375,-0.32447840515945975,16
2800,1e-08,fp16,-2574.920654296875,-3.2701127752661705,4769.516104020178,5695.889366084432,0.5625,-0.07330709703042466,16
3000,1e-08,fp16,143.0511474609375,0.3028503656387329,5963.547855854034,7733.772580651557,0.5,-0.12227722907754182,16
3200,1e-08,fp16,2288.818359375,11.564552009105682,5433.099421799183,7033.380525008502,0.5,-0.15784323546811224,16
3400,1e-08,fp16,429.1534423828125,-2.159637302160263,7284.596617013216,7796.674454412758,0.875,0.6336402393414142,16
3600,1e-08,fp16,-381.4697265625,-2.6645453572273254,13451.10715764761,15503.304205716218,0.4375,-0.04743154301169862,16
3800,1e-08,fp16,-3433.2275390625,0.8842598348855972,6197.67920537293,8187.639256239882,0.5625,-0.08173092526788538,16
4000,1e-08,fp16,-2241.1346435546875,-8.422256410121918,8922.93592429161,9882.855399723436,0.5,-0.21507413901660774,16
4200,1e-08,fp16,1764.2974853515625,3.034122571349144,7863.003993168473,9777.820895829398,0.625,0.5254099878209371,16
4400,1e-08,fp16,2384.185791015625,0.4216388911008835,13730.364875927567,15869.655035761223,0.625,0.09389569581551453,16
4600,1e-08,fp16,-1096.7254638671875,3.457862466573715,5575.085980504751,6764.486724205405,0.6875,0.29123533977073063,16
4800,1e-08,fp16,-715.2557373046875,3.633735954761505,6441.923663794994,7189.568503157767,0.4375,-0.18738207346105598,16
5000,1e-08,fp16,-238.4185791015625,-1.99407060444355,6060.318680480123,7296.55669982045,0.4375,-0.4049832545432095,16
5200,1e-08,fp16,1907.3486328125,0.4006187915802002,5720.9499851465225,6712.050407606028,0.5625,0.30707982065733513,16
5400,1e-08,fp16,-762.939453125,-3.299065910279751,8871.819046325982,10433.868005501621,0.4375,-0.11054092965426711,16
5600,1e-08,fp16,1811.981201171875,-2.463856056332588,4200.2712927907705,5781.517874599592,0.3125,-0.15894255162649898,16
5800,1e-08,fp16,1287.4603271484375,-5.723920613527298,6348.295836538076,7744.001552033458,0.375,-0.2130819511982141,16
6000,1e-08,fp16,-3814.697265625,0.34626876562833786,8584.603547088802,10011.570589995255,0.375,-0.2345827786082366,16
6200,1e-08,fp16,3004.0740966796875,8.37749545276165,4530.071811184287,6084.917347198076,0.5625,-0.05371688457285491,16
6400,1e-08,fp16,2098.08349609375,-3.0992120057344437,4387.730959460139,5639.653285546202,0.5,0.02625087188481549,16
6600,1e-08,fp16,572.20458984375,0.5060395300388336,6767.569600015879,8159.318007961303,0.625,0.4146889160152827,16
6800,1e-08,fp16,429.1534423828125,-3.981297269463539,8623.868836328387,10333.734919361466,0.6875,0.30504095909768253,16
7000,1e-08,fp16,-3385.5438232421875,0.6931786090135574,7391.226537153125,8820.586921204262,0.4375,0.06911912651578128,16
7200,1e-08,fp16,1955.0323486328125,0.32600657641887665,5292.978921696544,7069.575274171597,0.4375,-0.20721648489752428,16
7400,1e-08,fp16,-2002.716064453125,-3.76116481423378,7061.6904256641865,8954.65186981236,0.5,-0.06410602578006142,16
7600,1e-08,fp16,-2098.08349609375,3.4439753890037537,6672.15196120739,8326.128813705493,0.625,0.4646517575231634,16
7800,1e-08,fp16,-572.20458984375,-2.732526198029518,7054.932958140969,9279.126472019265,0.5625,0.19079745063258716,16
8000,1e-08,fp16,-286.102294921875,-2.361408054828644,6387.4090158343315,8446.550081567888,0.75,0.11991100310935504,16
8200,1e-08,fp16,1573.5626220703125,0.4528207629919052,5392.428349927068,6413.825535565872,0.4375,-0.3511904298110162,16
8400,1e-08,fp16,-1096.7254638671875,2.528824284672737,5007.116081252694,5934.654239741023,0.5625,-0.15548381986118553,16
8600,1e-08,fp16,953.67431640625,10.689645811915398,5624.045337125659,6979.249901438712,0.5,0.10090383674139666,16
8800,1e-08,fp16,-1096.7254638671875,-2.398549258708954,6243.226524055004,7277.277047677492,0.5,0.12559386750926618,16
9000,1e-08,fp16,-2193.450927734375,-4.049175605177879,6764.197252437472,8584.425873635377,0.75,0.29065453134027214,16
9200,1e-08,fp16,2908.70654296875,1.9924039170145988,6537.322300605476,10394.637059999008,0.375,-0.2277712293910714,16
9400,1e-08,fp16,619.8883056640625,5.678756698966026,5682.370476737618,7990.02026777772,0.375,-0.23886366238081969,16
9600,1e-08,fp16,1382.8277587890625,-7.509288877248764,6245.173268347979,7497.6260214397535,0.4375,0.3280592881914694,16
9800,1e-08,fp16,-190.73486328125,2.716120846569538,6581.764842264354,8081.587457322686,0.375,-0.3267974403706299,16
10000,1e-08,fp16,143.0511474609375,4.458181044086814,7582.001706639305,8809.656211111496,0.5,-0.042655027147326614,16
10200,1e-08,fp16,715.2557373046875,-3.472585529088974,5671.0578490793705,6667.446326712477,0.5625,0.25546146037482503,16
10400,1e-08,fp16,4863.739013671875,-5.040016263723373,8493.475115388632,10325.95713811398,0.3125,-0.16747422764468306,16
10600,1e-08,fp16,-619.8883056640625,-5.072991162538528,4914.013493210077,6734.899183589312,0.25,-0.09912212486103993,16
10800,1e-08,fp16,8821.487548828125,26.253917694091797,29257.537227630615,37379.544089314346,0.1875,-0.23079611310527676,16
11000,1e-08,fp16,-667.572021484375,10.414710715413094,4766.837409809232,6388.687310190231,0.375,0.07225259987834558,16
11200,1e-08,fp16,-1001.3580322265625,-2.2139861285686493,6060.2798046171665,7570.592772715207,0.3125,-0.35021370218592074,16
11400,1e-08,fp16,-1335.14404296875,0.98855359852314,4385.902049914002,5136.753950202011,0.5,0.19941402202766095,16
11600,1e-08,fp16,-286.102294921875,3.9255667626857758,3906.491310328245,5105.570814558891,0.5625,0.41008906625750025,16
11800,1e-08,fp16,-286.102294921875,1.046404480934143,6486.341795563698,7469.224362687905,0.5625,0.11407874602779165,16
12000,1e-08,fp16,-1239.776611328125,-0.6963858008384705,8297.804947197437,9591.97671687161,0.4375,-0.10914736942289795,16
12200,1e-08,fp16,-3099.4415283203125,3.2364357486367226,5484.468327738345,7381.0385008689955,0.5,0.008695138827963736,16
12400,1e-08,fp16,-2288.818359375,-5.96441475301981,6682.364192761481,7875.211313293772,0.5,-0.4099698740493534,16
12600,1e-08,fp16,2098.08349609375,2.4331780299544334,6670.166188128293,7685.596093110925,0.6875,0.3898056729975482,16
12800,1e-08,fp16,1239.776611328125,-2.1617407351732254,4866.18663777411,5516.505851934586,0.3125,-0.11825701140791553,16
13000,1e-08,fp16,-1430.511474609375,-7.777147591114044,5635.183922588825,7661.513673903336,0.25,-0.012026332711506134,16
13200,1e-08,fp16,-1955.0323486328125,-3.9146212935447693,6052.6096752882,7888.81684322399,0.5625,-0.011043118543962949,16
13400,1e-08,fp16,-2002.716064453125,-2.554173395037651,4864.607647374272,6309.8127654583095,0.375,-0.17923926830807313,16
13600,1e-08,fp16,2050.3997802734375,3.6553178057074547,7103.528541304171,9444.26166596432,0.625,0.37220931194794676,16
13800,1e-08,fp16,-2765.655517578125,-3.747466892004013,5815.4005344212055,7521.004042158648,0.5,0.08211899507383733,16
14000,1e-08,fp16,-762.939453125,0.9832657426595688,6110.819045767188,7695.97141234905,0.375,-0.18747797839295421,16
14200,1e-08,fp16,-667.572021484375,6.908263325691223,7062.412139356136,8510.903555373243,0.375,-0.1305350502100677,16
14400,1e-08,fp16,2002.716064453125,1.273066207766533,3913.9526785463095,4819.807419153025,0.5625,-0.14436931572535205,16
14600,1e-08,fp16,-190.73486328125,-0.2508765384554863,6775.424756847322,8160.576849554782,0.375,-0.4482407333483353,16
14800,1e-08,fp16,286.102294921875,3.166899934411049,6579.35755084455,7675.387045792805,0.5625,0.06376560578779945,16
15000,1e-08,fp16,2336.5020751953125,3.435214027762413,12827.506004318595,14723.116128008667,0.5625,0.0029730855306870866,16
15200,1e-08,fp16,-2813.3392333984375,-3.0174364298582077,6335.744987055659,6964.154108532922,0.5625,0.2073486217803548,16
15400,1e-08,fp16,95.367431640625,-0.3123047649860382,6773.038582593203,7582.3221037400945,0.25,-0.10802944772273926,16
15600,1e-08,fp16,429.1534423828125,1.0164731591939926,7204.797885432839,9431.961418442475,0.4375,-0.33863667580047385,16
15800,1e-08,fp16,-476.837158203125,3.775004595518112,5629.340513437986,7054.179946853362,0.5,-0.3151519097494535,16
16000,1e-08,fp16,-1430.511474609375,-5.656265214085579,6773.779716536403,9430.111138952627,0.4375,-0.29319159687470214,16
16200,1e-08,fp16,-858.306884765625,0.6068941652774811,7061.955277174711,8737.199584177628,0.3125,-0.06285683807034204,16
16400,1e-08,fp16,1382.8277587890625,-2.826391138136387,6058.225921846926,6910.514491731363,0.4375,-0.24818623661504496,16
16600,1e-08,fp16,-2288.818359375,-2.115236811339855,7726.756419427693,8746.541535242932,0.375,-0.27180853714435516,16
16800,1e-08,fp16,-905.9906005859375,1.0624675378203392,6534.954853124917,7534.457284007117,0.25,-0.5178450703820819,16
17000,1e-08,fp16,-2431.8695068359375,-1.0458700060844421,6058.200995147228,7441.586504407117,0.375,-0.2657561990659092,16
17200,1e-08,fp16,-3290.1763916015625,4.108065612614155,6916.383142463863,8349.87650654822,0.4375,-0.13983924973807038,16
17400,1e-08,fp16,-1907.3486328125,-1.6053757965564728,7250.424816966057,8098.053989439319,0.4375,-0.136671166448031,16
17600,1e-08,fp16,-2098.08349609375,0.09495319426059723,8489.463228330016,9944.602221522799,0.375,-0.09391864442815387,16
17800,1e-08,fp16,381.4697265625,-2.63340026140213,6006.923062860966,7072.240256629235,0.5625,0.18184165004303265,16
18000,1e-08,fp16,1478.1951904296875,0.8350330293178558,5198.461303457618,5961.802084872965,0.4375,-0.02237142787567362,16
18200,1e-08,fp16,-143.0511474609375,-7.124614864587784,8631.980701953173,10838.803026095109,0.5625,0.18744217328507243,16
18400,1e-08,fp16,-476.837158203125,-2.8107038140296936,4765.178880691528,6174.77195468493,0.5625,-0.020458315132939376,16
18600,1e-08,fp16,2813.3392333984375,-4.5312298983335495,10058.965317502618,10950.380287508106,0.5625,0.22903580530108936,16
18800,1e-08,fp16,1382.8277587890625,4.6283787824213505,5772.221492964774,6980.560523368564,0.3125,-0.2591069013922335,16
19000,1e-08,fp16,524.5208740234375,0.4285120666027069,7389.183433622122,8885.054380415555,0.5625,0.1648511097167883,16
19200,1e-08,fp16,524.5208740234375,1.0637184828519821,6433.943888708949,7905.753269788978,0.75,0.13850539033139359,16
19400,1e-08,fp16,1430.511474609375,0.9746169447898865,5808.605109453201,6980.668150357823,0.6875,0.38860306241027837,16
19600,1e-08,fp16,-1096.7254638671875,-0.2906876802444458,5489.852804780006,7000.806828540243,0.375,-0.2010037830034651,16
19800,1e-08,fp16,-3910.064697265625,-3.163369357585907,6866.5889882445335,8564.965383269855,0.4375,0.21994259162661903,16
20000,1e-08,fp16,953.67431640625,2.710921972990036,5062.284909397364,5905.0088524236035,0.25,-0.4076831562268723,16
20200,1e-08,fp16,-1955.0323486328125,-2.645213007926941,8057.1768963336945,10533.388369638591,0.5,0.13066873444362834,16
20400,1e-08,fp16,95.367431640625,-2.2807042449712753,3719.656062528491,4306.851552903035,0.625,0.04221712002712769,16
20600,1e-08,fp16,0.0,-3.5128378868103027,6196.413213849068,7299.695492591958,0.625,0.2219634526047473,16
20800,1e-08,fp16,47.6837158203125,-14.367717329412699,5009.9239156879485,7111.271787689182,0.3125,-0.16363575746711648,16
21000,1e-08,fp16,-1382.8277587890625,-2.3916127998381853,7679.646609334275,10716.17525371254,0.25,-0.4551244399563762,16
21200,1e-08,fp16,-47.6837158203125,4.725478500127792,5295.487698614597,6796.6115302550625,0.5,-0.2159875347896256,16
21400,1e-08,fp16,-286.102294921875,1.0543986558914185,5914.404698461294,7558.979054668163,0.375,-0.14059154869714405,16
21600,1e-08,fp16,524.5208740234375,1.282861664891243,8058.3619887679815,9183.10010876564,0.4375,0.13695649097499638,16
21800,1e-08,fp16,1478.1951904296875,0.4049935042858124,5384.748477458954,7411.421596845557,0.5625,0.25210817341791675,16
22000,1e-08,fp16,2527.2369384765625,2.426634829491377,6437.633963894099,9338.611737032066,0.4375,0.2308147018784465,16
22200,1e-08,fp16,-381.4697265625,-6.541136682033539,6006.119369566441,7802.955708133496,0.625,0.31896096451917794,16
22400,1e-08,fp16,3051.7578125,-4.446617901325226,7437.078230381012,9094.929379969823,0.5,0.21153159753762488,16
22600,1e-08,fp16,-1764.2974853515625,-2.9119816422462463,5478.000731647015,7918.082379331435,0.5625,0.5766413618363263,16
22800,1e-08,fp16,-2288.818359375,1.8111973404884338,5925.703578770161,7213.128261848021,0.3125,-0.5019989109808292,16
23000,1e-08,fp16,-429.1534423828125,-5.924778535962105,6625.005648687482,8042.771740915394,0.5625,0.12628903086771046,16
23200,1e-08,fp16,-572.20458984375,-0.825508326292038,8767.567133456469,11311.933821739445,0.5625,0.24675701796937943,16
23400,1e-08,fp16,-1478.1951904296875,-2.8405419439077377,5770.126489326358,6952.047038646467,0.4375,0.051083041595168285,16
23600,1e-08,fp16,2336.5020751953125,3.4928753413259983,5292.895507384092,6782.89451117481,0.4375,-0.032697187117545455,16
23800,1e-08,fp16,-2002.716064453125,-0.37939783930778503,6581.95236697793,7505.297706894647,0.5,-0.10768111322814432,16
24000,1e-08,fp16,-1621.246337890625,-2.5735586881637573,6191.185863375664,9017.399378439308,0.8125,0.453052836048876,16
24200,1e-08,fp16,-2241.1346435546875,3.4817028641700745,7015.392304629087,8343.01277455376,0.1875,-0.4026751612063588,16
24400,1e-08,fp16,-1764.2974853515625,5.739343598484993,3863.3020595759153,5126.806795326465,0.4375,0.21470612506069459,16
24600,1e-08,fp16,-3004.0740966796875,-8.058256514370441,4622.678154580295,5978.290961241558,0.5,-0.26211978707452877,16
24800,1e-08,fp16,4720.6878662109375,0.17215496301651,5863.658132970333,7562.038134516892,0.5,0.270177068212836,16
25000,1e-08,fp16,2431.8695068359375,-1.1495936140418053,5860.281311817467,7598.238867318331,0.5,0.44702338481667286,16
25200,1e-08,fp16,190.73486328125,3.998078390955925,7634.312450841069,8790.35826454099,0.4375,-0.003472386908427583,16
