global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
200,0.0003,fp16,-1.5846887603402138,-1.18723264336586,16.00922840088606,377.061965217448,19.418083458916538,0.6875,0.23866619995147953,16
400,0.0003,fp16,8.01086400449276,0.8002322465181351,13.737242698669434,311.7956681007472,17.657736777422727,0.5625,-0.20805650685602875,16
600,0.0003,fp16,4.585583783686161,-10.11022561788559,17.19724626094103,573.2428797601788,23.942491093455143,0.5625,0.03273806548473038,16
800,0.0003,fp16,-0.7947286367416382,-3.9929189234972,18.001665756106377,414.6672902702639,20.363381110961505,0.3125,-0.2553949225062517,16
1000,0.0003,fp16,2.028147354722023,3.2588665038347244,12.822894856333733,241.64179568362943,15.544831799785722,0.375,-0.3961418648531617,16
1200,0.0003,fp16,4.089673325419426,-2.598384015262127,14.037288941442966,299.8246521609334,17.315445479713578,0.5,-0.22900182895916235,16
1400,0.0003,fp16,-0.39100654050707817,0.15909172594547272,9.54841461405158,132.23949533361397,11.499543266304709,0.625,0.32552500002783485,16
1600,0.0003,fp16,-0.4673004373908043,-2.7065525017678738,9.028712179511786,113.23761199136105,10.641316271559692,0.375,0.04078191172109496,16
1800,0.0003,fp16,-0.6167094232514501,-2.778592649847269,10.370628499425948,178.33220057634296,13.354108003769587,0.5625,0.2647905649268341,16
2000,0.0003,fp16,1.492500189691782,-3.1005588695406914,13.575450453907251,375.02908217460435,19.365667614998568,0.5625,0.016020312781909397,16
2200,0.0003,fp16,2.9579796195030212,3.2214342951774597,9.22072023153305,118.12330989846576,10.868454807306591,0.625,0.4008599836114007,16
2400,0.0003,fp16,-1.627604067325592,5.066535376012325,11.004850171506405,188.53497640460932,13.730803924192106,0.5625,0.18125816621225013,16
2600,0.0003,fp16,-3.7479399368166924,-3.8270771503448486,13.536300145089626,240.8060982366225,15.517928284298213,0.3125,-0.03643340960530549,16
2800,0.0003,fp16,-2.581278355792165,-0.1548215076327324,8.366698117926717,130.51108248788728,11.424144715815153,0.8125,0.021516231501406392,16
3000,0.0003,fp16,-0.6612141903024167,0.12484711408615112,15.397458193125203,338.7272693680527,18.404544801979014,0.4375,-0.11652007579917828,16
3200,0.0003,fp16,5.400975525379181,1.1507308930158615,20.456603035330772,572.2453658776999,23.92165056758626,0.375,-0.3859461731840709,16
3400,0.0003,fp16,-1.6307830400764942,0.06660047173500061,11.898007977753878,183.667367906624,13.552393438305428,0.3125,-0.19239441672352572,16
3600,0.0003,fp16,-1.1650720536708832,-0.8844424486160278,10.820747673511505,171.7866104261866,13.106739122534888,0.5625,0.5229211895148195,16
3800,0.0003,fp16,0.12715648859739304,-0.8504303246736526,12.849348284304142,258.47979119388503,16.077306714555302,0.5,0.08858306270557492,16
4000,0.0003,fp16,-4.814465820789337,3.7283182442188263,18.159334927797318,520.1932036881001,22.807744379664115,0.5,0.035289418101591946,16
4200,0.0003,fp16,2.729097865521908,2.4771229028701782,13.72716111689806,307.6217811735959,17.53914995584438,0.5,-0.241983190653428,16
4400,0.0003,fp16,-1.1205672472715378,-0.48286944441497326,13.112558173015714,250.19347355371605,15.817505288562923,0.3125,-0.2561818040434284,16
4600,0.0003,fp16,5.187988094985485,2.7389759495854378,11.248402029275894,202.91112929301437,14.244687756950462,0.625,-0.022778581426495366,16
4800,0.0003,fp16,2.768834337592125,-2.1201596707105637,17.055845320224762,439.3014657580188,20.959519692922804,0.5,-0.0045685743672768215,16
5000,0.0003,fp16,-0.038147011771798134,3.3496033400297165,11.264579737558961,182.82846770948532,13.521407756202212,0.5625,-0.012108939171159313,16
5200,0.0003,fp16,1.4607109725475311,0.2143169641494751,18.467082157731056,517.1945737618724,22.741912271439983,0.375,-0.08734307863435843,16
5400,0.0003,fp16,-1.090367560274899,0.1630391627550125,9.002008189447224,147.5992032145549,12.149041246722101,0.3125,-0.35827505607923793,16
5600,0.0003,fp16,0.6898244321346283,1.1304474174976349,13.965701311826706,329.88911818562843,18.162849946680407,0.375,-0.3709484131578936,16
5800,0.0003,fp16,-3.739992707967758,1.0123569667339325,10.960050851106644,183.96487031966743,13.563365007241655,0.5625,0.27577407133345766,16
6000,0.0003,fp16,-3.8035710006952286,-1.7418827563524246,7.994370222091675,114.88996732982989,10.718673767301153,0.5,0.15785638771989408,16
6200,0.0003,fp16,5.979537827894092,-6.336109936237335,14.953292829915881,424.452782711789,20.602251884485565,0.5,-0.36586392189049816,16
6400,0.0003,fp16,-0.8424121960997581,-3.33555162884295,10.29360100440681,136.10738611189953,11.666507022751048,0.5,-0.19808381547158557,16
6600,0.0003,fp16,0.3560382891446352,-0.493643119931221,10.08682576008141,179.90062983326655,13.412704046286363,0.5,-0.1665526074771616,16
6800,0.0003,fp16,-2.430279995314777,0.47003093734383583,7.099209160543978,89.47331510651661,9.459033518627397,0.5625,0.3622666788865929,16
7000,0.0003,fp16,2.5129317343235016,0.5855076164007187,13.434671103954315,259.6697717411006,16.11427229945866,0.4375,-0.24570955966768443,16
7200,0.0003,fp16,2.250671297311783,-4.861655451357365,11.961287207901478,207.8739992354245,14.417836149555331,0.5,0.07496951455338753,16
7400,0.0003,fp16,-2.7577083334326744,11.021518230438232,18.558670796453953,609.6682728853673,24.69146153805739,0.5,-0.025595684326205688,16
7600,0.0003,fp16,-1.5099842939525843,-0.9847552478313446,9.72682168148458,130.7586298697668,11.434973977660237,0.5625,0.23322729247334648,16
7800,0.0003,fp16,3.1359988525509834,-2.925026059150696,11.478578634560108,182.80775366280045,13.520641762238968,0.6875,0.4914530804796529,16
8000,0.0003,fp16,-1.6434986963868141,-0.861850693821907,12.09469697624445,203.38821162652005,14.261423898984281,0.4375,-0.016103416831240905,16
8200,0.0003,fp16,1.0299683511257172,-2.5743547528982162,11.4800523519516,173.669514320171,13.178372976971437,0.3125,-0.21962033063370826,16
8400,0.0003,fp16,1.8405914008617401,2.212105855345726,17.942175552248955,519.7230480768505,22.79743512057553,0.4375,-0.032332909568082754,16
8600,0.0003,fp16,1.8548964597284794,7.0036981254816055,11.324954371899366,214.3773919258435,14.641632146924177,0.625,0.19729564665424462,16
8800,0.0003,fp16,1.360575346276164,5.470918409526348,9.878895038738847,154.1154057883744,12.414322606907492,0.5,0.20245808184850428,16
9000,0.0003,fp16,-0.9679794535040855,2.6978535689413548,12.319080833345652,216.76610810946056,14.722978914250355,0.5,-0.2602687622204318,16
9200,0.0003,fp16,4.466374531388283,2.1962547078728676,13.06279917806387,226.39411631637563,15.046398782312519,0.625,-0.10030719896707856,16
9400,0.0003,fp16,2.7783711217343807,1.4393177181482315,12.867554415017366,218.58215290446188,14.784524101385944,0.5,0.12178784757635276,16
9600,0.0003,fp16,0.6516773775219917,1.1168294176459312,10.528643235564232,185.6004614132561,13.623526027180192,0.4375,-0.2353448899590033,16
9800,0.0003,fp16,-1.7611185759305954,-1.6522506326436996,11.194631934165955,206.53968966720774,14.371488776992026,0.4375,0.03649367445818422,16
10000,0.0003,fp16,2.630551815032959,7.557498723268509,16.156442880630493,394.2423679187876,19.85553746235008,0.625,-0.005868290183993132,16
10200,0.0003,fp16,3.2345452569425106,-0.6872218772768974,8.819762948900461,121.7710329705869,11.034991299071644,0.5,0.2910097125590435,16
10400,0.0003,fp16,-2.888043580111116,1.36863511800766,19.247560682240874,464.70196328742657,21.556946984381312,0.25,-0.45085822871572806,16
10600,0.0003,fp16,-2.4859109272947535,0.0652213841676712,10.58651150262449,133.38298179009763,11.549155024940033,0.25,-0.19490004426363092,16
10800,0.0003,fp16,3.797213228419423,-2.126929432153702,16.169575480744243,379.6415197510538,19.484391695689496,0.4375,-0.31268974278262424,16
11000,0.0003,fp16,1.6021729409694672,-4.280865982174873,12.933571502566338,279.1368450275026,16.70738893506411,0.4375,0.18513349858411962,16
