global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,0.0001,fp16,16,28.99169921875,28.62631145119667,11.691373974084854,223.21065807085319,14.940236212016636,0.9375,0.9738105011138414,16
200,0.0001,fp16,16,-18.310546875,-13.191746324300766,18.469964772462845,500.3693344021072,22.368936818769622,0.9375,0.9531255136286788,16
300,0.0001,fp16,16,1.8310546875,2.4340161234140396,8.937809154391289,111.30801566164608,10.550261402526768,0.875,0.9735942268572865,16
400,0.0001,fp16,16,-13.73291015625,-11.346714789047837,13.702962225303054,262.0014374996166,16.186458460689188,0.9375,0.9651544018029115,16
500,0.0001,fp16,16,10.986328125,11.889153778553009,10.445478737354279,167.12764190145737,12.927785653446508,1.0,0.9939346543355276,16
600,0.0001,fp16,16,-28.076171875,-28.88225668668747,11.779560983181,186.17927838714178,13.644752778527787,0.875,0.9930133877981899,16
700,0.0001,fp16,16,-2.74658203125,-0.21559900045394897,11.263173758983612,208.00143977669316,14.422255017045467,0.9375,0.9860703994524149,16
800,0.0001,fp16,16,-14.34326171875,-15.487970724701881,14.628637358546257,261.56285237004846,16.172904883478676,0.9375,0.9588069106938344,16
900,0.0001,fp16,16,10.07080078125,0.8423046916723251,13.177099242806435,267.7798778378939,16.363981112122254,0.875,0.9615345856363023,16
1000,0.0001,fp16,16,-9.1552734375,-10.465397208929062,12.864314645528793,212.73001056836551,14.585266900827202,0.875,0.9661108722616716,16
1100,0.0001,fp16,16,19.53125,16.080730244517326,15.37973852455616,351.5457766415973,18.749554038472414,1.0,0.9748305922055159,16
1200,0.0001,fp16,16,5.4931640625,8.512591764330864,12.409886881709099,245.2779791541099,15.66135304353075,0.8125,0.9451322606971785,16
1300,0.0001,fp16,16,-6.7138671875,-0.14377170987427235,13.496859403327107,330.5647055793279,18.181438490376053,0.6875,0.9243470593112106,16
1400,0.0001,fp16,16,-9.765625,-11.935660064220428,7.496865928173065,104.6412371585605,10.229429952766699,0.9375,0.9812191082926949,16
1500,0.0001,fp16,16,-14.0380859375,-24.358851104974747,18.594312995672226,489.48997765724755,22.12442039144184,0.8125,0.9313529445983452,16
1600,0.0001,fp16,16,14.0380859375,12.677536096423864,12.144377794116735,232.8566926150702,15.259642610987656,0.9375,0.9691164855441915,16
1700,0.0001,fp16,16,15.56396484375,13.62343905866146,9.983508720993996,149.6828423846315,12.234493957031141,1.0,0.988464675263443,16
1800,0.0001,fp16,16,20.44677734375,18.475986640900373,13.711288016289473,334.59743195215276,18.29200459086299,1.0,0.9674780125222153,16
1900,0.0001,fp16,16,17.39501953125,14.198923170566559,12.397555887699127,273.6255887156827,16.541631984652625,0.9375,0.9808348973241231,16
2000,0.0001,fp16,16,32.65380859375,30.02825954556465,10.45603832602501,248.853522873724,15.775091849929876,0.9375,0.9582946064349355,16
2100,0.0001,fp16,16,-4.57763671875,-2.006121724843979,10.366867452859879,161.46571118281105,12.706915880055673,0.9375,0.954730699722387,16
2200,0.0001,fp16,16,-2.44140625,4.7437709756195545,14.171458471566439,311.6628079931153,17.65397428323479,0.9375,0.9686919472706312,16
2300,0.0001,fp16,16,7.01904296875,5.989817053079605,10.891479760408401,203.70398560355585,14.272490518601014,0.875,0.966793759502367,16
2400,0.0001,fp16,16,-41.80908203125,-46.800941944122314,12.204675197601318,271.35304002742714,16.472796970382024,0.9375,0.9716138911648581,16
