global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,3e-05,fp16,-3468.7123832702637,24100.410278320312,71164.47729492188,297446.83207321167,170348246192.49463,412732.65704629506,0.3125,-0.33011932457332366,248660.50004196167,153349214796.07037,391598.282422268,0.3125,-0.10173625740555434,16
400,3e-05,fp16,0.0,-0.10294324299320579,-0.11972420895472169,0.21845636470243335,0.07519493618194346,0.27421695093838283,0.0,nan,0.20183406444266438,0.07848054508364473,0.2801437935840177,0.0,nan,16
600,3e-05,fp16,0.0,-0.016940125729888678,0.017833376303315163,0.18132159998640418,0.05328207782580416,0.23082910957200384,0.0,nan,0.16652842424809933,0.049065369299265485,0.22150704119568182,0.0,nan,16
800,3e-05,fp16,0.5722046196460724,-0.012997400248423219,0.00895089769619517,1.9048363191541284,6.781943923443109,2.604216566156338,0.3125,0.06306912317182925,1.9019614726130385,6.755255075438132,2.5990873543300026,0.25,0.06335082246895207,16
1000,3e-05,fp16,0.3496806025505066,-0.012353129219263792,0.0015067271888256073,3.225020797457546,11.646584973532462,3.4127093303609177,0.375,-0.1847373733302639,3.224109006114304,11.68779786758796,3.4187421469873915,0.3125,-0.1988834779584103,16
1200,3e-05,fp16,2.034505195915699,-0.36514255963265896,-0.6215216927230358,9.721580734476447,133.66010327462234,11.561146278575595,0.5,0.22817950569568696,9.583046237006783,131.13899304375678,11.451593471816784,0.625,0.43443301144793045,16
1400,3e-05,fp16,-2.098083607852459,0.0797169953584671,0.0800389926880598,10.5114007871598,164.6711995504201,12.832427656153769,0.5625,-0.018473421898347803,10.539441203698516,165.42905305793263,12.86192260348089,0.5,-0.05868219396598774,16
1600,3e-05,fp16,3.3696493580937386,0.2649375922046602,0.2149272533133626,11.918575700838119,251.4576077891361,15.85741491508424,0.4375,-0.22500025169595372,11.908392288722098,250.3120375458965,15.821252717338677,0.4375,-0.1710512525928699,16
1800,3e-05,fp16,-4.100799918174744,-0.38157739490270615,-0.32457711920142174,14.259222615510225,308.7341495509051,17.57083235225085,0.625,0.44899866865522886,14.34187107346952,311.4060195890279,17.646699963138374,0.625,0.39402349651682317,16
2000,3e-05,fp16,-22.919974714517593,0.5719174426048994,0.5486510116606951,45.25246253795922,2755.304902932502,52.49099830382827,0.25,-0.4863663663374742,45.00956699065864,2746.410900148009,52.40621051123625,0.375,-0.4959123178463109,16
2200,3e-05,fp16,-4.371008217334747,-0.7468725265935063,-0.5228103939443827,37.943780719302595,2616.65031815403,51.15320437816218,0.5625,-0.43493948390446,38.06967858783901,2622.418108335901,51.20955094839146,0.5,-0.41311060384905623,16
2400,3e-05,fp16,-10.744731307029724,-0.1263845218345523,-0.3025956004858017,46.54823940526694,2689.331819366652,51.8587680085697,0.25,-0.3699586761952989,46.263873636722565,2645.2517663795297,51.43201110572607,0.4375,-0.19483072475972657,16
2600,3e-05,fp16,-22.538503766059875,0.4760732240974903,0.30787473171949387,53.522468376904726,4857.74832223278,69.69754889687857,0.6875,0.45078839908526813,53.6730510443449,4906.083134688738,70.04343748481179,0.4375,0.27917303921477526,16
2800,3e-05,fp16,3.1153371408581734,-0.9961563684046268,-0.848198227584362,48.592436980456114,4400.785028564372,66.33841291864293,0.5625,-0.1212949574258727,48.625037252902985,4404.189363880132,66.36406681239579,0.625,-0.1253289058856498,16
3000,3e-05,fp16,-17.754236698150635,-1.115789107978344,-1.0826730094850063,151.3628955706954,34568.78700102266,185.92683238581424,0.6875,0.14355035671935892,151.84460896626115,34747.78186178428,186.40756921805584,0.625,0.0474119273783269,16
3200,3e-05,fp16,40.97620828822255,0.5170957669615746,0.28288252651691437,188.86272971704602,53170.16047254193,230.58655744110916,0.5625,0.19258799398265805,188.25486635789275,53033.356367806366,230.2897226708269,0.5,0.2634435842273574,16
3400,3e-05,fp16,23.00739860534668,2.2018169313669205,3.2588330060243607,299.66332556307316,149381.02679654793,386.4984175860852,0.4375,-0.22028249402008118,301.15117017924786,149636.8275346766,386.82919684878567,0.375,-0.24949781474514918,16
3600,3e-05,fp16,30.00100815296173,2.6536042764782906,3.1884822621941566,299.9967961385846,192237.6272203456,438.4491158850085,0.3125,-0.596224091609935,298.0078389570117,190622.25338508288,436.60308448874116,0.25,-0.4619965200665104,16
3800,3e-05,fp16,-19.129119634628296,0.3592897802591324,-0.45988449454307556,603.6257990449667,534721.1109794616,731.2462724550885,0.4375,0.02575366787239224,603.0188726484776,534685.4003295952,731.2218543845604,0.5,0.025929637873691565,16
