global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,0.001,fp16,16,28.289792150259018,34.138655841350555,22.237867563962936,646.3551508292462,25.42351570552834,0.875,0.9417258262500864,16
200,0.001,fp16,16,-18.005369499325752,-15.037566721439362,18.31290067732334,513.4414987544826,22.65924753283927,0.9375,0.957643435559571,16
300,0.001,fp16,16,-4.638671368360519,1.761415734887123,11.313185676932335,280.16291915355725,16.738067963584008,0.9375,0.9142885000208972,16
400,0.001,fp16,16,-6.591796487569809,-9.258279830217361,16.485175788402557,418.4097565580251,20.45506676982564,0.9375,0.9208769438749319,16
500,0.001,fp16,16,21.087644144892693,21.097401559352875,17.788697823882103,429.0440896292323,20.71337948354233,0.9375,0.9761859501828619,16
600,0.001,fp16,16,-25.482175201177597,-25.216432198882103,17.228905335068703,412.89502098446496,20.319818428924627,0.875,0.9796572494049335,16
700,0.001,fp16,16,-8.270262122154236,-11.52316215634346,16.90853062272072,423.93439732175926,20.589667246503993,0.9375,0.9839159836771605,16
800,0.001,fp16,16,-18.981932014226913,-11.451473355293274,20.480217069387436,511.63405999569244,22.619329344516217,0.9375,0.9521096252876207,16
900,0.001,fp16,16,5.401611223816872,6.135245740413666,19.18330116569996,534.04417173796,23.109395745842427,0.875,0.8811195754632705,16
1000,0.001,fp16,16,-7.141112521290779,-0.682546854019165,21.41587422788143,748.2974888367505,27.35502675627919,0.8125,0.8941768803758592,16
1100,0.001,fp16,16,19.104002710431814,22.181692510843277,16.891997661441565,372.5885025386709,19.302551710555548,0.875,0.9458962657950892,16
1200,0.001,fp16,16,6.7138667814433575,4.560240924358368,14.017521906644106,274.72012039169056,16.574683115875565,1.0,0.8988147661250716,16
1300,0.001,fp16,16,0.3356933742761612,0.4453475121408701,18.00990773178637,502.15774977396416,22.408876584379776,0.875,0.9522332157135747,16
1400,0.001,fp16,16,-11.230467708781362,-8.911413982510567,21.2689821254462,559.3866393108664,23.651355971928258,0.875,0.9061139943039832,16
1500,0.001,fp16,16,-17.578123427927494,-15.132139310240746,23.607187546789646,769.0274887173795,27.731344877545688,0.8125,0.8945296989754421,16
1600,0.001,fp16,16,11.993407130241394,15.74695348739624,18.46687549352646,532.8728030935758,23.08403784205822,0.875,0.8891576658037312,16
1700,0.001,fp16,16,-15.075682014226913,-19.36311061680317,24.018080577254295,984.4868311142175,31.376533127708953,0.9375,0.8415106446673217,16
1800,0.001,fp16,16,12.420652866363525,16.945751652121544,20.486378893256187,617.3566526853001,24.846662807815864,0.875,0.8892715122169532,16
1900,0.001,fp16,16,3.7536620050668716,6.779361463151872,16.31856934633106,364.4185273837312,19.089749275035835,1.0,0.9802789182242245,16
2000,0.001,fp16,16,17.700194105505943,12.478981494903564,11.64712779223919,173.23196537224442,13.161761484400346,0.9375,0.9667832328739265,16
2100,0.001,fp16,16,-7.751464065164328,-13.284261210617842,15.884594452771125,370.67642861335094,19.252958957348632,0.75,0.9541230435671398,16
2200,0.001,fp16,16,8.30078050494194,10.391186602413654,25.98606339842081,861.4061878649707,29.349722108820224,0.9375,0.9216371280250376,16
2300,0.001,fp16,16,22.125242590904236,12.850321177393198,16.16975135728717,582.2698011455401,24.13026732436962,0.8125,0.8495165953395887,16
2400,0.001,fp16,16,-30.303952602669597,-36.91457615792751,37.79323153011501,2186.3061091902932,46.7579523631039,0.875,0.9013351452398732,16
