epoch,global_step,train_loss,train_acc,eval_ran,eval_loss,eval_acc
0.0,0,0.6588135957717896,0.625,NO,,
0.0,0,0.6588135957717896,0.625,NO,,
0.0,0,0.6588135957717896,0.625,NO,,
0.0,0,0.6588135957717896,0.625,NO,,
0.0,0,0.6588135957717896,0.625,NO,,
0.0,0,0.6588135957717896,0.625,NO,,
0.0,0,0.6588135957717896,0.625,NO,,
0.0,0,0.6588135957717896,0.625,NO,,
0.0,0,0.6588135957717896,0.625,NO,,
0.0,0,0.6588135957717896,0.625,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.00949667616334283,10,0.5971553921699524,0.6875,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.01899335232668566,20,0.6928786635398865,0.59375,NO,,
0.02849002849002849,30,0.7635498642921448,0.53125,NO,,
0.02849002849002849,30,0.7635498642921448,0.53125,NO,,
0.02849002849002849,30,0.7635498642921448,0.53125,NO,,
0.02849002849002849,30,0.7635498642921448,0.53125,NO,,
0.02849002849002849,30,0.7635498642921448,0.53125,NO,,
