global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
200,0.001,fp16,-1.4624594738706946,-1.0621797442436218,15.655018306337297,365.85995164262687,19.127465897045195,0.625,0.23937983508556476,16
400,0.001,fp16,8.278845966793597,0.6527783274650574,14.111939341761172,324.9689920551316,18.026896351150732,0.5625,-0.19377645447099956,16
600,0.001,fp16,4.401683449745178,-10.505401760339737,17.367937177419662,580.4955175143216,24.093474583677665,0.5625,0.06415760752140491,16
800,0.001,fp16,-0.8888243809342384,-3.834869585931301,19.517279878258705,476.4990952418213,21.828859229053204,0.3125,-0.3587215432740844,16
1000,0.001,fp16,1.7509458027780056,2.702643185853958,13.447047222405672,246.45415251003368,15.698858318681447,0.4375,-0.38034503753443477,16
1200,0.001,fp16,4.512786403414793,-2.7328371554613113,13.540119201061316,268.76751437821713,16.394130485579804,0.5625,-0.1327146270284392,16
1400,0.001,fp16,-0.4324913062155247,0.08866088092327118,9.020554106682539,127.55045157086519,11.293823602786842,0.5625,0.36482449738438344,16
1600,0.001,fp16,-0.1387596355052665,-3.2319502532482147,10.129092864575796,131.18752491342906,11.453712276525417,0.3125,0.07682216680970583,16
1800,0.001,fp16,-0.08535378985106945,-2.7194033712148666,11.88107787631452,215.87376914231294,14.692643368104765,0.4375,0.1640860076599079,16
2000,0.001,fp16,1.256942791864276,-2.1006533950567245,12.961118565872312,343.21889818189385,18.526167930305874,0.5625,0.051043251264908565,16
2200,0.001,fp16,3.08275193721056,3.1691543459892273,9.429449766874313,123.9335303120391,11.13254374848979,0.75,0.4831900583589128,16
2400,0.001,fp16,-2.8548238798975945,3.760854423046112,11.246744804084301,196.50183888975056,14.017911359747949,0.5,0.03902104148431724,16
2600,0.001,fp16,-2.6903150072321296,-4.3866575211286545,13.112950860522687,206.11451531001705,14.356688870001225,0.375,0.03762734163798736,16
2800,0.001,fp16,-2.9339787885546684,0.6910863071680069,9.098461337387562,172.44369011086582,13.13178168074941,0.6875,-0.1006375506782293,16
3000,0.001,fp16,-0.4143715053796768,-0.2896020859479904,14.576082110404968,311.6475891557168,17.65354324649068,0.4375,-0.09895156647788345,16
3200,0.001,fp16,4.642486188560724,1.1106994450092316,20.023056473582983,534.1013664087911,23.11063318926574,0.375,-0.39652690105660365,16
3400,0.001,fp16,-1.1148451420012861,0.745388850569725,12.99206316494383,239.12486234989308,15.463662643432606,0.4375,-0.3499232053478677,16
3600,0.001,fp16,-1.7933843361679465,-0.00621950626373291,10.711381621891633,195.69633537335505,13.989150630876596,0.6875,0.472097756701816,16
3800,0.001,fp16,0.31614309921860695,-0.34067253023386,11.426097694784403,191.26806772109717,13.829969910346774,0.5625,0.22536476638093775,16
4000,0.001,fp16,-5.668639751151204,2.9848282486200333,18.676084322854877,550.3072524657655,23.458628529088514,0.625,0.08459841736842376,16
4200,0.001,fp16,2.354621695354581,1.8987159878015518,13.303337125107646,285.9248517651596,16.909312575180564,0.375,-0.37459077393468593,16
4400,0.001,fp16,-0.028610186651349068,-0.25678835809230804,13.580963330343366,291.0807009801592,17.061087332880025,0.3125,-0.3831691688475577,16
4600,0.001,fp16,5.952357783913612,1.1984230391681194,12.863856758922338,239.38692328849967,15.472133766500976,0.5,-0.13591133460489596,16
4800,0.001,fp16,2.6464459355920553,-0.7161902487277985,14.84321434609592,340.95758944586566,18.465036946777705,0.5625,0.16225436042501856,16
5000,0.001,fp16,1.0232925284653902,3.880101088434458,11.110698072239757,200.38384032381865,14.15569992348731,0.625,-0.03901257572255019,16
5200,0.001,fp16,1.9407270480878651,-0.4768758788704872,17.886950567830354,545.2183707469587,23.349911578996583,0.5,-0.09110307361315391,16
5400,0.001,fp16,-0.8182525224983692,1.1893252804875374,10.145476203411818,157.40072376655746,12.545944514724965,0.3125,-0.39916290579274494,16
5600,0.001,fp16,0.6079672685591504,-0.1467740535736084,13.833476718398742,303.18425999754174,17.41218711126037,0.3125,-0.29586655150617813,16
5800,0.001,fp16,-3.301143428310752,0.599948987364769,11.640557328239083,193.06202850919271,13.894676265001381,0.625,0.20622521792310572,16
6000,0.001,fp16,-2.772331018000841,-3.2238476797938347,9.10879560187459,124.32272152694884,11.150009933939469,0.5,0.10769875988281206,16
6200,0.001,fp16,6.655215677805245,-4.562305644154549,16.29534805100411,465.5793964179355,21.577288903333883,0.25,-0.47084220203136523,16
6400,0.001,fp16,-1.2755392510443926,-3.5936590060591698,9.932218229398131,145.686825862177,12.070079778616916,0.375,-0.2837111917042433,16
6600,0.001,fp16,-0.0023842155933380127,-1.4118991009891033,9.936297569423914,185.03585779121622,13.60278860348922,0.5,-0.19999152313531482,16
6800,0.001,fp16,-2.321243124315515,0.30724726617336273,7.1611787469591945,76.80231233815216,8.763692848231969,0.4375,0.23079300285022825,16
7000,0.001,fp16,2.7942655086517334,-0.8819136470556259,15.477198287844658,320.5401877794651,17.903636160832388,0.375,-0.20128114722329807,16
7200,0.001,fp16,2.626418871805072,-5.204448580741882,11.778894683346152,205.72959948215112,14.343277152804067,0.5,0.017592409963779046,16
7400,0.001,fp16,-2.4752615094184875,11.584455743432045,16.62134774029255,509.2770886867064,22.56716837989885,0.5,0.36509786407999556,16
7600,0.001,fp16,-0.32615651935338974,-1.4253918081521988,9.098733715713024,129.20227912102277,11.366718045285666,0.625,0.27161135258355784,16
7800,0.001,fp16,3.05461860075593,-2.0951291024684906,13.14761159941554,242.4484155090198,15.5707551361204,0.75,0.4725424845281356,16
8000,0.001,fp16,-0.08678432647138834,-1.0438889786601067,10.656847252510488,164.46919314471302,12.82455430588966,0.375,-0.08640833381090882,16
8200,0.001,fp16,1.0423659477382898,-2.204251803457737,9.632000649347901,130.24265756878333,11.412390528227787,0.5625,0.04304057439869325,16
8400,0.001,fp16,2.5081631559878588,2.0687860548496246,16.467380760237575,447.23317949229056,21.14788829865267,0.4375,-0.02643530038722653,16
8600,0.001,fp16,3.892421370372176,7.427006654441357,9.757474971935153,160.39332273864127,12.664648543826287,0.625,0.269861221785844,16
8800,0.001,fp16,0.8044242896139622,6.820422440767288,10.522391933947802,171.53950970130649,13.097309254244037,0.4375,0.24811620014436458,16
9000,0.001,fp16,-1.108646273612976,3.2035358548164368,12.786334902048111,235.14423416617802,15.334413394915961,0.4375,-0.20683358148338782,16
9200,0.001,fp16,4.653930182568729,1.9437272772192955,12.0657217791304,204.31091893642468,14.29373705286426,0.4375,-0.12415998229454565,16
9400,0.001,fp16,1.5969275329262018,8.411650821566582,19.456086153164506,886.018010215684,29.766054663251627,0.625,0.1319875843245816,16
9600,0.001,fp16,-1.0986327230930328,1.5185007154941559,10.68216598033905,200.35520503558823,14.154688447139634,0.5,-0.30889137071534295,16
9800,0.001,fp16,-2.3622511103749275,0.8642212152481079,12.37740483134985,262.40716077115593,16.198986411845524,0.625,0.06260014136263148,16
10000,0.001,fp16,1.9254683759063482,4.8430991768836975,15.625759264454246,414.49594722147594,20.359173539745566,0.625,-0.04811373499040548,16
10200,0.001,fp16,0.5564689189195633,0.5924741625785828,9.644819870591164,131.12661280092829,11.451052912327683,0.5625,0.22072007456416085,16
10400,0.001,fp16,-3.2401082944124937,1.2971627786755562,17.368414321914315,410.73929870091956,20.26670418940681,0.4375,-0.002748210672568877,16
10600,0.001,fp16,-3.347873402759433,-0.7978550717234612,9.252251977100968,113.88141332583949,10.671523477266003,0.4375,-0.3015308210057394,16
10800,0.001,fp16,3.8318630810827017,45.80496609956026,62.430505668744445,12577.28471390674,112.14849403316452,0.5,-0.016664516740266096,16
11000,0.001,fp16,3.0722616388229653,-4.200554959475994,11.820482581970282,226.74308338439866,15.05799068217266,0.6875,0.3127598923452344,16
