global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,3e-06,fp16,16,-284.8307056427002,4.586128249764442,607.3276876360178,554107.7036337256,744.3841102775674,0.5625,0.3218661110599197,16
200,3e-06,fp16,16,20.345048904418945,18.267506897449493,483.78575295209885,351240.8074278908,592.6557242007292,0.375,0.09631081431447021,16
300,3e-06,fp16,16,111.89777755737305,15.12636524438858,401.2384497523308,227113.47116818366,476.56423614050567,0.625,0.4717920481012183,16
400,3e-06,fp16,16,30.517576217651367,0.9854535385966301,135.6330774500966,29591.994000507802,172.02323680394983,0.375,0.28704555771683427,16
500,3e-06,fp16,16,142.41535568237305,-12.061573475599289,403.94220849871635,228323.38526823843,477.83196342253876,0.3125,-0.049015443934522715,16
600,3e-06,fp16,16,20.345050811767578,13.938336156308651,221.4205193296075,87932.27837526688,296.53377273974525,0.375,0.5097889859204315,16
700,3e-06,fp16,16,-30.517576217651367,-5.620929718017578,326.44390082359314,176539.76290401098,420.16635146571525,0.4375,-0.02298680758791231,16
800,3e-06,fp16,16,0.0,12.493867635726929,332.89062690734863,157397.89268131834,396.7340326734251,0.375,0.10845365877723703,16
900,3e-06,fp16,16,10.172527313232422,-8.941264100372791,385.2169964835048,193218.41105747904,439.56616232084906,0.375,0.06559292501747135,16
1000,3e-06,fp16,16,-223.79555130004883,-18.49319839477539,521.2993556261063,542274.2631339107,736.3927370187125,0.3125,0.199218369374387,16
1100,3e-06,fp16,16,-61.035152435302734,3.0010094046592712,308.42083632946014,159336.50604799433,399.16977095966865,0.5625,-0.06840497472519314,16
1200,3e-06,fp16,16,-40.690101623535156,0.24536842107772827,387.04349464178085,194397.72136550455,440.90556966940727,0.375,0.07991522832890115,16
1300,3e-06,fp16,16,-91.5527286529541,13.079970799386501,367.9582120552659,211943.67641184956,460.3734097576114,0.4375,0.30816028745733115,16
1400,3e-06,fp16,16,-10.172523498535156,1.1264086067676544,265.225362688303,106652.31768818025,326.57666433500765,0.625,0.33510256371288605,16
1500,3e-06,fp16,16,-71.20767593383789,23.09165159612894,311.53191367536783,167005.0493309291,408.66251275463117,0.375,0.2775515298516365,16
1600,3e-06,fp16,16,30.517576217651367,0.32240887358784676,195.49052886292338,72072.9215212316,268.46400414437613,0.4375,-0.011756179529594468,16
1700,3e-06,fp16,16,-71.20767593383789,-0.9184600189328194,170.2266776636243,66250.1459999896,257.39103713997036,0.5,0.5299606931245383,16
1800,3e-06,fp16,16,-101.72525024414062,-1.694736659526825,354.67121440172195,171047.54228943877,413.57894323748974,0.625,0.547159343545817,16
1900,3e-06,fp16,16,-71.20767784118652,1.4320324957370758,231.57643243670464,88920.21763384272,298.1949322739116,0.375,0.35764646410458945,16
2000,3e-06,fp16,16,-81.38020324707031,-1.4785956591367722,254.15200217068195,86851.71173162408,294.70614471304134,0.3125,-0.2324731859328875,16
2100,3e-06,fp16,16,-30.517576217651367,-5.503459628671408,115.3504930101335,32957.08473831974,181.54086244787905,0.3125,-0.3806822235749054,16
2200,3e-06,fp16,16,-30.517574310302734,15.197132809087634,199.522641511634,75699.76635628508,275.1359052473615,0.375,-0.24563589803033603,16
2300,3e-06,fp16,16,-101.72525405883789,-18.032598838210106,295.27585722506046,116344.27839490792,341.09277095081904,0.5,0.2704246505570542,16
2400,3e-06,fp16,16,-71.20767784118652,11.76151219010353,210.94976726174355,63191.5140381075,251.37922356095282,0.625,0.04560963773158388,16
