group,model,dataset,seed,L_mode,h2,m_L,lambda_q50,lambda_q90,lambda_q95,median_abs_K,MAD_K,SNR2,finite_rate,zero_K_frac,stability_q90_2x,stability_q90_next,stability_q90_prev,log_slope_q90_next,log_slope_q90_prev,low_h2_noise_suspected,large_h2_nonlocal_suspected,alignment_eff,norm_ratio_eff,zero_coord_frac_eff,rms_snap_error
A_seed,roberta-large,sst-5,16,L_clean32,1e-05,1,2.9223088668639047e-06,2.9223088668639047e-06,2.9223088668639047e-06,1192.0928955078123,0.0,1192092895507812.2,1.0,0.0,nan,0.4444442923577511,nan,0.535026230098614,nan,False,False,0.9999999941244208,1.0000000216643457,0.00013773411754177181,3.111907134273477e-09
A_seed,roberta-large,sst-5,16,L_clean32,3e-05,1,1.6235049260355028e-06,1.6235049260355028e-06,1.6235049260355028e-06,662.2738308376736,0.0,662273830837673.6,1.0,0.0,nan,27.49398306504488,0.7999995072392484,2.7821998407482016,0.535026230098614,False,False,0.9999999960908803,1.0000000040178518,4.598736442742341e-05,3.111420836805023e-09
A_seed,roberta-large,sst-5,16,L_clean32,0.0001,1,4.626014936245562e-05,4.626014936245562e-05,4.626014936245562e-05,18870.830535888672,0.0,1.887083053588867e+16,1.0,0.0,nan,0.6941812161303488,0.9649048713997884,1.0784173581999057,2.7821998407482016,True,False,0.9999999992002011,0.9999999972614253,1.3901617466306939e-05,3.1082255489001632e-09
A_seed,roberta-large,sst-5,16,L_clean32,0.0003,1,1.4147221925473375e-05,1.4147221925473375e-05,1.4147221925473375e-05,5771.054161919489,0.0,5771054161919489.0,1.0,0.0,nan,0.15378929369672747,2.2699103284192947,0.1386965618845126,1.0784173581999057,False,False,1.0000000137003955,0.999999998264539,4.694339172628776e-06,3.0886673623442026e-09
A_seed,roberta-large,sst-5,16,L_clean32,0.001,1,1.1971530503994674e-05,1.1971530503994674e-05,1.1971530503994674e-05,4883.527755737305,0.0,4883527755737305.0,1.0,0.0,0.8303897661096097,0.3000808007676875,0.18173877091270352,0.879953350200959,0.1386965618845126,False,False,1.00000000942951,0.9999999999097232,1.5002274536025121e-06,3.037752126331235e-09
A_seed,roberta-large,sst-5,16,L_clean32,0.0015,1,8.379103743860354e-06,8.379103743860354e-06,8.379103743860354e-06,3418.074713812934,0.0,3418074713812934.0,1.0,0.0,0.3921861453390789,0.7576716939949315,0.4287363471338164,4.9271816757999805,0.879953350200959,False,False,1.000000004617476,1.0000000044718518,9.952489316382679e-07,3.0093019001163662e-09
A_seed,roberta-large,sst-5,16,L_clean32,0.002,1,2.0304932584187127e-06,2.0304932584187127e-06,2.0304932584187127e-06,828.2959461212158,0.0,828295946121215.9,1.0,0.0,2.6595172740272965,4.745041379152629,3.126633064397703,4.311929877443164,4.9271816757999805,False,False,1.0000000129345685,0.9999999980245042,7.525650788496262e-07,2.9898471576026396e-09
A_seed,roberta-large,sst-5,16,L_clean32,0.003,1,1.1665272534747336e-05,1.1665272534747336e-05,1.1665272534747336e-05,4758.596420288086,0.0,4758596420288086.0,1.0,0.0,nan,0.3630128953802139,0.8259368498843613,1.5677232289664516,4.311929877443164,False,False,0.9999999940274046,1.0000000033782772,5.319433944963156e-07,2.955517449242417e-09
A_seed,roberta-large,sst-5,16,L_clean32,0.004,1,7.4306278134965236e-06,7.4306278134965236e-06,7.4306278134965236e-06,3031.1644077301025,0.0,3031164407730102.5,1.0,0.0,nan,0.93531965900289,0.569890493461236,12.271463621044344,1.5677232289664516,True,False,0.9999999913803312,0.9999999995656429,4.4124336870662124e-07,2.9353161285636448e-09
A_seed,roberta-large,sst-5,16,L_clean32,0.005,1,4.806146054799053e-07,4.806146054799053e-07,4.806146054799053e-07,196.05636596679688,0.0,196056365966796.88,1.0,0.0,9.476692510953937,9.476692510953937,14.460648236914563,3.389111425200014,12.271463621044344,False,True,1.0000000004803546,1.0000000004706695,3.4809199086855675e-07,2.918825673145802e-09
