time,step,epoch,phase,split,metric,value,task,model,eps,seed,precision,zo_quantization_bits
2026-04-19 05:09:44,300,0.6237006237006237,train,train,train_runtime,640.6917,SST5,opt-1.3b,1e-05,42,fp16,8
2026-04-19 05:09:44,300,0.6237006237006237,train,train,train_samples_per_second,7.492,SST5,opt-1.3b,1e-05,42,fp16,8
2026-04-19 05:09:44,300,0.6237006237006237,train,train,train_steps_per_second,0.468,SST5,opt-1.3b,1e-05,42,fp16,8
2026-04-19 05:09:44,300,0.6237006237006237,train,train,train_loss,2.4075618489583333,SST5,opt-1.3b,1e-05,42,fp16,8
2026-04-19 05:09:44,300,0.6237006237006237,train,train,tail_perf_window_steps,10.0,SST5,opt-1.3b,1e-05,42,fp16,8
2026-04-19 05:09:44,300,0.6237006237006237,train,train,tail_perf_measured_steps,10.0,SST5,opt-1.3b,1e-05,42,fp16,8
2026-04-19 05:09:44,300,0.6237006237006237,train,train,tail_perf_wallclock_per_step,1.8283470630645753,SST5,opt-1.3b,1e-05,42,fp16,8
2026-04-19 05:09:44,300,0.6237006237006237,train,train,tail_perf_samples_per_second,8.751073755757114,SST5,opt-1.3b,1e-05,42,fp16,8
2026-04-19 05:09:44,300,0.6237006237006237,train,train,tail_perf_max_gpu_memory_gb,6.493990898132324,SST5,opt-1.3b,1e-05,42,fp16,8
2026-04-19 05:09:44,300,0.6237006237006237,train,train,epoch,0.62,SST5,opt-1.3b,1e-05,42,fp16,8
