global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,0.001,fp16,17.236707881093025,19.698876038193703,19.983269721269608,26.820807963609695,1574.0182662989591,39.67389905591533,0.5,0.06630847298617835,26.68154276907444,1576.8333004234464,39.70936036280925,0.5,0.07960782286233657,16
400,0.001,fp16,-4.647731244564056,2.170960173010826,2.1119900941848755,55.500721365213394,5213.350758024868,72.20353701879755,0.5625,-0.08987311623690465,55.55904321372509,5218.180297391598,72.23697320203553,0.5625,-0.08500786475324548,16
600,0.001,fp16,2.593755394220352,-25.614707350730896,-24.581096470355988,96.43747708201408,15859.299970574903,125.93371260538181,0.4375,-0.16715905332118772,97.32403925061226,15978.990823572778,126.4080330658332,0.4375,-0.1611890532835675,16
800,0.001,fp16,-13.031243298202753,100.77224870026112,100.38212737441063,161.36793987080455,38584.795770655044,196.4301294879557,0.4375,0.12474732912495029,161.10179525241256,38465.834306745644,196.12708713164952,0.4375,0.12383971837892457,16
1000,0.001,fp16,-13.861654911190271,24.458142042160034,27.02704417705536,293.78599556162953,143735.6174560481,379.1248045908472,0.5625,0.5042642556338973,294.3759593553841,144840.75466724669,380.5794984852004,0.5625,0.5052988728264917,16
1200,0.001,fp16,-16.211985140573233,238.2642502784729,232.04533749818802,428.245684355963,317749.2109874963,563.6924790943164,0.375,6.855603107638279e-06,430.29731372045353,322476.3652949532,567.870025001279,0.375,0.0020794544822901424,16
1400,0.001,fp16,-3.3631319478154182,428.0073512494564,426.28318643569946,1005.3674581870437,1673535.8912255955,1293.6521523290546,0.5,-0.03862348133085501,1004.7322781011462,1673441.79172564,1293.615782110608,0.5625,-0.04194769980606734,16
1600,0.001,fp16,12.485741456970572,-281.73608207702637,-282.6515426635742,1042.3280093278736,1681165.209348197,1296.5975510343203,0.375,-0.23574217929161598,1043.6460425462574,1678539.7038991037,1295.584695764466,0.375,-0.24047331668975216,16
1800,0.001,fp16,-9.124039702117443,-630.3819551467896,-629.8548650741577,2275.1890170052648,7110895.377823117,2666.6262163683755,0.5625,-0.1109415426847757,2273.790634818375,7078186.851170881,2660.48620578474,0.5625,-0.10827881013092569,16
2000,0.001,fp16,2.455949231982231,109.4762544631958,91.62729120254517,1876.0947625786066,5971169.401343775,2443.597634911234,0.375,-0.047852788560688,1868.3872788101435,5930098.926308965,2435.1794443754993,0.375,-0.05497486142683356,16
2200,0.001,fp16,10.044097181409597,-744.694845199585,-763.3361797332764,2188.6723923049867,6951575.129397966,2636.583988686491,0.6875,0.24721125481006231,2195.872808869928,7026087.587124169,2650.6768168006015,0.6875,0.25270421904425255,16
2400,0.001,fp16,7.400273412466049,829.6484107971191,814.8540687561035,1836.4914635717869,5891293.174726803,2427.1986269621207,0.625,0.1093553792647549,1839.8435772955418,5942491.409549553,2437.7225866676367,0.625,0.11552007067415526,16
2600,0.001,fp16,17.613170966506004,250.1650619506836,239.2658212184906,2119.2345550209284,7676862.108371778,2770.715089714527,0.625,0.2891623773105696,2133.2628293186426,7780776.905719735,2789.4043998172324,0.625,0.28221362686155627,16
2800,0.001,fp16,-13.43250167183578,-385.6250305175781,-375.0594539642334,2189.0944027323276,8449497.951206766,2906.8020144493444,0.4375,0.28877145128390413,2175.324987830594,8504986.698661322,2916.3310337925154,0.4375,0.29262355161010384,16
