global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
200,3e-07,fp16,-9.536742925643921,-1.112060658633709,160.08166731148958,34537.17462132016,185.8417999840729,0.5625,-0.01048824463865439,16
400,3e-07,fp16,46.094258189201355,-3.9438813477754593,148.39034794270992,34425.37308743974,185.54075856113053,0.375,0.04854051478216243,16
600,3e-07,fp16,81.0623162984848,-2.222298339009285,219.28928096592426,71312.4860403054,267.04397772708785,0.5,0.17631929323598125,16
800,3e-07,fp16,15.894567847251892,3.413680586963892,276.653268430382,128154.03870481922,357.9860873062237,0.4375,-0.2732029372780538,16
1000,3e-07,fp16,208.21888554096222,3.13387268781662,288.52113169431686,120331.6763697859,346.8885647722996,0.75,0.5387622833942852,16
1200,3e-07,fp16,172.45610117912292,-8.995206415653229,340.89726799726486,215660.5743248239,464.39269409070585,0.3125,-0.540320288714895,16
1400,3e-07,fp16,-160.53516912460327,8.77571114897728,380.8512152135372,233853.68411908124,483.5842058205388,0.25,-0.03393423985902477,16
1600,3e-07,fp16,-74.70448303222656,-11.538084864616394,635.5973883867264,546798.6243321281,739.4583317078307,0.375,-0.23946632417755837,16
1800,3e-07,fp16,-184.37703156471252,-17.09516054391861,467.17052322626114,278904.778201082,528.1143609116135,0.6875,0.4502056253221012,16
2000,3e-07,fp16,-295.44034469127655,37.31770846247673,980.3469203412533,1329610.42527406,1153.0873450324827,0.25,-0.31073495525925493,16
