group,model,dataset,seed,data_seed,checkpoint,h,num_probe_dirs,mse,nmse,corr,bias,mae,median_abs_error,alignment_eff,norm_ratio_eff,zero_coord_frac_eff,rms_snap_error,fd_mean,fd_std,true_mean,true_std,truth_kind
A_seed,roberta-large,sst-5,16,16,initial_pretrained,1e-05,32,49.77350203720866,0.29925839597109377,0.8421460487359362,-0.3156970550228949,5.880368535014256,5.83644692060743,0.795281448045029,0.9663936871999437,0.5935450122729637,1.2598535744281371e-05,2.956390380859375,12.608353537353326,3.2720874358822694,12.474625025552335,true_fp32_autograd
A_seed,roberta-large,sst-5,16,16,initial_pretrained,3e-05,32,8.706959571742914,0.05234975737244853,0.9719436123972812,0.12935095930002155,2.24238583792388,1.5809919822097913,0.9414160766582191,1.0197404556402612,0.30570341225900866,2.0773413605046004e-05,3.401438395182291,12.408643010464555,3.2720874358822694,12.474625025552335,true_fp32_autograd
A_seed,roberta-large,sst-5,16,16,initial_pretrained,0.0001,32,0.9648023601991665,0.005800781438414534,0.9970338671494801,0.1885582397769099,0.7911232062556125,0.589381307971518,0.9921275871536782,1.0072313498876269,0.1090421375699652,2.5227769735468375e-05,3.4606456756591797,12.523996053172059,3.2720874358822694,12.474625025552335,true_fp32_autograd
A_seed,roberta-large,sst-5,16,16,initial_pretrained,0.0003,32,0.5317261088154063,0.0031969521112075946,0.9985536002506507,0.2815414856265196,0.5870481430704491,0.44722324031624083,0.9991115926400983,1.0008761263408075,0.03737948399539458,2.5307953118608327e-05,3.553628921508789,12.40540170873663,3.2720874358822694,12.474625025552335,true_fp32_autograd
A_seed,roberta-large,sst-5,16,16,initial_pretrained,0.001,32,0.5465045712523249,0.0032858061958666402,0.9983672532162138,0.18879665835601145,0.6247564383605964,0.5903640862542012,0.9999226932657264,1.000080673497032,0.011254058587147266,2.487185153458522e-05,3.4608840942382812,12.398477937364012,3.2720874358822694,12.474625025552335,true_fp32_autograd
A_seed,roberta-large,sst-5,16,16,initial_pretrained,0.0015,32,1.3187760332036178,0.0079290141177249,0.9962477630339245,0.14794760846994376,0.8712236070142096,0.61835651363862,0.9999662310590104,1.000034457165681,0.00750329261930109,2.4658083308826573e-05,3.420035044352214,12.065518690085856,3.2720874358822694,12.474625025552335,true_fp32_autograd
A_seed,roberta-large,sst-5,16,16,initial_pretrained,0.002,32,3.24496152467841,0.019510019209362326,0.9906881571527039,0.030188698608696996,1.3207053189922089,0.9435717325079089,0.9999812766256371,1.0000225417264559,0.005626538716744952,2.4483168123923575e-05,3.302276134490967,11.758967467780561,3.2720874358822694,12.474625025552335,true_fp32_autograd
A_seed,roberta-large,sst-5,16,16,initial_pretrained,0.003,32,10.981217998358776,0.06602351752426634,0.9665954983490911,-0.24017797009247477,2.46533570208523,1.8573795075642483,0.9999918592029331,1.0000081993259358,0.003750610919829115,2.422231533235986e-05,3.031909465789795,11.220891447116589,3.2720874358822694,12.474625025552335,true_fp32_autograd
A_seed,roberta-large,sst-5,16,16,initial_pretrained,0.004,32,22.43509291788505,0.1348888393476853,0.9294984025553885,-0.8871267844845646,3.5747087012283796,2.6088035446805584,0.9999955007903891,1.000008702632428,0.002813455354709146,2.4034800251413964e-05,2.384960651397705,10.902905187010717,3.2720874358822694,12.474625025552335,true_fp32_autograd
A_seed,roberta-large,sst-5,16,16,initial_pretrained,0.005,32,38.310029901049475,0.2303353718053079,0.8811269413632622,-1.83855996624726,4.804386480412398,3.8682571484334467,0.9999971535682031,1.0000032017306477,0.0022503828533885903,2.3914966821751542e-05,1.4335274696350098,10.629035070492813,3.2720874358822694,12.474625025552335,true_fp32_autograd
