global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
200,3e-05,fp16,16,-20.345054149627686,-6.1109201312065125,45.42400288581848,2859.4727735512724,53.47403831347762,0.6875,0.5736095342058537,16
400,3e-05,fp16,16,24.414064168930054,10.617499709129333,34.776505529880524,1519.2277759191538,38.97727255618528,0.875,0.8958802372229882,16
600,3e-05,fp16,16,33.56933856010437,5.860587142407894,42.41152832657099,3109.944407361915,55.76687553881708,0.9375,0.7830911578861389,16
800,3e-05,fp16,16,17.293296575546265,15.396478027105331,40.26608803868294,2418.2412314527614,49.175616228500495,0.6875,0.4403260372221234,16
1000,3e-05,fp16,16,-4.069010496139526,-7.340177908539772,33.347148552536964,1825.9548572509673,42.731193023960465,0.5,0.37686786303689235,16
1200,3e-05,fp16,16,7.120769023895264,-3.7286157123744488,34.634378146380186,1693.49122111843,41.15205002327867,0.9375,0.7760269865617385,16
1400,3e-05,fp16,16,35.60384464263916,16.027837097644806,29.643257558345795,1348.49271197603,36.72182882123425,0.6875,0.84812114832671,16
1600,3e-05,fp16,16,19.32780122756958,1.076159656047821,28.775053799152374,1275.4198782362068,35.71302113006133,0.6875,0.8340681103045423,16
1800,3e-05,fp16,16,-1.0172522068023682,-2.7370989313349128,58.0144929876551,4768.07896692904,69.05127780808289,0.5,-0.03565541738744126,16
2000,3e-05,fp16,16,-12.207032442092896,-3.25274720788002,68.78545579314232,7099.913464579042,84.26098423694707,0.6875,0.5187342006115303,16
2200,3e-05,fp16,16,-6.1035144329071045,-6.506633162498474,68.1262639760971,7205.294222088245,84.88400451255964,0.5625,0.6602367795486354,16
2400,3e-05,fp16,16,39.67285442352295,-3.0820913165807724,59.086604818701744,5544.11714665006,74.45882853396272,0.5625,0.8341194173159102,16
2600,3e-05,fp16,16,41.70736026763916,28.55233323574066,38.38713318109512,2458.3211278702993,49.581459517346794,0.8125,0.6736410924272945,16
