global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,rmse,sign_acc,corr,probe_num_seeds
200,3e-06,fp32,-2.8721984773874283,-2.857104539871216,0.04426850378513336,0.056403298881492224,1.0,0.9999995408045342,16
400,3e-06,fp32,7.135172080248594,7.12359881401062,0.049853961914777756,0.05955757894157604,1.0,0.9999988111028735,16
600,3e-06,fp32,-4.74726140499115,-4.745284974575043,0.02522718906402588,0.030438934881291624,1.0,0.9999994113907035,16
800,3e-06,fp32,11.390694957226515,11.376763880252838,0.03138856217265129,0.03760444048525969,1.0,0.9999996860472764,16
1000,3e-06,fp32,-7.952252969145775,-7.935494065284729,0.04670931398868561,0.05923280413200618,1.0,0.9999993301133293,16
1200,3e-06,fp32,3.1876067619305104,3.1874594390392303,0.03302047657780349,0.03930953890650075,1.0,0.9999991855322838,16
1400,3e-06,fp32,12.629974946379662,12.62726079672575,0.031858883798122406,0.04020253546452057,1.0,0.9999991955481117,16
1600,3e-06,fp32,11.879950244911015,11.88333946466446,0.031880865804851055,0.03771312094372498,1.0,0.9999992698555665,16
1800,3e-06,fp32,-4.707524873316288,-4.712521195411682,0.034031324088573456,0.04184648964480131,1.0,0.999999161910716,16
2000,3e-06,fp32,-4.662821188569069,-4.644352674484253,0.03104819357395172,0.03962263729125242,1.0,0.9999997104574516,16
2200,3e-06,fp32,-4.747261583805084,-4.730690777301788,0.04079282283782959,0.051686521816228466,1.0,0.9999993697788547,16
2400,3e-06,fp32,5.27625260129571,5.279313549399376,0.038857024163007736,0.04962812639945545,1.0,0.9999992632960282,16
2600,3e-06,fp32,2.163151651620865,2.168990433216095,0.021739602088928223,0.02955594201333397,1.0,0.9999997743180904,16
2800,3e-06,fp32,2.8572976291179657,2.8454335927963257,0.04577341675758362,0.062011271364877295,1.0,0.9999992356040894,16
3000,3e-06,fp32,13.872980192303658,13.870302587747574,0.039944663643836975,0.045840667678654225,1.0,0.9999992059597522,16
3200,3e-06,fp32,6.021310269832611,6.009585380554199,0.03857392072677612,0.04891297225134124,1.0,0.9999992689400534,16
3400,3e-06,fp32,30.93232499063015,30.942168593406677,0.03989793360233307,0.049112563765962805,1.0,0.9999982223002857,16
3600,3e-06,fp32,-12.8373499289155,-14.335220575332642,3.7289214953780174,7.584417022890526,1.0,0.9965963962345005,16
3800,3e-06,fp32,15.64994379132986,15.646747827529907,0.031073294579982758,0.03707006733831613,1.0,0.9999992362767968,16
4000,3e-06,fp32,2.3556249737739563,2.347002387046814,0.040269434452056885,0.050335930953217485,1.0,0.9999995615805437,16
4200,3e-06,fp32,4.502634055912495,4.4878764152526855,0.05029214173555374,0.05959566333045632,1.0,0.9999992611553367,16
4400,3e-06,fp32,-1.5459953285753727,-1.5467451959848404,0.02632422372698784,0.030879171849564027,1.0,0.9999996875857711,16
4600,3e-06,fp32,-7.645536836236715,-7.649883151054382,0.0465196929872036,0.057024189163926514,1.0,0.999998325582694,16
4800,3e-06,fp32,1.614292100071907,1.624589204788208,0.03426201641559601,0.04069143273771388,1.0,0.9999994724216706,16
5000,3e-06,fp32,-5.710869804024696,-5.732458293437958,0.046001240611076355,0.05836210400195915,1.0,0.9999992734510587,16
5200,3e-06,fp32,-3.52784962952137,-3.524838864803314,0.02309153974056244,0.030053317676879545,1.0,0.9999996962492423,16
5400,3e-06,fp32,5.284944981336594,5.290255963802338,0.03543880581855774,0.04445747689031192,1.0,0.9999994423830503,16
5600,3e-06,fp32,-11.7129325568676,-11.712086826562881,0.029652059078216553,0.03342692648686881,1.0,0.9999994751158222,16
5800,3e-06,fp32,6.105750471353531,6.118923366069794,0.05355939269065857,0.06397430286866736,1.0,0.9999989664021807,16
6000,3e-06,fp32,-0.6929040104150772,-0.682135820388794,0.05000005662441254,0.06117455527612318,1.0,0.9999986871308509,16
6200,3e-06,fp32,5.247691586613655,5.228351294994354,0.038670048117637634,0.04514796658963198,1.0,0.9999996265709984,16
6400,3e-06,fp32,-6.108234465122223,-6.112805724143982,0.04095262289047241,0.05524727932843054,1.0,0.9999992070305204,16
6600,3e-06,fp32,-12.016544118523598,-12.019459545612335,0.04156719148159027,0.05154937206876958,1.0,0.9999994555997084,16
6800,3e-06,fp32,21.36702212691307,21.363220751285553,0.031833916902542114,0.03967723301721468,1.0,0.9999996143889703,16
7000,3e-06,fp32,-7.193534582853317,-7.189455658197403,0.04091912508010864,0.0542413978748906,1.0,0.9999989259360534,16
7200,3e-06,fp32,-5.529571890830994,-5.551827013492584,0.052465543150901794,0.06484816500799288,1.0,0.999998237261047,16
7400,3e-06,fp32,-5.640089139342308,-5.655554682016373,0.0423460453748703,0.05479349377750441,1.0,0.9999995005193344,16
7600,3e-06,fp32,-5.987782601267099,-5.970933258533478,0.03503162041306496,0.04730203890391819,1.0,0.9999995915501563,16
