time,step,epoch,phase,split,metric,value,task,model,eps,seed,precision,zo_quantization_bits
2026-04-20 05:37:35,500,0.020371577574967405,train,train,loss,1.5252,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:37:35,500,0.020371577574967405,train,train,learning_rate,1e-06,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:37:35,500,0.020371577574967405,train,train,epoch,0.02,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,train,train,eval_loss,2.228515625,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,train,train,eval_runtime,36.2416,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,train,train,eval_samples_per_second,270.821,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,train,train,eval_steps_per_second,33.856,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,train,train,epoch,0.02,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,eval,eval,eval_loss,2.228515625,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,eval,eval,eval_runtime,36.2416,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,eval,eval,eval_samples_per_second,270.821,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,eval,eval,eval_steps_per_second,33.856,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,eval,eval,epoch,0.02,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,eval,eval,accuracy,0.34701986754966885,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:38:12,500,0.020371577574967405,train_probe,train_probe,accuracy,0.33984375,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:10,1000,0.04074315514993481,train,train,loss,1.2142,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:10,1000,0.04074315514993481,train,train,learning_rate,1e-06,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:10,1000,0.04074315514993481,train,train,epoch,0.04,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,train,train,eval_loss,1.0986328125,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,train,train,eval_runtime,35.8853,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,train,train,eval_samples_per_second,273.51,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,train,train,eval_steps_per_second,34.192,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,train,train,epoch,0.04,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,eval,eval,eval_loss,1.0986328125,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,eval,eval,eval_runtime,35.8853,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,eval,eval,eval_samples_per_second,273.51,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,eval,eval,eval_steps_per_second,34.192,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,eval,eval,epoch,0.04,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,eval,eval,accuracy,0.3544574630667346,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 05:52:46,1000,0.04074315514993481,train_probe,train_probe,accuracy,0.32421875,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:04,1500,0.06111473272490222,train,train,loss,1.0986,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:04,1500,0.06111473272490222,train,train,learning_rate,1e-06,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:04,1500,0.06111473272490222,train,train,epoch,0.06,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,train,train,eval_loss,1.0986328125,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,train,train,eval_runtime,35.6427,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,train,train,eval_samples_per_second,275.372,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,train,train,eval_steps_per_second,34.425,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,train,train,epoch,0.06,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,eval,eval,eval_loss,1.0986328125,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,eval,eval,eval_runtime,35.6427,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,eval,eval,eval_samples_per_second,275.372,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,eval,eval,eval_steps_per_second,34.425,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,eval,eval,epoch,0.06,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,eval,eval,accuracy,0.3544574630667346,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:07:39,1500,0.06111473272490222,train_probe,train_probe,accuracy,0.31640625,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:21:26,2000,0.08148631029986962,train,train,loss,1.0986,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:21:26,2000,0.08148631029986962,train,train,learning_rate,1e-06,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:21:26,2000,0.08148631029986962,train,train,epoch,0.08,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,train,train,eval_loss,1.0986328125,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,train,train,eval_runtime,35.5576,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,train,train,eval_samples_per_second,276.031,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,train,train,eval_steps_per_second,34.507,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,train,train,epoch,0.08,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,eval,eval,eval_loss,1.0986328125,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,eval,eval,eval_runtime,35.5576,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,eval,eval,eval_samples_per_second,276.031,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,eval,eval,eval_steps_per_second,34.507,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,eval,eval,epoch,0.08,MNLI,opt-1.3b,1e-06,42,fp16,8
2026-04-20 06:22:02,2000,0.08148631029986962,eval,eval,accuracy,0.3544574630667346,MNLI,opt-1.3b,1e-06,42,fp16,8
