step,loss_plus,loss_minus,train_loss,d_h,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,1.85546875,1.67578125,1.765625,59.89583333333333,True,1.2097557910079537,2.634714365005493,True,,,False
2,1.6259765625,1.6669921875,1.646484375,-13.671875,True,0.27614229450277344,1.4103937149047852,True,,,False
3,1.650390625,1.60546875,1.6279296875,14.973958333333332,True,0.3024073771889074,1.4113929271697998,True,,,False
4,1.6123046875,1.607421875,1.60986328125,1.6276041666666667,True,0.032876254758641,1.419731616973877,True,,,False
5,1.564453125,1.6630859375,1.61376953125,-32.877604166666664,True,0.6640413360234212,1.4167981147766113,True,,,False
6,1.65234375,1.595703125,1.6240234375,18.880208333333332,True,0.3813247799408296,1.409078598022461,True,,,False
7,1.611328125,1.5546875,1.5830078125,18.880208333333332,True,0.38132593757300703,1.4071545600891113,True,,,False
8,1.6103515625,1.58984375,1.60009765625,6.8359375,True,0.1380695343055105,1.4377739429473877,True,,,False
9,1.7333984375,1.6787109375,1.7060546875,18.229166666666668,True,0.36819835582696436,1.4281253814697266,True,,,False
10,1.5771484375,1.6630859375,1.6201171875,-28.645833333333332,True,0.5785548492490132,1.4369988441467285,True,,,False
11,1.5517578125,1.537109375,1.54443359375,4.8828125,True,0.09861987183938549,1.4357926845550537,True,,,False
12,1.6318359375,1.58984375,1.61083984375,13.997395833333334,True,0.282720764404803,1.4180700778961182,True,,,False
13,1.880859375,1.7197265625,1.80029296875,53.7109375,True,1.084795025620294,1.4087631702423096,True,,,False
14,1.583984375,1.5556640625,1.56982421875,9.440104166666666,True,0.19067731507583013,1.4302978515625,True,,,False
15,1.5068359375,1.53125,1.51904296875,-8.138020833333334,True,0.16436297279483136,1.4071464538574219,True,,,False
16,1.55859375,1.6611328125,1.60986328125,-34.1796875,True,0.6903544940660925,1.4173688888549805,True,,,False
17,1.67578125,1.6259765625,1.65087890625,16.6015625,True,0.3353175624912734,1.4041647911071777,True,,,False
18,1.5517578125,1.6123046875,1.58203125,-20.182291666666668,True,0.40762711299573584,1.4490370750427246,True,,,False
19,1.5302734375,1.505859375,1.51806640625,8.138020833333334,True,0.164365841123603,1.4060251712799072,True,,,False
20,1.751953125,1.6943359375,1.72314453125,19.205729166666668,True,0.38791543561636155,1.4325695037841797,True,,,False
21,1.630859375,1.62890625,1.6298828125,0.6510416666666666,True,0.013149197133963817,1.3988299369812012,True,,,False
22,1.669921875,1.6962890625,1.68310546875,-8.7890625,True,0.17751314642894553,1.4638853073120117,True,,,False
23,1.49609375,1.4873046875,1.49169921875,2.9296875,True,0.05917068311801556,1.4132084846496582,True,,,False
24,1.755859375,1.587890625,1.671875,55.989583333333336,True,1.1308035480681886,1.4315035343170166,True,,,False
25,1.736328125,1.7412109375,1.73876953125,-1.6276041666666667,True,0.032872052445768976,1.4295661449432373,True,,,False
26,1.654296875,1.751953125,1.703125,-32.552083333333336,True,0.6574858694734439,1.4694938659667969,True,,,False
27,1.6220703125,1.595703125,1.60888671875,8.7890625,True,0.1775215972679642,1.428541660308838,True,,,False
28,1.728515625,1.6328125,1.6806640625,31.901041666666664,True,0.6442854649592897,1.4425735473632812,True,,,False
29,1.61328125,1.6865234375,1.64990234375,-24.4140625,True,0.49310605666439966,1.4343297481536865,True,,,False
30,1.6015625,1.7578125,1.6796875,-52.083333333333336,True,1.0519511332552796,1.426758050918579,True,,,False
31,1.6416015625,1.7138671875,1.677734375,-24.088541666666668,True,0.48653477187067296,1.446333885192871,True,,,False
32,1.580078125,1.5615234375,1.57080078125,6.184895833333333,True,0.12492509646507206,1.3914787769317627,True,,,False
33,1.6142578125,1.7080078125,1.6611328125,-31.25,True,0.631175014565738,1.3991830348968506,True,,,False
34,1.73046875,1.6962890625,1.71337890625,11.393229166666666,True,0.2301085796309715,1.4294326305389404,True,,,False
35,1.6943359375,1.806640625,1.75048828125,-37.434895833333336,True,0.7560847736407535,1.4044628143310547,True,,,False
36,1.7490234375,1.62890625,1.68896484375,40.0390625,True,0.8086844118039773,1.4529180526733398,True,,,False
37,1.4931640625,1.5546875,1.52392578125,-20.5078125,True,0.4141900954780843,1.4024813175201416,True,,,False
38,1.5791015625,1.6513671875,1.615234375,-24.088541666666668,True,0.48651833684622997,1.4466667175292969,True,,,False
39,1.5771484375,1.572265625,1.57470703125,1.6276041666666667,True,0.032872631667799,1.4137582778930664,True,,,False
40,1.671875,1.6748046875,1.67333984375,-0.9765625,True,0.019723245571299584,1.4465172290802002,True,,,False
41,1.58984375,1.6123046875,1.60107421875,-7.486979166666666,True,0.15121939873124296,1.4230237007141113,True,,,False
42,1.5283203125,1.583984375,1.55615234375,-18.5546875,True,0.37475145411523236,1.4303619861602783,True,,,False
43,1.5732421875,1.701171875,1.63720703125,-42.643229166666664,True,0.8612027870480393,1.4291245937347412,True,,,False
44,1.80859375,1.767578125,1.7880859375,13.671875,True,0.27613395751084613,1.4278669357299805,True,,,False
45,1.6005859375,1.509765625,1.55517578125,30.2734375,True,0.6114777514254841,1.4093666076660156,True,,,False
46,1.6376953125,1.775390625,1.70654296875,-45.8984375,True,0.9270987941898997,1.4310598373413086,True,,,False
47,1.7998046875,1.6611328125,1.73046875,46.223958333333336,True,0.933618334695844,1.406928300857544,True,,,False
48,1.6416015625,1.6044921875,1.623046875,12.369791666666666,True,0.24985942652455373,1.4231891632080078,True,,,False
49,1.6328125,1.6611328125,1.64697265625,-9.440104166666666,True,0.1906570724076016,1.4122025966644287,True,,,False
50,1.83984375,1.6005859375,1.72021484375,79.75260416666667,True,1.6107182598601706,1.4517149925231934,True,,,False
51,1.5205078125,1.4609375,1.49072265625,19.856770833333332,True,0.4010411813633467,1.394085168838501,True,,,False
52,1.951171875,1.7548828125,1.85302734375,65.4296875,True,1.3215009390023906,1.4514026641845703,True,,,False
53,1.560546875,1.5615234375,1.56103515625,-0.3255208333333333,True,0.006574610832669836,1.445464849472046,True,,,False
54,1.91796875,1.6650390625,1.79150390625,84.30989583333333,True,1.702771723519318,1.4062080383300781,True,,,False
55,1.5654296875,1.59765625,1.58154296875,-10.7421875,True,0.21696879994013485,1.4021782875061035,True,,,False
56,1.7236328125,1.708984375,1.71630859375,4.8828125,True,0.09862182748413484,1.4077494144439697,True,,,False
57,1.6015625,1.5703125,1.5859375,10.416666666666666,True,0.21038451605764885,1.414306879043579,True,,,False
58,1.58203125,1.64453125,1.61328125,-20.833333333333332,True,0.4207978294747358,1.4137520790100098,True,,,False
59,1.6669921875,1.583984375,1.62548828125,27.669270833333332,True,0.5589190954069149,1.4194369316101074,True,,,False
60,1.7060546875,1.646484375,1.67626953125,19.856770833333332,True,0.4010552481602623,1.4292209148406982,True,,,False
61,1.572265625,1.56640625,1.5693359375,1.953125,True,0.03944996139485243,1.4530391693115234,True,,,False
62,1.669921875,1.5693359375,1.61962890625,33.528645833333336,True,0.6771831831305617,1.4240045547485352,True,,,False
63,1.5,1.55859375,1.529296875,-19.53125,True,0.3944974993003215,1.4189481735229492,True,,,False
64,1.5849609375,1.603515625,1.59423828125,-6.184895833333333,True,0.12490890072751949,1.4532577991485596,True,,,False
65,1.66796875,1.6201171875,1.64404296875,15.950520833333332,True,0.3221578049211678,1.4229490756988525,True,,,False
66,1.609375,1.544921875,1.5771484375,21.484375,True,0.43393191352346444,1.4208309650421143,True,,,False
67,1.5517578125,1.6298828125,1.5908203125,-26.041666666666668,True,0.5259577892951941,1.4178388118743896,True,,,False
68,1.578125,1.5380859375,1.55810546875,13.346354166666666,True,0.2695677510365312,1.4220197200775146,True,,,False
69,1.6201171875,1.6474609375,1.6337890625,-9.114583333333334,True,0.18408734601902751,1.4139251708984375,True,,,False
70,1.69140625,1.666015625,1.6787109375,8.463541666666666,True,0.17095060552008365,1.4355626106262207,True,,,False
71,1.6064453125,1.5498046875,1.578125,18.880208333333332,True,0.3813271048477858,1.4298384189605713,True,,,False
72,1.6259765625,1.64453125,1.63525390625,-6.184895833333333,True,0.12491507930996708,1.4105911254882812,True,,,False
73,1.6943359375,1.8271484375,1.7607421875,-44.270833333333336,True,0.8941918517450109,1.442040205001831,True,,,False
74,1.638671875,1.6484375,1.6435546875,-3.2552083333333335,True,0.06574587311656112,1.4233434200286865,True,,,False
75,1.5234375,1.5400390625,1.53173828125,-5.533854166666667,True,0.11177784440156112,1.4234719276428223,True,,,False
76,1.66796875,1.73828125,1.703125,-23.4375,True,0.4734042938325325,1.4381401538848877,True,,,False
77,1.6728515625,1.751953125,1.71240234375,-26.3671875,True,0.5325420050573652,1.4259936809539795,True,,,False
78,1.5712890625,1.5849609375,1.578125,-4.557291666666667,True,0.09203943629657112,1.417513370513916,True,,,False
79,1.76953125,1.6298828125,1.69970703125,46.549479166666664,True,0.9401471584024522,1.4398133754730225,True,,,False
80,1.6123046875,1.6943359375,1.6533203125,-27.34375,True,0.5522804651709977,1.4138929843902588,True,,,False
81,1.9189453125,1.7880859375,1.853515625,43.619791666666664,True,0.8810197961690435,1.4305505752563477,True,,,False
82,1.7041015625,1.634765625,1.66943359375,23.111979166666668,True,0.4667941668066902,1.4428050518035889,True,,,False
83,1.6572265625,1.5859375,1.62158203125,23.763020833333332,True,0.4799424459798014,1.418607234954834,True,,,False
84,1.6376953125,1.58984375,1.61376953125,15.950520833333332,True,0.3221573856766882,1.411299467086792,True,,,False
85,1.5576171875,1.578125,1.56787109375,-6.8359375,True,0.13806181190049227,1.417741060256958,True,,,False
86,1.83203125,1.603515625,1.7177734375,76.171875,True,1.5385378820225066,1.4177179336547852,True,,,False
87,1.7822265625,1.685546875,1.73388671875,32.2265625,True,0.6508899674952943,1.4575703144073486,True,,,False
88,1.55078125,1.57421875,1.5625,-7.8125,True,0.15779741630781433,1.4086456298828125,True,,,False
89,1.66015625,1.63671875,1.6484375,7.8125,True,0.15779728207969793,1.4234974384307861,True,,,False
90,1.537109375,1.5302734375,1.53369140625,2.2786458333333335,True,0.04601976691810262,1.4410858154296875,True,,,False
91,1.677734375,1.6796875,1.6787109375,-0.6510416666666666,True,0.013149733462521674,1.4367773532867432,True,,,False
92,1.48828125,1.4736328125,1.48095703125,4.8828125,True,0.09862434513561082,1.4500257968902588,True,,,False
93,1.5498046875,1.6943359375,1.6220703125,-48.177083333333336,True,0.9730372767266768,1.4318785667419434,True,,,False
94,1.646484375,1.57421875,1.6103515625,24.088541666666668,True,0.48652341971845897,1.4601447582244873,True,,,False
95,1.654296875,1.669921875,1.662109375,-5.208333333333333,True,0.10519544072789089,1.435593605041504,True,,,False
96,1.6513671875,1.6123046875,1.6318359375,13.020833333333334,True,0.262978782726113,1.4479825496673584,True,,,False
97,1.6484375,1.611328125,1.6298828125,12.369791666666666,True,0.2498445860747052,1.4107496738433838,True,,,False
98,1.5693359375,1.6083984375,1.5888671875,-13.020833333333334,True,0.26298366155592673,1.4203908443450928,True,,,False
99,1.6982421875,1.6318359375,1.6650390625,22.135416666666668,True,0.4470552637216107,1.437232494354248,True,,,False
100,1.5703125,1.5908203125,1.58056640625,-6.8359375,True,0.1380678058357177,1.42439866065979,True,,,False
101,1.630859375,1.6015625,1.6162109375,9.765625,True,0.19725449854063543,2.0394649505615234,True,,,False
102,1.9638671875,1.7265625,1.84521484375,79.1015625,True,1.597651122007503,1.4442710876464844,True,,,False
103,1.634765625,1.6904296875,1.66259765625,-18.5546875,True,0.3747580645094095,1.41371488571167,True,,,False
104,1.6953125,1.662109375,1.6787109375,11.067708333333334,True,0.22353638260039901,1.425445556640625,True,,,False
105,1.6865234375,1.7060546875,1.6962890625,-6.510416666666667,True,0.13148398983999088,1.4414491653442383,True,,,False
106,1.625,1.669921875,1.6474609375,-14.973958333333332,True,0.3024418159158352,1.4429347515106201,True,,,False
107,1.6611328125,1.64453125,1.65283203125,5.533854166666667,True,0.11177042678023098,1.4123096466064453,True,,,False
108,1.8349609375,1.66015625,1.74755859375,58.268229166666664,True,1.1768764760366477,1.4215314388275146,True,,,False
109,1.556640625,1.546875,1.5517578125,3.2552083333333335,True,0.06574519153845132,1.4209775924682617,True,,,False
110,1.677734375,1.615234375,1.646484375,20.833333333333332,True,0.42076979415032834,1.4201886653900146,True,,,False
111,1.51171875,1.59375,1.552734375,-27.34375,True,0.5522792864694075,1.4232943058013916,True,,,False
112,1.7626953125,1.65625,1.70947265625,35.481770833333336,True,0.7166737034017383,1.410470724105835,True,,,False
113,1.615234375,1.625,1.6201171875,-3.2552083333333335,True,0.06574959963104077,1.4333837032318115,True,,,False
114,1.6455078125,1.5810546875,1.61328125,21.484375,True,0.4339424159374545,1.4040682315826416,True,,,False
115,1.6005859375,1.66015625,1.63037109375,-19.856770833333332,True,0.4010574759215217,1.4150230884552002,True,,,False
116,1.630859375,1.7470703125,1.68896484375,-38.736979166666664,True,0.782355484308702,1.4363961219787598,True,,,False
117,1.630859375,1.6669921875,1.64892578125,-12.044270833333334,True,0.2432601353053063,1.4166042804718018,True,,,False
118,1.6572265625,1.6767578125,1.6669921875,-6.510416666666667,True,0.13148542675994182,1.4158780574798584,True,,,False
119,1.5966796875,1.6025390625,1.599609375,-1.953125,True,0.039446383158366266,1.4293692111968994,True,,,False
120,1.580078125,1.6318359375,1.60595703125,-17.252604166666668,True,0.3484599700410674,1.435753345489502,True,,,False
121,1.490234375,1.880859375,1.685546875,-130.20833333333334,True,2.6299218700134785,1.3173856735229492,True,,,False
122,1.6376953125,1.6728515625,1.6552734375,-11.71875,True,0.23668520678917457,1.439283847808838,True,,,False
123,1.7119140625,1.7548828125,1.7333984375,-14.322916666666666,True,0.2892840692117348,1.436983346939087,True,,,False
124,1.6669921875,1.6142578125,1.640625,17.578125,True,0.3550425062170634,1.416184663772583,True,,,False
125,1.6962890625,1.603515625,1.64990234375,30.924479166666664,True,0.624598322102824,1.4166886806488037,True,,,False
126,1.6826171875,1.7001953125,1.69140625,-5.859375,True,0.11834547073869467,1.4418919086456299,True,,,False
127,1.6259765625,1.6259765625,1.6259765625,0.0,True,0.0,1.421966791152954,True,,,False
128,1.634765625,1.642578125,1.638671875,-2.6041666666666665,True,0.05259577168737491,1.4143428802490234,True,,,False
129,1.6669921875,1.599609375,1.63330078125,22.4609375,True,0.4536657213495676,1.4243521690368652,True,,,False
130,1.4873046875,1.4755859375,1.4814453125,3.90625,True,0.07889289206043909,1.4433834552764893,True,,,False
131,1.6591796875,1.662109375,1.66064453125,-0.9765625,True,0.01972423832499427,1.4139683246612549,True,,,False
132,1.75,1.6357421875,1.69287109375,38.0859375,True,0.7692375872738524,1.4562218189239502,True,,,False
133,1.7587890625,1.6748046875,1.716796875,27.994791666666668,True,0.5654253254942153,1.4430983066558838,True,,,False
134,1.65234375,1.74609375,1.69921875,-31.25,True,0.6311635631158912,1.4134166240692139,True,,,False
135,1.7060546875,1.6044921875,1.6552734375,33.854166666666664,True,0.6837572860963256,1.4392573833465576,True,,,False
136,1.642578125,1.744140625,1.693359375,-33.854166666666664,True,0.6837915374849142,1.4423894882202148,True,,,False
137,1.6376953125,1.6865234375,1.662109375,-16.276041666666668,True,0.32875181513801827,1.4124431610107422,True,,,False
138,1.576171875,1.6005859375,1.58837890625,-8.138020833333334,True,0.1643558711893967,1.419679880142212,True,,,False
139,1.62109375,1.5869140625,1.60400390625,11.393229166666666,True,0.23011609521056825,1.4171292781829834,True,,,False
140,1.58984375,1.57421875,1.58203125,5.208333333333333,True,0.10519086694767839,1.4436795711517334,True,,,False
141,1.5947265625,1.5224609375,1.55859375,24.088541666666668,True,0.48654038113179027,1.4231407642364502,True,,,False
142,1.6689453125,1.7353515625,1.7021484375,-22.135416666666668,True,0.44710804695989104,1.4142868518829346,True,,,False
143,1.6455078125,1.6611328125,1.6533203125,-5.208333333333333,True,0.1051908540245188,1.4340674877166748,True,,,False
144,1.580078125,1.5986328125,1.58935546875,-6.184895833333333,True,0.12491329991258412,1.4309051036834717,True,,,False
145,1.796875,1.626953125,1.7119140625,56.640625,True,1.1440167320627397,1.421844720840454,True,,,False
146,1.5625,1.7236328125,1.64306640625,-53.7109375,True,1.0847822591301637,1.4140357971191406,True,,,False
147,1.541015625,1.6240234375,1.58251953125,-27.669270833333332,True,0.5588234175528479,1.4056077003479004,True,,,False
148,1.5849609375,1.6669921875,1.6259765625,-27.34375,True,0.5522511547112468,1.4129469394683838,True,,,False
149,1.6591796875,1.7119140625,1.685546875,-17.578125,True,0.35504424593167017,1.433244228363037,True,,,False
150,1.5888671875,1.619140625,1.60400390625,-10.091145833333334,True,0.20381885333941382,1.3943538665771484,True,,,False
151,1.65625,1.623046875,1.6396484375,11.067708333333334,True,0.22354308597236808,1.4406020641326904,True,,,False
152,1.6123046875,1.6396484375,1.6259765625,-9.114583333333334,True,0.18409129558505488,1.437187671661377,True,,,False
153,1.56640625,1.6474609375,1.60693359375,-27.018229166666668,True,0.5457162362363847,1.436267375946045,True,,,False
154,1.6416015625,1.634765625,1.63818359375,2.2786458333333335,True,0.04602296467439359,1.4611120223999023,True,,,False
155,1.5634765625,1.603515625,1.58349609375,-13.346354166666666,True,0.26957219365462737,1.4045002460479736,True,,,False
156,1.7109375,1.673828125,1.6923828125,12.369791666666666,True,0.24983345692209474,1.4202816486358643,True,,,False
157,1.5537109375,1.572265625,1.56298828125,-6.184895833333333,True,0.12491721394719721,1.4333128929138184,True,,,False
158,1.611328125,1.615234375,1.61328125,-1.3020833333333333,True,0.02629821497444498,1.431121826171875,True,,,False
159,1.62109375,1.58203125,1.6015625,13.020833333333334,True,0.26299095699045555,1.4299440383911133,True,,,False
160,1.62109375,1.6591796875,1.64013671875,-12.6953125,True,0.2564079097188377,1.4259819984436035,True,,,False
161,1.5537109375,1.5615234375,1.5576171875,-2.6041666666666665,True,0.05259547528230367,1.4349541664123535,True,,,False
162,1.5322265625,1.615234375,1.57373046875,-27.669270833333332,True,0.5588478381354381,1.4638822078704834,True,,,False
