global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,1e-05,fp16,-7.62939453125,-5.1955933421850204,,4.137225762009621,31.37162381167541,5.601037744175217,0.9375,0.9453011038127026,,,,,,16
400,1e-05,fp16,6.604194641113281,5.105987444519997,,4.7281123250722885,37.50550675540076,6.124173965148342,0.875,0.8421778876664748,,,,,,16
600,1e-05,fp16,1.7404556274414062,-0.8013514801859856,,3.9341836497187614,22.209431899920972,4.712688394103834,0.9375,0.9483536710794612,,,,,,16
800,1e-05,fp16,-1.4066696166992188,-1.158596083521843,,6.7192355543375015,61.815985549151605,7.86231426166314,0.5625,0.6841075288708125,,,,,,16
1000,1e-05,fp16,-0.667572021484375,-0.290768139064312,,5.488031812012196,42.66496165233001,6.531842133145137,0.75,0.6689683515950844,,,,,,16
1200,1e-05,fp16,2.002716064453125,-0.1420207843184471,,4.323840342462063,27.7319403449499,5.26611245084549,0.9375,0.942535764902717,,,,,,16
1400,1e-05,fp16,1.8358230590820312,-0.030631035566329956,,4.742659479379654,43.96943143007074,6.630944987712591,1.0,0.8036033245082099,,,,,,16
1600,1e-05,fp16,-0.2384185791015625,-0.00719510018825531,,3.7152052372694016,20.69805575539246,4.5495115952586005,0.8125,0.7033644475644886,,,,,,16
1800,1e-05,fp16,1.430511474609375,1.4300608187913895,,4.074047788977623,25.562155014263094,5.055902987030417,0.75,0.8997620622984184,,,,,,16
2000,1e-05,fp16,-1.8596649169921875,-0.016160517930984497,,4.046357989311218,23.52151994590887,4.849898962443328,0.75,0.8863685405067261,,,,,,16
2200,1e-05,fp16,-2.3365020751953125,-0.7379731610417366,,4.072050862014294,19.47754497577034,4.413337169962243,0.75,0.9111247902963687,,,,,,16
2400,1e-05,fp16,6.103515625,4.333264499902725,,5.043982416391373,38.40621820107609,6.197275062563876,0.9375,0.920502612412515,,,,,,16
2600,1e-05,fp16,-0.8821487426757812,-0.146576926112175,,3.862175837159157,25.33613062627767,5.033500832052943,0.8125,0.7835955586557745,,,,,,16
2800,1e-05,fp16,-1.2159347534179688,-0.842693779617548,,4.051579091697931,24.969329009884135,4.996931959701286,0.8125,0.8709366527039136,,,,,,16
3000,1e-05,fp16,1.4066696166992188,2.356514535844326,,4.52738007158041,29.08963661676767,5.39348093690593,0.8125,0.9309162710797865,,,,,,16
3200,1e-05,fp16,-0.6437301635742188,-0.17651122994720936,,4.6237686444073915,26.594651381840656,5.157000230932772,0.5,0.5473175524461675,,,,,,16
3400,1e-05,fp16,-1.3828277587890625,-2.1397175937891006,,4.896658882498741,37.540854151869055,6.127059176462152,0.75,0.7489540215899381,,,,,,16
3600,1e-05,fp16,1.1444091796875,0.31659990549087524,,3.6626346707344055,17.661284952632244,4.202533159016386,0.6875,0.9221333913299826,,,,,,16
3800,1e-05,fp16,0.07152557373046875,-0.778160909190774,,3.649199703708291,22.211774543757237,4.712936933988957,0.8125,0.7290499365011611,,,,,,16
4000,1e-05,fp16,-1.1682510375976562,-1.2195547670125961,,4.162697926163673,24.212485296642573,4.920618385593682,0.875,0.9006853705272937,,,,,,16
4200,1e-05,fp16,-2.384185791015625,-3.126542665064335,,5.292599491775036,41.39683072581903,6.434036891860275,0.875,0.7704323550203698,,,,,,16
4400,1e-05,fp16,0.476837158203125,2.738116890192032,,3.972236916422844,22.1192830122754,4.703114182355708,0.875,0.8696682254304678,,,,,,16
4600,1e-05,fp16,3.337860107421875,2.526837505400181,,3.7879872545599937,21.22419864712598,4.606972828998016,0.8125,0.8315525019900109,,,,,,16
4800,1e-05,fp16,-1.3828277587890625,-0.4078223779797554,,5.9744588658213615,55.37211580101537,7.441244237425309,0.6875,0.837267607944359,,,,,,16
5000,1e-05,fp16,-3.2901763916015625,-3.6175333112478256,,4.760153695940971,30.19730660905518,5.495207603817637,0.875,0.6682541573606284,,,,,,16
