global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
200,3e-05,fp16,-2.924601525068283,-1.2098181992769241,16.824662879109383,413.2937247445287,20.329626773370155,0.625,0.2147504228624319,16
400,3e-05,fp16,8.090337794274092,0.7738643810153008,13.395007062703371,322.272445422982,17.951948234745498,0.5625,-0.11945410323188609,16
600,3e-05,fp16,4.482269462198019,-10.255320221185684,17.985514398664236,610.1122135269018,24.70044966244343,0.5,-0.033109348749206395,16
800,3e-05,fp16,-0.46094268560409546,-3.7425768226385117,19.091966226696968,465.8970945527924,21.584649511928433,0.3125,-0.3589067863528281,16
1000,3e-05,fp16,2.3206075951457024,2.8015545941889286,12.581898722797632,249.31933595834846,15.789849142988936,0.375,-0.3196632405117224,16
1200,3e-05,fp16,4.545847982168198,-2.6287301033735275,14.174588277935982,275.10200769225287,16.586199314256802,0.4375,-0.13381052224608025,16
1400,3e-05,fp16,-0.06357832625508308,0.20779289305210114,11.157523591071367,166.74893633168023,12.913130384677459,0.4375,0.2874842699989205,16
1600,3e-05,fp16,0.17484034597873688,-3.323847219347954,10.315280050039291,134.117425838689,11.580907815827263,0.3125,-0.007700117674366461,16
1800,3e-05,fp16,-0.06357824802398682,-2.808324657380581,11.526718027889729,202.3709814589879,14.225715499017541,0.4375,0.21119994808171402,16
2000,3e-05,fp16,1.239776749163866,-2.4844792038202286,12.559656325727701,346.3848364053851,18.611416829607172,0.5,-0.05103772369252478,16
2200,3e-05,fp16,4.450480371713638,3.831472724676132,9.814214713871479,152.40402879321948,12.34520266310843,0.5625,0.4556962748355585,16
2400,3e-05,fp16,-2.733866572380066,3.7395758107304573,11.752033062279224,197.11294120002051,14.039691634791005,0.5,0.06570036084064029,16
2600,3e-05,fp16,-2.813339337706566,-3.924413323402405,11.857285216450691,195.95818571740256,13.99850655310782,0.4375,0.15771245896615552,16
2800,3e-05,fp16,-2.8610231280326843,0.8481162860989571,10.491240881383419,178.49435022458084,13.360177776683244,0.5625,-0.07551704871901814,16
