step,loss_plus,loss_minus,train_loss,d_h,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,1.69921875,1.6806640625,1.68994140625,92.7734375,True,1.8737553547040418,3.8000006675720215,True,,,False
2,1.71875,1.67578125,1.697265625,214.84375,True,4.339574814336174,1.405127763748169,True,,,False
3,1.6142578125,1.625,1.61962890625,-53.7109375,True,1.0848441578647112,1.392106533050537,True,,,False
4,1.6640625,1.642578125,1.6533203125,107.421875,True,2.1696755986200675,1.4056806564331055,True,,,False
5,1.646484375,1.685546875,1.666015625,-195.3125,True,3.9446090561191167,1.4183154106140137,True,,,False
6,1.6064453125,1.626953125,1.61669921875,-102.5390625,True,2.071114768949565,1.4001121520996094,True,,,False
7,1.6279296875,1.640625,1.63427734375,-63.4765625,True,1.2821429328512703,1.4038496017456055,True,,,False
8,1.5986328125,1.564453125,1.58154296875,170.8984375,True,3.451916595301814,1.438314437866211,True,,,False
9,1.6328125,1.630859375,1.6318359375,9.765625,True,0.1972439665582465,1.4321625232696533,True,,,False
10,1.6328125,1.701171875,1.6669921875,-341.796875,True,6.903630079756485,1.4248206615447998,True,,,False
11,1.7099609375,1.6630859375,1.6865234375,234.375,True,4.734025718590906,1.4313721656799316,True,,,False
12,1.66796875,1.6474609375,1.65771484375,102.5390625,True,2.070994440662971,1.408370018005371,True,,,False
13,1.5517578125,1.560546875,1.55615234375,-43.9453125,True,0.88759539607267,1.4051170349121094,True,,,False
14,1.5634765625,1.5654296875,1.564453125,-9.765625,True,0.19724325948519553,1.4256410598754883,True,,,False
15,1.6162109375,1.6201171875,1.6181640625,-19.53125,True,0.39447360139481585,1.3994266986846924,True,,,False
16,1.6181640625,1.6005859375,1.609375,87.890625,True,1.7751582393510628,1.4031004905700684,True,,,False
17,1.6513671875,1.662109375,1.65673828125,-53.7109375,True,1.0848233313374636,1.403895378112793,True,,,False
18,1.6025390625,1.6083984375,1.60546875,-29.296875,True,0.5917484097865616,1.4373693466186523,True,,,False
19,1.6796875,1.6240234375,1.65185546875,278.3203125,True,5.621676429430406,1.4049949645996094,True,,,False
20,1.62890625,1.6064453125,1.61767578125,112.3046875,True,2.2683156136469873,1.418443202972412,True,,,False
21,1.5703125,1.57421875,1.572265625,-19.53125,True,0.3944712624114849,1.4071831703186035,True,,,False
22,1.5869140625,1.5888671875,1.587890625,-9.765625,True,0.19724587817851155,1.4491422176361084,True,,,False
23,1.5966796875,1.6328125,1.61474609375,-180.6640625,True,3.64902373787493,1.4197561740875244,True,,,False
24,1.62109375,1.6064453125,1.61376953125,73.2421875,True,1.4793414647276784,1.4168505668640137,True,,,False
25,1.5693359375,1.5791015625,1.57421875,-48.828125,True,0.9862309928970229,1.4347684383392334,True,,,False
26,1.6279296875,1.6455078125,1.63671875,-87.890625,True,1.775192837880863,1.4554221630096436,True,,,False
27,1.5732421875,1.5458984375,1.5595703125,136.71875,True,2.7614250636020365,1.4308922290802002,True,,,False
28,1.5810546875,1.59375,1.58740234375,-63.4765625,True,1.2820894823796405,1.4284532070159912,True,,,False
29,1.6572265625,1.6279296875,1.642578125,146.484375,True,2.9588163773789766,1.4306070804595947,True,,,False
30,1.5634765625,1.58203125,1.57275390625,-92.7734375,True,1.8737128293076137,1.4034504890441895,True,,,False
31,1.53125,1.521484375,1.5263671875,48.828125,True,0.9862453895669865,1.4482710361480713,True,,,False
32,1.5498046875,1.5478515625,1.548828125,9.765625,True,0.19724018457919412,1.407484769821167,True,,,False
33,1.6005859375,1.609375,1.60498046875,-43.9453125,True,0.8875732284096094,1.4104175567626953,True,,,False
34,1.564453125,1.5556640625,1.56005859375,43.9453125,True,0.8875325462751902,1.4142274856567383,True,,,False
35,1.630859375,1.611328125,1.62109375,97.65625,True,1.972365640135773,1.4104280471801758,True,,,False
36,1.587890625,1.6142578125,1.60107421875,-131.8359375,True,2.662813729726164,1.4406533241271973,True,,,False
37,1.560546875,1.537109375,1.548828125,117.1875,True,2.3670801668980057,1.3951220512390137,True,,,False
38,1.603515625,1.5859375,1.5947265625,87.890625,True,1.7752073213952722,1.4546146392822266,True,,,False
39,1.54296875,1.53515625,1.5390625,39.0625,True,0.78900658792741,1.4048724174499512,True,,,False
40,1.625,1.611328125,1.6181640625,68.359375,True,1.3806833964496965,1.4305338859558105,True,,,False
41,1.5361328125,1.5576171875,1.546875,-107.421875,True,2.169737025679646,1.42683744430542,True,,,False
42,1.6220703125,1.6220703125,1.6220703125,0.0,True,0.0,1.4149417877197266,True,,,False
43,1.6005859375,1.5771484375,1.5888671875,117.1875,True,2.3667581124001527,1.43251633644104,True,,,False
44,1.615234375,1.6064453125,1.61083984375,43.9453125,True,0.8875651329207119,1.4100162982940674,True,,,False
45,1.5947265625,1.5751953125,1.5849609375,97.65625,True,1.97246894422835,1.4127695560455322,True,,,False
46,1.6015625,1.595703125,1.5986328125,29.296875,True,0.5917095152128717,1.4141459465026855,True,,,False
47,1.6083984375,1.630859375,1.61962890625,-112.3046875,True,2.2682031614020066,1.40386962890625,True,,,False
48,1.6064453125,1.58203125,1.59423828125,122.0703125,True,2.4655309907199627,1.4075393676757812,True,,,False
49,1.5908203125,1.5830078125,1.5869140625,39.0625,True,0.7889779930128501,1.4169502258300781,True,,,False
50,1.5537109375,1.587890625,1.57080078125,-170.8984375,True,3.45174169672185,1.4339721202850342,True,,,False
51,1.537109375,1.515625,1.5263671875,107.421875,True,2.1695464669806124,1.4025142192840576,True,,,False
52,1.611328125,1.5966796875,1.60400390625,73.2421875,True,1.4792940828885122,1.424604892730713,True,,,False
53,1.576171875,1.5634765625,1.56982421875,63.4765625,True,1.2819939863805665,1.4497284889221191,True,,,False
54,1.58203125,1.5751953125,1.57861328125,34.1796875,True,0.6903491285990666,1.4109265804290771,True,,,False
55,1.6474609375,1.6484375,1.64794921875,-4.8828125,True,0.09861987187264791,1.4183456897735596,True,,,False
56,1.61328125,1.61328125,1.61328125,0.0,True,0.0,1.4152865409851074,True,,,False
57,1.6220703125,1.587890625,1.60498046875,170.8984375,True,3.4518008572382914,1.4145212173461914,True,,,False
58,1.58984375,1.6376953125,1.61376953125,-239.2578125,True,4.832605409673716,1.4244921207427979,True,,,False
59,1.5439453125,1.541015625,1.54248046875,14.6484375,True,0.2958758833188538,1.4215199947357178,True,,,False
60,1.572265625,1.5712890625,1.57177734375,4.8828125,True,0.09862245614033428,1.42995285987854,True,,,False
61,1.5986328125,1.583984375,1.59130859375,73.2421875,True,1.4793112608462244,1.4514694213867188,True,,,False
62,1.5576171875,1.5478515625,1.552734375,48.828125,True,0.9861793023031713,1.4237279891967773,True,,,False
63,1.537109375,1.546875,1.5419921875,-48.828125,True,0.9861888722335469,1.4243175983428955,True,,,False
64,1.595703125,1.6025390625,1.59912109375,-34.1796875,True,0.6903505806667315,1.4515352249145508,True,,,False
65,1.552734375,1.5419921875,1.54736328125,53.7109375,True,1.0848369589220332,1.427868366241455,True,,,False
66,1.5126953125,1.51953125,1.51611328125,-34.1796875,True,0.6902999303841596,1.4288289546966553,True,,,False
67,1.5322265625,1.541015625,1.53662109375,-43.9453125,True,0.8875712487705485,1.421250820159912,True,,,False
68,1.5263671875,1.5546875,1.54052734375,-141.6015625,True,2.8600346542339254,1.4281704425811768,True,,,False
69,1.560546875,1.5712890625,1.56591796875,-53.7109375,True,1.0848539447668697,1.4111883640289307,True,,,False
70,1.59765625,1.6171875,1.607421875,-97.65625,True,1.9724197919382676,1.4514257907867432,True,,,False
71,1.6044921875,1.6005859375,1.6025390625,19.53125,True,0.3944914092003692,1.4327173233032227,True,,,False
72,1.5302734375,1.537109375,1.53369140625,-34.1796875,True,0.6903247658378074,1.4250211715698242,True,,,False
73,1.6162109375,1.6181640625,1.6171875,-9.765625,True,0.1972487147968585,1.4421963691711426,True,,,False
74,1.568359375,1.5830078125,1.57568359375,-73.2421875,True,1.4793423072061656,1.4339978694915771,True,,,False
75,1.5234375,1.5166015625,1.52001953125,34.1796875,True,0.6903634209804467,1.4190864562988281,True,,,False
76,1.6279296875,1.595703125,1.61181640625,161.1328125,True,3.2545383335199283,1.4500772953033447,True,,,False
77,1.572265625,1.5751953125,1.57373046875,-14.6484375,True,0.2958557202333034,1.4146788120269775,True,,,False
78,1.541015625,1.5419921875,1.54150390625,-4.8828125,True,0.0986238809580909,1.4340872764587402,True,,,False
79,1.611328125,1.59765625,1.6044921875,68.359375,True,1.3807145658455546,1.422616958618164,True,,,False
