step,loss_plus,loss_minus,train_loss,d_h,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,1.619140625,1.673828125,1.646484375,-27.34375,True,0.5522475097597107,2.5920603275299072,True,,,False
2,1.6962890625,1.69140625,1.69384765625,2.44140625,True,0.049310111230914805,0.39263343811035156,True,,,False
3,1.6875,1.7451171875,1.71630859375,-28.80859375,True,0.5818458049662796,0.3904891014099121,True,,,False
4,1.599609375,1.6796875,1.6396484375,-40.0390625,True,0.808658890327704,0.3875744342803955,True,,,False
5,1.7041015625,1.71484375,1.70947265625,-5.37109375,True,0.10848341576562061,0.3866252899169922,True,,,False
6,1.701171875,1.7587890625,1.72998046875,-28.80859375,True,0.5818809457166984,0.3971130847930908,True,,,False
7,1.77734375,1.6748046875,1.72607421875,51.26953125,True,1.0355439772965658,0.38510608673095703,True,,,False
8,1.6484375,1.830078125,1.7392578125,-90.8203125,True,1.8343078801896078,0.38994932174682617,True,,,False
9,1.6533203125,1.6279296875,1.640625,12.6953125,True,0.256425785303368,0.4001047611236572,True,,,False
10,1.7685546875,1.7724609375,1.7705078125,-1.953125,True,0.03944808957750419,0.3904135227203369,True,,,False
11,1.6259765625,1.7587890625,1.6923828125,-66.40625,True,1.3411707098952368,0.38721418380737305,True,,,False
12,1.767578125,1.6884765625,1.72802734375,39.55078125,True,0.7988477712867667,0.3935708999633789,True,,,False
13,1.78515625,1.6923828125,1.73876953125,46.38671875,True,0.9369497747248592,0.39102792739868164,True,,,False
14,1.75,1.6298828125,1.68994140625,60.05859375,True,1.2129880152620909,0.388103723526001,True,,,False
15,1.6640625,1.6748046875,1.66943359375,-5.37109375,True,0.10847995383721996,0.3838682174682617,True,,,False
16,1.6337890625,1.697265625,1.66552734375,-31.73828125,True,0.6410503128600619,0.3976762294769287,True,,,False
17,1.673828125,1.640625,1.6572265625,16.6015625,True,0.3353108308548841,0.3848989009857178,True,,,False
18,1.7314453125,1.7705078125,1.7509765625,-19.53125,True,0.39447280086758146,0.38767123222351074,True,,,False
19,1.59765625,1.6875,1.642578125,-44.921875,True,0.9073369081944875,0.39847350120544434,True,,,False
20,1.634765625,1.84375,1.7392578125,-104.4921875,True,2.1105422881601497,0.3867769241333008,True,,,False
21,1.7021484375,1.6376953125,1.669921875,32.2265625,True,0.6508710551607625,0.3853797912597656,True,,,False
22,1.8115234375,1.6435546875,1.7275390625,83.984375,True,1.6961701833114,0.3955209255218506,True,,,False
23,1.6884765625,1.57421875,1.63134765625,57.12890625,True,1.1538832103109695,0.3865170478820801,True,,,False
24,1.623046875,1.69921875,1.6611328125,-38.0859375,True,0.7691861348265715,0.3869190216064453,True,,,False
25,1.662109375,1.6259765625,1.64404296875,18.06640625,True,0.36488433943599846,0.38696980476379395,True,,,False
26,1.6162109375,1.7275390625,1.671875,-55.6640625,True,1.1242624757946917,0.4013040065765381,True,,,False
27,1.71484375,1.705078125,1.7099609375,4.8828125,True,0.09862174625237222,0.3871896266937256,True,,,False
