global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,1e-05,fp16,7382.458625793457,-610715.0148925781,-409570.9267272949,783201.0820388794,5123317988433.793,2263474.7598402314,0.4375,0.12625562026197293,761338.3993911743,3403801216396.6177,1844939.3530402612,0.4375,0.16727243388750834,16
400,1e-05,fp16,0.0,-0.09217350103426725,-0.10802727355621755,0.21536427398677915,0.07263574684449985,0.2695101980343227,0.0,nan,0.2025420928839594,0.07637618208494101,0.2763624107669873,0.0,nan,16
600,1e-05,fp16,0.762939453125,-0.004203242715448141,0.030210976139642298,1.4556221773382276,16.088161015788508,4.011004988252758,0.0625,-0.020742696436050343,1.4413375208387151,15.797523529447039,3.9746098587719323,0.1875,0.12802742764560385,16
800,1e-05,fp16,-0.858306884765625,-0.029875991633161902,-0.011158405046444386,6.666481594787911,84.14849528709988,9.173248894862708,0.25,-0.2923629630872965,6.659478384943213,84.11894710257423,9.17163819078,0.25,-0.3092761044811953,16
1000,1e-05,fp16,0.95367431640625,0.05693058646284044,0.06025811657309532,2.4267914283555,16.944140493781408,4.116326091769384,0.1875,-0.2669625455540095,2.438782125711441,16.97348733309683,4.119889237964636,0.1875,-0.2800596607084605,16
1200,1e-05,fp16,3.814697265625,-0.10315900295972824,-0.08456554543226957,9.729945935308933,169.79603865926305,13.030580902602273,0.375,-0.31895572197391275,9.69845067244023,168.42158044493465,12.977734025820325,0.4375,-0.199533875357428,16
1400,1e-05,fp16,-4.291534423828125,-0.008221019990742207,-0.061993634793907404,12.94685800280422,222.94637235024584,14.931388828580074,0.375,-0.18288537134495836,12.952901126351207,222.19367371375375,14.90616227315917,0.375,-0.15224262867386726,16
1600,1e-05,fp16,-2.956390380859375,0.12545851315371692,0.11343633150681853,6.6056039810646325,76.09643669312612,8.723327157290738,0.5,0.20957228960382754,6.640367034357041,76.56979478005692,8.750416834646046,0.375,0.11669946463826897,16
1800,1e-05,fp16,-3.910064697265625,-0.06252584047615528,-0.004519966198131442,11.314097320660949,183.89083329273416,13.560635431008908,0.5625,0.21416859522779438,11.396012510405853,185.5279363230859,13.620864007950667,0.5625,0.15878072688749886,16
2000,1e-05,fp16,-10.204315185546875,0.039786168839782476,-0.10490996669977903,23.540041664149612,832.3577694404505,28.850611248991772,0.5625,0.08856751901318374,23.481121708638966,831.0883812757079,28.82860352628458,0.5625,0.0661293000309625,16
