global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,0.0001,fp16,2.1219253540039062,2.1191877722740173,2.085535392165184,0.7055151462554932,0.652153140438152,0.8075599918508544,1.0,0.9962102700384292,0.6640231758356094,0.604140465909186,0.77726473347836,1.0,0.9963690209460243,16
400,0.0001,fp16,5.304813385009766,5.46760031580925,5.468902617692947,1.1618691086769104,2.099399602051882,1.4489305028371382,1.0,0.9762924799481043,1.1443766057491302,2.023342145651114,1.4224423171612668,1.0,0.9781943601644978,16
600,0.0001,fp16,3.01361083984375,2.9363909512758255,2.799981191754341,0.6802676469087601,0.6589574861706389,0.8117619639836785,1.0,0.9982415731683748,0.6275673657655716,0.6913365485563396,0.831466504771142,1.0,0.9982865163235065,16
800,0.0001,fp16,2.734661102294922,2.7867744490504265,2.777432233095169,0.5732239559292793,0.5030416748341482,0.7092543089993519,0.9375,0.9970775580038237,0.4663589894771576,0.37900816173678464,0.615636387599681,0.9375,0.9977899151846501,16
1000,0.0001,fp16,-4.520416259765625,-4.637577410787344,-4.65509707480669,0.42449289187788963,0.2263907997775434,0.47580542218173955,0.9375,0.9975212162687264,0.4435316398739815,0.25247909151604153,0.5024729759062089,1.0,0.9972394893183135,16
1200,0.0001,fp16,2.5177001953125,2.4355533719062805,2.4511635564267635,0.6671620011329651,0.5524613030500856,0.743277406524701,0.9375,0.9924420043527399,0.6594431288540363,0.5845362925906026,0.7645497319276245,0.9375,0.991922735652797,16
1400,0.0001,fp16,-1.18255615234375,-1.1306493282318115,-1.1129945330321789,0.5620277523994446,0.451450714478419,0.6719008219063428,1.0,0.9931754994330142,0.5401316396892071,0.4397366144793218,0.6631263940451486,1.0,0.9933338223684847,16
1600,0.0001,fp16,1.2540817260742188,1.067057190462947,1.1247972305864096,0.3892338890582323,0.23469817230407447,0.4844565742190671,0.9375,0.9976293665507925,0.3644740376621485,0.19666105450981425,0.44346482894341716,0.9375,0.9978586604010041,16
1800,0.0001,fp16,2.0456314086914062,1.9987807869911194,1.9620141386985779,0.7108965516090393,0.7438659659783013,0.8624766466277805,1.0,0.9918257240862436,0.7079333662986755,0.7420582458901777,0.8614280271097392,1.0,0.9922819828135468,16
2000,0.0001,fp16,1.9121170043945312,2.0482431277632713,2.097252953797579,0.41664745658636093,0.3047363839778088,0.552029332533887,1.0,0.9990525788282706,0.5193664617836475,0.3668548699305083,0.6056854546136207,1.0,0.9989010439813676,16
2200,0.0001,fp16,2.7751922607421875,2.9355072677135468,2.9011973291635513,0.48039332032203674,0.3322060123805315,0.5763731537645829,1.0,0.9977719647823977,0.5013106018304825,0.3822665124422606,0.6182770515248489,1.0,0.9973499515340177,16
2400,0.0001,fp16,1.125335693359375,0.9071445241570473,0.890872023999691,0.6378072127699852,0.5609446101359419,0.7489623556200551,0.9375,0.9985099870258417,0.6095667853951454,0.5783270366275497,0.7604781631497053,0.9375,0.9984202814028518,16
2600,0.0001,fp16,-8.893013000488281,-8.44945852458477,-8.48768350481987,0.7311087995767593,0.8275580688460202,0.9097021868974594,0.9375,0.9977417622255765,0.7030666172504425,0.7172485417459455,0.8469052731834568,0.9375,0.9978671421293243,16
2800,0.0001,fp16,-0.16689300537109375,-0.3365932106971741,-0.33070336282253265,0.7672110795974731,0.8101111522427331,0.9000617491276547,0.9375,0.9969663728692372,0.8450929075479507,0.9490592293944111,0.9741967098047556,1.0,0.9964339297427859,16
3000,0.0001,fp16,-2.1219253540039062,-1.6117662712931633,-1.7086867988109589,0.6699697151780128,0.7321575430475287,0.855662049554337,0.9375,0.9975092542403639,0.7726149260997772,0.8222219838302678,0.9067645691304154,0.9375,0.9961522017834163,16
3200,0.0001,fp16,0.8249282836914062,0.5361522883176804,0.9505972862243652,0.8276483565568924,0.9815891631906091,0.9907518171523124,0.9375,0.9987613463428513,0.9510300159454346,1.2003503313605677,1.0956050069986754,0.9375,0.9980167283588647,16
3400,0.0001,fp16,-7.882118225097656,-8.596961617469788,-9.005707263946533,2.7738006114959717,10.363766735719196,3.219280468632579,1.0,0.9981169048485666,2.475324511528015,9.177567745137708,3.029450073055786,1.0,0.998521754352587,16
3600,0.0001,fp16,20.43008804321289,20.84408724308014,20.40370950102806,1.9397081136703491,7.104211413730127,2.665372659447479,1.0,0.998140307580436,1.9918335974216461,5.5392143078809255,2.3535535489724735,1.0,0.9985273003431602,16
3800,0.0001,fp16,6.21795654296875,6.165216371417046,6.314278095960617,1.5561304241418839,4.085299281385733,2.0212123296145146,1.0,0.996562832377273,1.7726152539253235,5.043789905258514,2.245838352432898,0.9375,0.9957489432659726,16
4000,0.0001,fp16,-20.916461944580078,-19.5216171592474,-19.200518369674683,3.5145623832941055,17.434367349895087,4.175448161562431,1.0,0.9979222634220652,3.0872862339019775,14.188149322796562,3.7667159864790127,1.0,0.9982469803298216,16
4200,0.0001,fp16,13.653039932250977,12.636676259338856,12.804920062422752,4.16008336097002,25.156375900869477,5.0156132128454125,1.0,0.9967888362526022,4.0992826372385025,26.7244023260173,5.169565003558549,1.0,0.9965432738803832,16
4400,0.0001,fp16,-14.348030090332031,-15.540256947278976,-15.308989316225052,3.2927319705486298,18.344776677984,4.283080279189733,1.0,0.9979501463708982,3.05219367146492,15.205025679079554,3.8993622143986,1.0,0.9983079458801771,16
4600,0.0001,fp16,3.5333633422851562,2.316935420036316,2.133995234966278,7.867976427078247,92.71967133828741,9.629105427727303,0.9375,0.9880435396647479,7.804875314235687,89.99681142347487,9.48666492627809,0.9375,0.9882909428141635,16
4800,0.0001,fp16,-25.304555892944336,-26.017405569553375,-26.516168534755707,5.686389148235321,45.08704591024963,6.714688817082265,0.9375,0.9961035660568368,6.02308976650238,51.262890175164245,7.1598107639213655,0.9375,0.9958617575770325,16
5000,0.0001,fp16,-23.953914642333984,-26.64421796798706,-27.185777992010117,6.012970447540283,60.58245165182234,7.78347298137678,0.9375,0.9978420640140292,6.5613469779491425,62.20169120169648,7.886804879144436,1.0,0.9978646440624341,16
5200,0.0001,fp16,30.89427947998047,40.8774902485311,40.43000541627407,21.01271990314126,901.0855671187331,30.01808733278543,1.0,0.9711418138261819,20.774779930710793,889.5285615257701,29.8249654069501,0.9375,0.9711874654415392,16
5400,0.0001,fp16,7.5626373291015625,2.416847050189972,2.8551908135414124,11.978426396846771,245.03280775092418,15.653523812577287,1.0,0.9842882800202115,12.443919837474823,252.81059837844833,15.900018816921204,1.0,0.9834773142282348,16
5600,0.0001,fp16,49.996376037597656,47.52678310871124,46.91270953416824,21.089142560958862,743.7572873082789,27.271913891552952,1.0,0.9812952284260186,21.76019984483719,767.2074953600986,27.698510706536165,1.0,0.9828969442975284,16
5800,0.0001,fp16,73.00734519958496,74.88376641273499,76.56194126605988,18.55750322341919,631.6030020747435,25.131713074813334,1.0,0.9965608563178107,18.359320282936096,587.4505142621313,24.237378452756214,1.0,0.9968888609208474,16
6000,0.0001,fp16,50.96674060821533,52.03982850909233,50.975823014974594,36.57314798235893,1829.9681244737446,42.77812670599011,0.9375,0.9824060465439461,36.26354464888573,1829.390971034466,42.77138027974391,0.9375,0.9822597828818787,16
6200,0.0001,fp16,57.18231201171875,60.31885015964508,61.054328590631485,31.94362199306488,1863.904485848858,43.17296012377259,0.9375,0.9745552089869335,30.989616721868515,1813.54134833641,42.5856941746452,1.0,0.9751902650551734,16
6400,0.0001,fp16,-50.86541175842285,-54.17207708954811,-53.730998411774635,34.43438348174095,2065.5401783496072,45.44821424819249,0.875,0.9846200426406815,35.761933997273445,2232.4591424625605,47.2489062567861,0.875,0.9841804126542759,16
