time,step,epoch,phase,metric,value,task,model,eps
2025-11-24 16:07:45,1,0.00018264840182648402,train,loss,1.3545,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:45,1,0.00018264840182648402,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:45,1,0.00018264840182648402,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:46,2,0.00036529680365296805,train,loss,1.79,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:46,2,0.00036529680365296805,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:46,2,0.00036529680365296805,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:48,3,0.000547945205479452,train,loss,1.7949,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:48,3,0.000547945205479452,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:48,3,0.000547945205479452,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:49,4,0.0007305936073059361,train,loss,2.1777,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:49,4,0.0007305936073059361,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:49,4,0.0007305936073059361,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:50,5,0.0009132420091324201,train,loss,1.3486,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:50,5,0.0009132420091324201,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:50,5,0.0009132420091324201,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:51,6,0.001095890410958904,train,loss,1.5352,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:51,6,0.001095890410958904,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:51,6,0.001095890410958904,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:52,7,0.0012785388127853881,train,loss,1.4258,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:52,7,0.0012785388127853881,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:52,7,0.0012785388127853881,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:53,8,0.0014611872146118722,train,loss,1.6387,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:53,8,0.0014611872146118722,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:53,8,0.0014611872146118722,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:54,9,0.0016438356164383563,train,loss,2.4258,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:54,9,0.0016438356164383563,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:54,9,0.0016438356164383563,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:55,10,0.0018264840182648401,train,loss,1.9463,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:55,10,0.0018264840182648401,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:55,10,0.0018264840182648401,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:58,11,0.002009132420091324,train,loss,1.7285,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:58,11,0.002009132420091324,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:58,11,0.002009132420091324,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:59,12,0.002191780821917808,train,loss,2.0566,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:59,12,0.002191780821917808,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:07:59,12,0.002191780821917808,train,epoch,0.0,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:08:00,13,0.002374429223744292,train,loss,1.9482,SQuAD,opt-1.3b,0.0003162
2025-11-24 16:08:00,13,0.002374429223744292,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.0003162
