time,step,epoch,phase,metric,value,task,model,eps
2025-11-24 16:07:40,1,0.00018264840182648402,train,loss,1.3281,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:40,1,0.00018264840182648402,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:40,1,0.00018264840182648402,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:41,2,0.00036529680365296805,train,loss,1.8496,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:41,2,0.00036529680365296805,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:41,2,0.00036529680365296805,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:43,3,0.000547945205479452,train,loss,1.8203,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:43,3,0.000547945205479452,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:43,3,0.000547945205479452,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:44,4,0.0007305936073059361,train,loss,2.1719,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:44,4,0.0007305936073059361,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:44,4,0.0007305936073059361,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:45,5,0.0009132420091324201,train,loss,1.292,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:45,5,0.0009132420091324201,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:45,5,0.0009132420091324201,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:46,6,0.001095890410958904,train,loss,1.4824,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:46,6,0.001095890410958904,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:46,6,0.001095890410958904,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:48,7,0.0012785388127853881,train,loss,1.4248,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:48,7,0.0012785388127853881,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:48,7,0.0012785388127853881,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:49,8,0.0014611872146118722,train,loss,1.6807,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:49,8,0.0014611872146118722,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:49,8,0.0014611872146118722,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:50,9,0.0016438356164383563,train,loss,2.4746,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:50,9,0.0016438356164383563,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:50,9,0.0016438356164383563,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:51,10,0.0018264840182648401,train,loss,2.1562,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:51,10,0.0018264840182648401,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:51,10,0.0018264840182648401,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:53,11,0.002009132420091324,train,loss,1.7822,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:53,11,0.002009132420091324,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:53,11,0.002009132420091324,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:54,12,0.002191780821917808,train,loss,2.1426,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:54,12,0.002191780821917808,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:54,12,0.002191780821917808,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:55,13,0.002374429223744292,train,loss,1.8574,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:55,13,0.002374429223744292,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:55,13,0.002374429223744292,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:56,14,0.0025570776255707762,train,loss,1.5879,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:56,14,0.0025570776255707762,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:56,14,0.0025570776255707762,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:58,15,0.0027397260273972603,train,loss,1.5928,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:58,15,0.0027397260273972603,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:58,15,0.0027397260273972603,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:59,16,0.0029223744292237444,train,loss,1.4561,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:59,16,0.0029223744292237444,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:07:59,16,0.0029223744292237444,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:00,17,0.0031050228310502285,train,loss,2.0254,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:00,17,0.0031050228310502285,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:00,17,0.0031050228310502285,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:01,18,0.0032876712328767125,train,loss,2.4023,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:01,18,0.0032876712328767125,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:01,18,0.0032876712328767125,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:03,19,0.003470319634703196,train,loss,2.4023,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:03,19,0.003470319634703196,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:03,19,0.003470319634703196,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:04,20,0.0036529680365296802,train,loss,2.1387,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:04,20,0.0036529680365296802,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:04,20,0.0036529680365296802,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:05,21,0.0038356164383561643,train,loss,1.6553,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:05,21,0.0038356164383561643,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:05,21,0.0038356164383561643,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:07,22,0.004018264840182648,train,loss,1.2031,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:07,22,0.004018264840182648,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:07,22,0.004018264840182648,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:08,23,0.004200913242009132,train,loss,1.6328,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:08,23,0.004200913242009132,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:08,23,0.004200913242009132,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:10,24,0.004383561643835616,train,loss,2.1133,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:10,24,0.004383561643835616,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:10,24,0.004383561643835616,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:11,25,0.0045662100456621,train,loss,1.1816,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:11,25,0.0045662100456621,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:11,25,0.0045662100456621,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:12,26,0.004748858447488584,train,loss,2.0762,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:12,26,0.004748858447488584,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:12,26,0.004748858447488584,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:13,27,0.004931506849315068,train,loss,2.3828,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:13,27,0.004931506849315068,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:13,27,0.004931506849315068,train,epoch,0.0,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:14,28,0.0051141552511415524,train,loss,1.8389,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:14,28,0.0051141552511415524,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:14,28,0.0051141552511415524,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:16,29,0.0052968036529680365,train,loss,1.9219,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:16,29,0.0052968036529680365,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:16,29,0.0052968036529680365,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:17,30,0.005479452054794521,train,loss,1.4072,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:17,30,0.005479452054794521,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:17,30,0.005479452054794521,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:19,31,0.005662100456621005,train,loss,2.2051,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:19,31,0.005662100456621005,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:19,31,0.005662100456621005,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:20,32,0.005844748858447489,train,loss,1.9453,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:20,32,0.005844748858447489,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:20,32,0.005844748858447489,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:21,33,0.006027397260273973,train,loss,1.4688,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:21,33,0.006027397260273973,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:21,33,0.006027397260273973,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:23,34,0.006210045662100457,train,loss,1.7764,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:23,34,0.006210045662100457,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:23,34,0.006210045662100457,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:24,35,0.006392694063926941,train,loss,2.4199,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:24,35,0.006392694063926941,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:24,35,0.006392694063926941,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:25,36,0.006575342465753425,train,loss,1.8857,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:25,36,0.006575342465753425,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:25,36,0.006575342465753425,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:26,37,0.006757990867579908,train,loss,1.4385,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:26,37,0.006757990867579908,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:26,37,0.006757990867579908,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:27,38,0.006940639269406392,train,loss,1.7959,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:27,38,0.006940639269406392,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:27,38,0.006940639269406392,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:29,39,0.007123287671232876,train,loss,1.0928,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:29,39,0.007123287671232876,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:29,39,0.007123287671232876,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:30,40,0.0073059360730593605,train,loss,2.0957,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:30,40,0.0073059360730593605,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:30,40,0.0073059360730593605,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:32,41,0.007488584474885845,train,loss,2.5723,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:32,41,0.007488584474885845,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:32,41,0.007488584474885845,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:33,42,0.007671232876712329,train,loss,1.9785,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:33,42,0.007671232876712329,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:33,42,0.007671232876712329,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:34,43,0.007853881278538814,train,loss,2.3418,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:34,43,0.007853881278538814,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:34,43,0.007853881278538814,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:36,44,0.008036529680365296,train,loss,2.1035,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:36,44,0.008036529680365296,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:36,44,0.008036529680365296,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:37,45,0.00821917808219178,train,loss,2.207,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:37,45,0.00821917808219178,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:37,45,0.00821917808219178,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:38,46,0.008401826484018264,train,loss,1.9541,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:38,46,0.008401826484018264,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:38,46,0.008401826484018264,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:40,47,0.008584474885844748,train,loss,2.2832,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:40,47,0.008584474885844748,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:40,47,0.008584474885844748,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:42,48,0.008767123287671232,train,loss,1.4004,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:42,48,0.008767123287671232,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:42,48,0.008767123287671232,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:43,49,0.008949771689497716,train,loss,1.4258,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:43,49,0.008949771689497716,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:43,49,0.008949771689497716,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:44,50,0.0091324200913242,train,loss,1.9648,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:44,50,0.0091324200913242,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.001468
2025-11-24 16:08:44,50,0.0091324200913242,train,epoch,0.01,SQuAD,opt-1.3b,0.001468
