global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,rmse,sign_acc,corr,probe_num_seeds
200,0.003,fp16,-0.062465764582157135,-0.9489810913801193,3.5625076815485954,4.305563174885434,0.875,0.9834964825914976,16
400,0.003,fp16,7.403771407902241,9.454988464713097,4.018121100962162,5.603233857779498,0.8125,0.9324764249106668,16
600,0.003,fp16,4.043897086754441,5.267685890197754,3.351418459787965,4.035084160624154,0.9375,0.9569971714338333,16
800,0.003,fp16,-1.8927257135510445,-2.5727282240986824,3.062122881412506,3.863854363007837,1.0,0.986196056136406,16
1000,0.003,fp16,0.8184114992618561,0.3059459999203682,2.7555779442191124,3.348406369211213,1.0,0.9729117580599865,16
1200,0.003,fp16,5.184650644659996,7.055202066898346,4.15547876060009,4.824734705803779,0.875,0.9421562197627654,16
1400,0.003,fp16,1.467228151857853,1.3032706826925278,3.3517781868577003,4.198886518893544,0.875,0.9554911773418913,16
1600,0.003,fp16,0.986258209683001,1.4516454637050629,3.710765807889402,4.252184426636286,0.875,0.9353493121865539,16
1800,0.003,fp16,-0.04943215101957321,0.21010106801986694,2.402598924934864,3.187354970540357,1.0,0.9671407414977334,16
2000,0.003,fp16,-3.0784608125686646,-3.264257103204727,2.948054552078247,3.9295500108889914,0.8125,0.9734134501816281,16
2200,0.003,fp16,2.3725828528404236,2.898689318448305,3.4035648815333843,4.229785695552748,0.875,0.9549895376807374,16
2400,0.003,fp16,-4.254023276269436,-5.2930658757686615,3.308106668293476,4.002045358638428,0.875,0.9618344312114817,16
2600,0.003,fp16,0.24779640138149261,-0.8763592541217804,3.733603999018669,4.81056749446316,0.875,0.9619580214605528,16
2800,0.003,fp16,-2.2110939361155033,-3.11378313601017,2.8171560652554035,3.482984837425513,0.9375,0.9545674425236137,16
3000,0.003,fp16,1.0719297975301743,0.3610938787460327,2.9500689953565598,3.1815722728204947,1.0,0.9916998734414815,16
3200,0.003,fp16,9.962718069553375,10.505778521299362,4.279501348733902,4.821939594219251,1.0,0.9707510793678572,16
3400,0.003,fp16,-1.1388460025191307,-1.9228043854236603,3.7481228187680244,4.531725586499083,0.875,0.9494150204402231,16
3600,0.003,fp16,-2.437750607728958,-3.0343680381774902,5.224436938762665,6.399602830624146,1.0,0.9465212345362847,16
