global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
200,1e-07,fp16,-181.1981201171875,0.23772598803043365,526.2221665382385,393826.8848386915,627.5562802161186,0.3125,-0.26864352436613886,16
400,1e-07,fp16,-257.4920654296875,0.4307293966412544,533.352099172771,487940.0665507148,698.5270693042002,0.625,0.16512356231501135,16
600,1e-07,fp16,90.59906005859375,-16.582658410072327,648.0895479917526,731491.8612145692,855.2729746780084,0.3125,0.2539508089281867,16
800,1e-07,fp16,171.661376953125,-2.0620395243167877,852.1262853443623,1307616.7250772915,1143.5107017764597,0.625,0.4241844077649413,16
1000,1e-07,fp16,348.09112548828125,-15.722733974456787,980.5680980682373,1361265.9650064372,1166.7330307342966,0.5,0.35473481547353813,16
1200,1e-07,fp16,-324.249267578125,-0.8732485920190811,577.921242043376,470684.0266845012,686.0641563910049,0.4375,-0.024418340179335335,16
1400,1e-07,fp16,-123.9776611328125,-0.15399622917175293,714.6990747451782,804717.2148251382,897.0603183873079,0.375,0.14006719011531077,16
1600,1e-07,fp16,216.96090698242188,-4.805812641978264,965.6082278043032,1194054.1631399202,1092.7278541063736,0.6875,0.0004151310973077503,16
1800,1e-07,fp16,-90.59906005859375,4.140542898327112,751.039621617645,818858.0637046355,904.9077653024287,0.375,-0.5163774813249866,16
2000,1e-07,fp16,414.84832763671875,-2.1293637678027153,702.2025334760547,768291.2296873031,876.5222357061474,0.625,0.3436482709022033,16
2200,1e-07,fp16,-439.8822784423828,-12.819546312093735,881.1310087144375,1367067.9642168556,1169.2168165985536,0.375,0.0881215920042783,16
2400,1e-07,fp16,-76.2939453125,3.4829303920269012,784.7710881531239,825655.8675478247,908.6560777036738,0.375,-0.18475489546310728,16
2600,1e-07,fp16,-38.14697265625,-1.189629316329956,1516.0974930524826,4164756.452982344,2040.7734937964929,0.5,0.048988614116960635,16
2800,1e-07,fp16,-345.7069396972656,-6.08602499961853,1674.754603266716,4322216.0427475665,2078.993997766123,0.5,-0.08424849263875844,16
3000,1e-07,fp16,14.30511474609375,-4.606582492589951,1552.0714826881886,3154765.113036998,1776.1658461520417,0.6875,0.29879477158611645,16
3200,1e-07,fp16,-543.5943603515625,-0.5656712651252747,2494.3463326096535,8182773.426605768,2860.5547410608606,0.5625,0.33525853324958754,16
3400,1e-07,fp16,7233.61962890625,-104.70853319764137,22009.214405864477,662915372.5706049,25747.142998216423,0.375,-0.08715551643446742,16
3600,1e-07,fp16,3846.8836975097656,-850.4250812530518,23244.63892173767,825535608.5619109,28732.13546818111,0.3125,-0.6332246381373847,16
3800,1e-07,fp16,5035.400390625,79.09594058990479,21158.01694583893,754895720.5280586,27475.365703263327,0.4375,0.13545974958959736,16
4000,1e-07,fp16,-4119.873046875,-13.418690204620361,21576.67377114296,751251273.0842266,27408.963371208087,0.375,-0.34003149707967034,16
4200,1e-07,fp16,2746.58203125,-8.099436283111572,25933.8278298378,971355473.7988343,31166.576228370584,0.5,-0.07783116885258956,16
4400,1e-07,fp16,5950.927734375,-9.980017840862274,24284.5427415967,800848729.2020137,28299.270824563904,0.375,-0.592071969598311,16
4600,1e-07,fp16,-5493.1640625,-16.468524634838104,17677.377068579197,526708439.39488375,22950.129398216555,0.625,0.20184483222722946,16
4800,1e-07,fp16,-7934.5703125,20.710731089115143,26852.510098278522,1246596619.9784245,35307.17519114811,0.5,-0.1350234637519579,16
5000,1e-07,fp16,-305.17578125,2.57816219329834,24117.769865751266,794705664.3026519,28190.524370835174,0.5,-0.12751685504929575,16
