global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,0.03,fp16,16,4.718017986044288,22.72134007513523,61.12938874401152,5207.96805035187,72.16625284959633,0.6875,0.09310650997905444,16
200,0.03,fp16,16,0.7883708626031876,-29.720053493976593,64.3454255014658,5926.097557936723,76.98115066648928,0.5625,-0.11329360537291143,16
300,0.03,fp16,16,-0.758870467543602,-5.9725841879844666,38.56218360364437,2196.3556723882975,46.86529283369835,0.5625,0.29067548396165116,16
400,0.03,fp16,16,4.699707413092256,4.762820437550545,48.29214648343623,3265.3196111991847,57.14297516929955,0.625,0.3830050537360599,16
500,0.03,fp16,16,0.5554198548197746,2.3338444530963898,65.8035893663764,6858.236109739617,82.81446799768514,0.6875,0.2944217379606438,16
600,0.03,fp16,16,-6.540934916585684,-1.2326017618179321,68.82107919082046,6177.738240453725,78.59858930320394,0.5625,0.059164532729837974,16
700,0.03,fp16,16,-4.71598356962204,27.83716571331024,84.6794970035553,10296.823955939914,101.47326719850857,0.3125,-0.06465243196543119,16
800,0.03,fp16,16,1.8320722728967667,-23.602915465831757,79.33890898525715,9853.826612225384,99.26644252830553,0.4375,-0.07361362426269656,16
900,0.03,fp16,16,-6.25406950712204,-1.1170360147953033,72.57285675406456,7195.448596940412,84.82599010291841,0.6875,0.11272976472160197,16
1000,0.03,fp16,16,1.6591391265392303,-17.89885486662388,76.82905261218548,10826.084305233791,104.04847094135401,0.5,-0.28746128164745777,16
1100,0.03,fp16,16,-3.4830732196569443,32.21796587109566,49.94810728728771,3567.398629822963,59.72770403944021,0.375,0.0382161588033405,16
1200,0.03,fp16,16,-2.3183187544345856,2.693832188844681,47.42440587282181,3403.5607803253815,58.340044397698065,0.75,-0.010227315966917347,16
1300,0.03,fp16,16,0.5605062395334244,25.79099065065384,75.74319891724735,7188.3508564359545,84.78414271805757,0.375,-0.1257224811955429,16
1400,0.03,fp16,16,-0.7497152760624886,-28.461444050073624,61.16532415896654,4950.501539808808,70.35980059528885,0.3125,-0.2762195582263784,16
1500,0.03,fp16,16,-1.2369791716337204,-36.48282736539841,95.14119298756123,13872.004276017244,117.77947306732716,0.5625,0.1515632615514159,16
1600,0.03,fp16,16,3.0792238898575306,2.0079432129859924,37.65303133055568,1836.782367583452,42.85769904676932,0.6875,0.4852741408057519,16
1700,0.03,fp16,16,8.417766138911247,-20.952655501663685,64.15288185328245,6654.97861750831,81.57805230273833,0.625,0.4780165961886583,16
1800,0.03,fp16,16,-2.2023519799113274,8.289769992232323,40.28191690891981,2262.363359350991,47.564307619800275,0.4375,0.044000708678399246,16
1900,0.03,fp16,16,2.603149801492691,24.370191037654877,73.09188437461853,7960.561849457046,89.2219807528226,0.25,-0.3999178770300845,16
2000,0.03,fp16,16,-5.339559592306614,46.825431525707245,63.64343146234751,6796.057186851629,82.43820222961942,0.625,-0.0522688653273613,16
2100,0.03,fp16,16,1.3203941117972136,11.830080047249794,36.16941204853356,1822.885284528068,42.69526067994044,0.5625,0.508399687581121,16
2200,0.03,fp16,16,-6.637573651969433,21.21330600976944,75.98286900669336,8379.801869602854,91.5412577453623,0.3125,-0.3428655858725394,16
2300,0.03,fp16,16,-3.843180350959301,6.1155102252960205,49.961412481963634,4157.2608913031345,64.47682445114008,0.375,-0.35481891714600455,16
2400,0.03,fp16,16,-4.845174498856068,-31.28825482726097,94.5133388414979,10999.650167686174,104.87921704363632,0.375,0.13853208412066523,16
