step,loss_plus,loss_minus,train_loss,d_h,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,1.669921875,1.6513671875,1.66064453125,4.638671875,True,0.09368909863195317,2.7494680881500244,True,,,False
2,1.6396484375,1.591796875,1.61572265625,11.962890625,True,0.24161415656550222,1.4119904041290283,True,,,False
3,1.544921875,1.734375,1.6396484375,-47.36328125,True,0.9565634413088403,1.4127130508422852,True,,,False
4,1.626953125,1.6201171875,1.62353515625,1.708984375,True,0.03451732517384265,1.4213900566101074,True,,,False
5,1.7158203125,1.5625,1.63916015625,38.330078125,True,0.7742167770929794,1.4195733070373535,True,,,False
6,1.5791015625,1.59375,1.58642578125,-3.662109375,True,0.07396738370581218,1.4142162799835205,True,,,False
7,1.662109375,1.6083984375,1.63525390625,13.427734375,True,0.2712160065732477,1.4061939716339111,True,,,False
8,1.544921875,1.7705078125,1.65771484375,-56.396484375,True,1.1391011588489726,1.437307357788086,True,,,False
9,1.6240234375,1.6142578125,1.619140625,2.44140625,True,0.04930820930183942,1.4308650493621826,True,,,False
10,1.72265625,1.59375,1.658203125,32.2265625,True,0.6508863932605055,1.4367892742156982,True,,,False
11,1.5400390625,1.5732421875,1.556640625,-8.30078125,True,0.1676499262095653,1.4380238056182861,True,,,False
12,1.73828125,1.68359375,1.7109375,13.671875,True,0.27611786203235755,1.4188735485076904,True,,,False
13,1.63671875,1.66015625,1.6484375,-5.859375,True,0.11833858363375059,1.4101767539978027,True,,,False
14,1.693359375,1.580078125,1.63671875,28.3203125,True,0.5719518801671628,1.4327514171600342,True,,,False
15,1.494140625,1.6435546875,1.56884765625,-37.353515625,True,0.7544545899245059,1.4072086811065674,True,,,False
16,1.5830078125,1.650390625,1.61669921875,-16.845703125,True,0.3402393668414952,1.4152307510375977,True,,,False
17,1.68359375,1.57421875,1.62890625,27.34375,True,0.5522913634387758,1.4041199684143066,True,,,False
18,1.5869140625,1.6005859375,1.59375,-3.41796875,True,0.06903364568236883,1.4494290351867676,True,,,False
19,1.5986328125,1.732421875,1.66552734375,-33.447265625,True,0.6755380956691267,1.407320261001587,True,,,False
20,1.7001953125,1.6748046875,1.6875,6.34765625,True,0.1282089608512725,1.4345569610595703,True,,,False
21,1.6015625,1.580078125,1.5908203125,5.37109375,True,0.10847640278312953,1.401261806488037,True,,,False
22,1.640625,1.640625,1.640625,0.0,True,0.0,1.463963270187378,True,,,False
23,1.61328125,1.8125,1.712890625,-49.8046875,True,1.005882850498025,1.4152209758758545,True,,,False
24,1.6416015625,1.6259765625,1.6337890625,3.90625,True,0.07889577116774586,1.4332025051116943,True,,,False
25,1.6123046875,1.7158203125,1.6640625,-25.87890625,True,0.5226741122810082,1.4290015697479248,True,,,False
26,1.6806640625,1.6787109375,1.6796875,0.48828125,True,0.009861791074433366,1.471461534500122,True,,,False
27,1.6240234375,1.5546875,1.58935546875,17.333984375,True,0.3500841520523562,1.429771900177002,True,,,False
28,1.59765625,1.6640625,1.630859375,-16.6015625,True,0.33534099833121384,1.444671869277954,True,,,False
29,1.6923828125,1.640625,1.66650390625,12.939453125,True,0.2613555097871656,1.4332082271575928,True,,,False
30,1.6005859375,1.6484375,1.62451171875,-11.962890625,True,0.24162038134760674,1.427919864654541,True,,,False
31,1.5625,1.7119140625,1.63720703125,-37.353515625,True,0.7544449715781455,1.4441320896148682,True,,,False
32,1.5673828125,1.685546875,1.62646484375,-29.541015625,True,0.5967005272494124,1.3930399417877197,True,,,False
33,1.5712890625,1.646484375,1.60888671875,-18.798828125,True,0.3796918600702734,1.4001333713531494,True,,,False
34,1.630859375,1.650390625,1.640625,-4.8828125,True,0.09862277191921401,1.4291508197784424,True,,,False
35,1.6240234375,1.6484375,1.63623046875,-6.103515625,True,0.1232816333109145,1.4092583656311035,True,,,False
36,1.6455078125,1.6376953125,1.6416015625,1.953125,True,0.03944687819483676,1.4540894031524658,True,,,False
37,1.5498046875,1.53515625,1.54248046875,3.662109375,True,0.0739647096101695,1.4041647911071777,True,,,False
38,1.6318359375,1.5927734375,1.6123046875,9.765625,True,0.19724755580101494,1.4458250999450684,True,,,False
39,1.6669921875,1.65234375,1.65966796875,3.662109375,True,0.07396614113312182,1.4137063026428223,True,,,False
40,1.7373046875,1.6572265625,1.697265625,20.01953125,True,0.40432308993995986,1.4482793807983398,True,,,False
41,1.5947265625,1.6064453125,1.6005859375,-2.9296875,True,0.05917005761487477,1.4258697032928467,True,,,False
42,1.6025390625,1.5771484375,1.58984375,6.34765625,True,0.12821345391722408,1.4328784942626953,True,,,False
