global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,1e-05,fp16,16,3.0517578125,8.292422771453857,106.12181508541107,15860.746643144175,125.9394562603165,0.5625,0.3874298124765569,16
200,1e-05,fp16,16,-6.103515625,-7.023405224084854,104.39123252034187,15624.294175551993,124.99717667032321,0.4375,0.4490368547620233,16
300,1e-05,fp16,16,-18.310546875,-2.9913215935230255,148.11841681599617,31472.805153077294,177.4057641483988,0.375,0.23158772781367568,16
400,1e-05,fp16,16,-3.0517578125,-8.994102239608765,132.55361568927765,25020.795847401154,158.1796315819491,0.5,0.048379316605837705,16
500,1e-05,fp16,16,79.345703125,13.979306429624557,140.87243190407753,30325.80620460517,174.14306246475962,0.5625,0.5006641989493704,16
600,1e-05,fp16,16,6.103515625,-9.859593018889427,87.55591644346714,10796.390425908761,103.90568043138335,0.375,0.3124048022362918,16
700,1e-05,fp16,16,15.2587890625,31.6205815076828,118.07204592227936,22993.120623044037,151.63482655064448,0.8125,0.7340697197623915,16
800,1e-05,fp16,16,-70.1904296875,-15.750481503549963,120.40479745203629,29129.67607545347,170.67418104521101,0.5625,0.6880383986628168,16
900,1e-05,fp16,16,0.0,-29.838721752166748,79.54653024673462,9291.671914637116,96.39331882779592,0.5,0.71698381743969,16
1000,1e-05,fp16,16,-39.6728515625,14.385260581970215,74.20132350921631,7595.259649893163,87.15078685756752,0.75,0.8188529747325031,16
1100,1e-05,fp16,16,-18.310546875,-11.161671414971352,128.76231314241886,22766.32352194745,150.8851335352408,0.625,0.46814176295610715,16
1200,1e-05,fp16,16,30.517578125,-6.356979459524155,154.62463042140007,39961.18514049505,199.90293929928856,0.75,0.5752398079086964,16
1300,1e-05,fp16,16,9.1552734375,7.043107479810715,71.27006575465202,7695.387062635869,87.72335528601188,0.625,0.5612378326020828,16
1400,1e-05,fp16,16,-61.03515625,-2.6231763903051615,130.00265521369874,25065.11540010244,158.31966207676936,0.625,0.46993444267135054,16
1500,1e-05,fp16,16,-12.20703125,9.879512786865234,119.10861158370972,24394.295734492815,156.1867335419139,0.625,0.4840907071909352,16
1600,1e-05,fp16,16,15.2587890625,-8.718932211399078,97.10763555765152,14810.747540157787,121.69941470753993,0.8125,0.6571984313325854,16
1700,1e-05,fp16,16,-42.724609375,-40.990668058395386,85.29481220245361,14349.4108992632,119.78902662290565,0.8125,0.5929169054818506,16
1800,1e-05,fp16,16,-97.65625,14.170914500951767,163.50971683859825,37548.005832337425,193.77307819286307,0.6875,0.8404029639499582,16
1900,1e-05,fp16,16,24.4140625,0.31081074476242065,135.40550619363785,24483.41533680848,156.47177169319863,0.4375,0.42627291193542416,16
2000,1e-05,fp16,16,6.103515625,-4.106448447331786,133.06478718854487,23097.12913182439,151.97739677933816,0.5,0.20779494763793607,16
2100,1e-05,fp16,16,45.7763671875,-5.296395282261074,98.41006348561496,15208.16372615757,123.32138389653909,0.625,0.4930232680932671,16
2200,1e-05,fp16,16,-3.0517578125,2.127638354897499,95.05105812847614,13946.026189749899,118.09329443177499,0.6875,0.685416413078996,16
2300,1e-05,fp16,16,67.138671875,27.733973652124405,112.69626197218895,28428.536515262156,168.60764073808207,0.5625,0.12224425090807635,16
2400,1e-05,fp16,16,-18.310546875,6.331482529640198,83.1578603386879,10329.958316700762,101.63640251750729,0.4375,0.19244663665461956,16
