global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,0.01,fp16,16,7.904052734375,18.507642723619938,43.12983461469412,3315.5732496542123,57.58101466329169,0.625,0.11273209387160839,16
200,0.01,fp16,16,-12.1337890625,-24.322099462151527,41.64256788790226,2733.7635139474787,52.28540440646394,0.625,0.4781242813925969,16
300,0.01,fp16,16,7.5103759765625,7.1561843156814575,44.24422514438629,2547.619128000895,50.47394504099016,0.4375,-0.035848793625564805,16
400,0.01,fp16,16,1.654052734375,-2.0072885304689407,44.96092574298382,3096.242403097123,55.643889180188715,0.5625,0.15651225647910505,16
500,0.01,fp16,16,4.5928955078125,26.8933437615633,67.74533812701702,6334.485084242176,79.58947847700836,0.6875,0.4723818212247075,16
600,0.01,fp16,16,-8.6639404296875,-0.39264695905148983,58.658285388723016,4590.583088379278,67.75384187172915,0.4375,0.32685613124136853,16
700,0.01,fp16,16,7.470703125,6.664759963750839,66.63003131747246,6363.434765684007,79.77113992970143,0.5625,0.42646028124723234,16
800,0.01,fp16,16,-14.3463134765625,-23.317949801683426,59.969363421201706,4708.3229918865345,68.61722081144451,0.5,0.23324576464592486,16
900,0.01,fp16,16,5.1971435546875,5.94778510928154,50.94501206278801,3761.064997776345,61.3275223515213,0.5625,0.46585584581298284,16
1000,0.01,fp16,16,-8.23974609375,-14.993968844413757,63.16519510746002,6603.684168189737,81.26305537075096,0.5625,0.18963372687303456,16
1100,0.01,fp16,16,-11.12060546875,11.888871870934963,52.89445897191763,4300.484807087355,65.57808175821671,0.5,0.1776761767180101,16
1200,0.01,fp16,16,-10.4949951171875,-12.588068068027496,43.193375408649445,2370.0292813553842,48.68294651472304,0.5625,0.41512019179091875,16
1300,0.01,fp16,16,1.6265869140625,22.81622976064682,45.39777809381485,3892.4370357805237,62.3893984245763,0.3125,0.15907005507361305,16
1400,0.01,fp16,16,4.9468994140625,-4.015916720032692,40.93652640283108,2450.4888412808887,49.50241247940234,0.1875,-0.033672693343577344,16
1500,0.01,fp16,16,5.6182861328125,-36.56239515542984,73.57375079393387,8069.896281842882,89.8326014420315,0.375,-0.021868186910884855,16
1600,0.01,fp16,16,-8.60595703125,-7.3117440938949585,52.84316170215607,3942.5036408903866,62.789359296702386,0.375,-0.062330344053521634,16
1700,0.01,fp16,16,-9.1064453125,-35.77254692465067,50.41476956754923,4942.087245264967,70.29998040728722,0.625,0.07393990744069578,16
1800,0.01,fp16,16,13.7664794921875,1.2942085266113281,33.66827893257141,1994.6422313146734,44.661417703815374,0.6875,0.29915308734072793,16
1900,0.01,fp16,16,16.49169921875,33.31041559576988,65.08283677697182,7198.564226238034,84.84435294253846,0.625,-0.121135658906899,16
2000,0.01,fp16,16,12.493896484375,57.123305320739746,69.21900629997253,7775.591663343481,88.17931539393737,0.5625,-0.17137618483539488,16
2100,0.01,fp16,16,-13.653564453125,-2.8969746530056,49.72003594040871,4039.952124752318,63.56061771846084,0.375,-0.2783780232146411,16
2200,0.01,fp16,16,-0.7293701171875,18.102688539773226,37.89482580497861,2337.7851557366075,48.35064793502366,0.5625,0.5905129414672623,16
2300,0.01,fp16,16,-0.909423828125,7.852661848068237,46.87871325016022,3243.576461228299,56.95240522777154,0.5,-0.13359744948543004,16
2400,0.01,fp16,16,-1.5594482421875,-21.157537400722504,63.8071408867836,6781.877110506704,82.35215304111183,0.75,0.42890648752011123,16
