global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,0.0003,fp16,16,28.889973163604736,30.148375988006592,8.380908012390137,140.57657149738895,11.856499124842415,0.9375,0.9819167571455208,16
200,0.0003,fp16,16,-12.919107377529144,-13.660193055868149,7.540701657533646,75.72346479872142,8.70192305175824,1.0,0.9908983124152193,16
300,0.0003,fp16,16,-3.2552084922790527,-4.985595464706421,6.785159587860107,69.4975103264893,8.33651667823494,1.0,0.9810930597456671,16
400,0.0003,fp16,16,-9.765624605119228,-10.202203840017319,9.710480161011219,145.29391510172962,12.05379256092163,0.9375,0.9747624371959437,16
500,0.0003,fp16,16,16.988117530941963,18.632469296455383,8.261140629649162,143.31352948247783,11.97136289160419,1.0,0.9928392031091997,16
600,0.0003,fp16,16,-20.141600251197815,-20.49285682104528,10.153519043698907,139.4258881424052,11.807873989097496,0.9375,0.9914605826253438,16
700,0.0003,fp16,16,0.10172606259584427,3.984651856124401,8.161830633878708,82.10461241099472,9.061159551127808,0.875,0.9978471889941761,16
800,0.0003,fp16,16,-9.562174811959267,-9.444308441132307,11.097139086574316,193.24525001146037,13.901267928194908,1.0,0.9759759337043952,16
900,0.0003,fp16,16,1.4241537228226662,-1.1301153004169464,12.396089144051075,192.8165341439942,13.885839338837037,0.875,0.9803680562923985,16
1000,0.0003,fp16,16,4.8828126192092896,7.347072541713715,12.990368902683258,318.19463775276637,17.83801103690561,0.9375,0.9693206259532919,16
1100,0.0003,fp16,16,15.462238788604736,15.040782928466797,9.674590587615967,141.4470993805321,11.893153466618184,1.0,0.9900780441428559,16
1200,0.0003,fp16,16,11.393229119479656,13.721717476844788,9.36089163273573,115.4270217480218,10.743696838054479,0.75,0.9681279570018544,16
1300,0.0003,fp16,16,-8.138020291924477,-13.950777471065521,8.512272909283638,108.91729160440033,10.436344743462643,0.8125,0.9721920131254242,16
1400,0.0003,fp16,16,-11.698404587805271,-11.153480410575867,6.726594768464565,67.72700002471277,8.2296415489809,1.0,0.9849488403218203,16
1500,0.0003,fp16,16,-15.258788511157036,-20.00590641796589,10.62730672955513,167.63299455608387,12.947316114009261,0.8125,0.9794508996829069,16
1600,0.0003,fp16,16,6.205240845680237,3.3958424404263496,4.608435146510601,27.544502282048228,5.248285651719828,1.0,0.9965117964812247,16
1700,0.0003,fp16,16,-9.76562511920929,-8.431879758834839,10.549015641212463,164.14317552635362,12.811837320476467,1.0,0.9851275802626126,16
1800,0.0003,fp16,16,21.565755806863308,29.230306178331375,10.0777892395854,160.79620585011355,12.680544383034727,1.0,0.9935070466039324,16
1900,0.0003,fp16,16,-0.9155273586511612,-1.6661627441644669,10.37543112039566,188.66783896353638,13.735641192297372,0.875,0.987556228286901,16
2000,0.0003,fp16,16,29.296874523162842,31.04720264673233,7.708833158016205,91.75447024815941,9.578855372546315,1.0,0.9924397074461794,16
2100,0.0003,fp16,16,-13.122558072209358,-14.176870197057724,8.295053407549858,101.964988015884,10.097771438088902,1.0,0.9867184349676896,16
2200,0.0003,fp16,16,17.395018935203552,12.619857460260391,12.59147498011589,306.05835095411175,17.494523456045087,0.8125,0.9516687283904388,16
2300,0.0003,fp16,16,11.291503444314003,5.600079923868179,12.682155683636665,221.52169308641032,14.883604841785148,1.0,0.9664342890878527,16
2400,0.0003,fp16,16,-10.274251326918602,-10.521347105503082,9.404693260788918,135.19658091035186,11.62740645674485,0.8125,0.9780092110804349,16
