global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,3e-06,fp16,0.0,0.00012733484618365765,0.006814433028921485,0.14088015328161418,0.030738874608197533,0.17532505413715843,0.0,nan,0.1428285746369511,0.029796932785766193,0.17261788084021362,0.0,nan,16
400,3e-06,fp16,0.0,-0.07382528646849096,-0.0871415333240293,0.20912860962562263,0.06386680409027679,0.25271882417081,0.0,nan,0.19062502990709618,0.054905293838226274,0.2343187867803738,0.0,nan,16
600,3e-06,fp16,0.0,0.06034421833464876,0.07187120761955157,0.16393528931075707,0.04190402635216266,0.20470472967707087,0.0,nan,0.14352475892519578,0.03523950342624309,0.1877218778572255,0.0,nan,16
800,3e-06,fp16,0.0,-0.024102318566292524,-0.005529373651370406,0.13014369225129485,0.023802572282375117,0.15428082279523633,0.0,nan,0.12178503558970988,0.020435871239677578,0.1429540878732664,0.0,nan,16
1000,3e-06,fp16,0.0,0.08098630339372903,0.07725633069640025,0.1084524254547432,0.01763937031455158,0.1328132911818376,0.0,nan,0.09139193553710356,0.013024798313486952,0.11412623849705619,0.0,nan,16
1200,3e-06,fp16,0.0,-0.04052779404446483,-0.03965519112534821,0.181350480299443,0.04914528049228993,0.2216873485165311,0.0,nan,0.16799771902151406,0.04259533430466677,0.20638637141213267,0.0,nan,16
1400,3e-06,fp16,0.0,0.021071717783343047,0.016489530506078154,0.09994940477190539,0.01320783659908745,0.11492535229046483,0.0,nan,0.1056098198168911,0.015450061744254413,0.12429827731812863,0.0,nan,16
1600,3e-06,fp16,0.0,0.028321897189016454,0.01861207073670812,0.06024692922073882,0.007124742175630978,0.08440818784709797,0.0,nan,0.06496038459590636,0.007364296085196358,0.0858154769560617,0.0,nan,16
1800,3e-06,fp16,0.0,-0.001471333613153547,-0.009441389294806868,0.056234315561596304,0.003959506061905151,0.06292460617203059,0.0,nan,0.053734967194031924,0.003890054887672775,0.06237030453407114,0.0,nan,16
2000,3e-06,fp16,-0.9536742568016052,-0.06291421130299568,-0.06298952727229334,1.0532256127335131,14.372647766223093,3.791127505930537,0.0625,0.08465268732069976,1.0427031064464245,14.415602743039805,3.7967884775214706,0.0625,0.040120783234482815,16
2200,3e-06,fp16,0.0,-0.012994112214073539,-0.010509936255402863,0.07791938283480704,0.00845553221930996,0.09195396793673431,0.0,nan,0.07282147172372788,0.007534110384119094,0.0867992533615301,0.0,nan,16
2400,3e-06,fp16,0.0,0.00577378690650221,0.0068911492271581665,0.020526480293483473,0.0006751235098952983,0.025983138953854252,0.0,nan,0.023142068981542252,0.0007812046600905938,0.027950038642023268,0.0,nan,16
2600,3e-06,fp16,0.0,-0.07682371634291485,-0.08688106009503826,0.15656953834695742,0.0459497851993452,0.2143590100726937,0.0,nan,0.17502852337202057,0.051062825522286415,0.22597085104563025,0.0,nan,16
2800,3e-06,fp16,0.0,0.008740535529796034,-8.381018415093422e-05,0.0729784105787985,0.00870920078628053,0.09332309888918461,0.0,nan,0.07305040687788278,0.007502540773786131,0.08661720830058038,0.0,nan,16
3000,3e-06,fp16,0.3178914189338684,-0.05548179231118411,-0.07484437548555434,2.4461457702564076,41.05041356079772,6.407059665774756,0.0,-0.14443650337107208,2.423767423024401,41.09282214183389,6.4103683312141975,0.0625,-0.16485130597273634,16
3200,3e-06,fp16,2.2252399921417236,0.01960464776493609,0.01474058732856065,6.763611217495054,237.72385971650152,15.418296265038544,0.0625,-0.03563700049312324,6.761502307024784,237.9678722352271,15.426207318561069,0.0625,-0.10713512543646327,16
3400,3e-06,fp16,1.2715656757354736,-0.009221331449225545,-0.00924787315307185,1.343849573051557,25.913396522876795,5.090520260531019,0.0,-0.009649265175628908,1.3451808875543065,25.923601149530203,5.091522478545116,0.0,-0.016664427768809543,16
3600,3e-06,fp16,1.2715656757354736,-0.007552842696895823,0.00047547146095894277,1.3329283773491625,26.202418133215858,5.118829762085848,0.0,-0.42174976915897044,1.334969919087598,26.228171696714163,5.12134471566933,0.0,-0.47564624219041424,16
3800,3e-06,fp16,0.0,-0.004663229716243222,-0.0065502229845151305,0.1154240123287309,0.020038359469642927,0.14155691247566446,0.0,nan,0.11816598928999156,0.019206642379032798,0.13858803115360574,0.0,nan,16
4000,3e-06,fp16,-2.5431313514709473,-0.005863069789484143,-0.009016218828037381,2.7084492633584887,104.27739277853641,10.211630270360184,0.0,-0.22596083530008707,2.70534277590923,103.53919952596067,10.175421343903194,0.0,-0.02078728278454073,16
4200,3e-06,fp16,0.9536742568016052,-0.007023783400654793,0.00043628248386085033,6.790369199588895,190.33360089846008,13.796144421484579,0.0625,-0.2861064338477467,6.79013559804298,190.18313073392798,13.790690002096632,0.0625,-0.23932635785689352,16
4400,3e-06,fp16,0.0,0.012807904451619834,0.016402935958467424,0.05317816749447957,0.005015313596930486,0.0708188788172369,0.0,nan,0.046095038880594075,0.00394283606482485,0.06279200637680604,0.0,nan,16
4600,3e-06,fp16,2.2252399921417236,-0.09641473018564284,-0.0857001364347525,5.5108801072929054,272.3442574404286,16.502856038893043,0.125,0.32515938197116107,5.5013255350640975,272.8748158375,16.518922962393766,0.125,0.20336862467151057,16
4800,3e-06,fp16,5.722045540809631,0.003224527114070952,0.01760829205159098,5.7753745658556,174.21702891613234,13.199129854506786,0.0625,0.15956214397368812,5.779159328551032,173.94985890184208,13.189005227910181,0.125,0.18964726396694961,16
