step,loss_plus,loss_minus,train_loss,d_h,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
1,1.6279296875,1.626953125,1.62744140625,16.276041666666668,True,0.3287174686833935,3.6584396362304688,True,,,False
2,1.62109375,1.6240234375,1.62255859375,-48.828125,True,0.9861917550366025,1.4115750789642334,True,,,False
3,1.501953125,1.505859375,1.50390625,-65.10416666666667,True,1.314880947246187,1.3839476108551025,True,,,False
4,1.6171875,1.6240234375,1.62060546875,-113.93229166666666,True,2.3010660860421943,1.39084792137146,True,,,False
5,1.654296875,1.6728515625,1.66357421875,-309.2447916666667,True,6.245515005999151,1.412193775177002,True,,,False
6,1.576171875,1.5908203125,1.58349609375,-244.140625,True,4.930971621400304,1.3958227634429932,True,,,False
7,1.6015625,1.595703125,1.5986328125,97.65625,True,1.9723809207988159,1.4055790901184082,True,,,False
8,1.55859375,1.541015625,1.5498046875,292.96875,True,5.9170179926370805,1.4327881336212158,True,,,False
9,1.6298828125,1.6201171875,1.625,162.76041666666666,True,3.287441626687099,1.428246021270752,True,,,False
10,1.599609375,1.6318359375,1.61572265625,-537.109375,True,10.848119281849714,1.4219083786010742,True,,,False
11,1.5810546875,1.5673828125,1.57421875,227.86458333333331,True,4.602066434490301,1.42934250831604,True,,,False
12,1.630859375,1.6552734375,1.64306640625,-406.90104166666663,True,8.218877203761151,1.3999557495117188,True,,,False
13,1.724609375,1.712890625,1.71875,195.3125,True,3.9450406925239787,1.4040641784667969,True,,,False
14,1.5556640625,1.55078125,1.55322265625,81.38020833333333,True,1.643764226309922,1.4215292930603027,True,,,False
15,1.5068359375,1.501953125,1.50439453125,81.38020833333333,True,1.6436373728053342,1.4033610820770264,True,,,False
16,1.533203125,1.5322265625,1.53271484375,16.276041666666668,True,0.3287350167838119,1.4007713794708252,True,,,False
17,1.5771484375,1.580078125,1.57861328125,-48.828125,True,0.9862083318737629,1.3994932174682617,True,,,False
18,1.5615234375,1.564453125,1.56298828125,-48.828125,True,0.9862665578958578,1.4338204860687256,True,,,False
19,1.529296875,1.517578125,1.5234375,195.3125,True,3.945040347544864,1.4018151760101318,True,,,False
20,1.623046875,1.630859375,1.626953125,-130.20833333333334,True,2.6298473797155495,1.4096379280090332,True,,,False
21,1.6044921875,1.587890625,1.59619140625,276.6927083333333,True,5.5886421803569055,1.4046759605407715,True,,,False
22,1.6611328125,1.658203125,1.65966796875,48.828125,True,0.9862332166162213,1.4436540603637695,True,,,False
23,1.47265625,1.4755859375,1.47412109375,-48.828125,True,0.9861858923793406,1.415553092956543,True,,,False
24,1.6318359375,1.63671875,1.63427734375,-81.38020833333333,True,1.6436904611798622,1.410846471786499,True,,,False
25,1.6865234375,1.6923828125,1.689453125,-97.65625,True,1.972433374072746,1.4328441619873047,True,,,False
26,1.6806640625,1.67578125,1.67822265625,81.38020833333333,True,1.6436547248423903,1.4539785385131836,True,,,False
27,1.576171875,1.5732421875,1.57470703125,48.828125,True,0.9861773061887041,1.4279570579528809,True,,,False
28,1.5986328125,1.595703125,1.59716796875,48.828125,True,0.9861404997941299,1.4219446182250977,True,,,False
29,1.6455078125,1.64453125,1.64501953125,16.276041666666668,True,0.32874874874751536,1.4280343055725098,True,,,False
30,1.5703125,1.572265625,1.5712890625,-32.552083333333336,True,0.6574755992426092,1.4035389423370361,True,,,False
31,1.6083984375,1.603515625,1.60595703125,81.38020833333333,True,1.6436289299348492,1.4441876411437988,True,,,False
32,1.56640625,1.5712890625,1.56884765625,-81.38020833333333,True,1.6437162478720941,1.4036188125610352,True,,,False
33,1.529296875,1.5283203125,1.52880859375,16.276041666666668,True,0.32872488758808865,1.4066362380981445,True,,,False
34,1.662109375,1.6455078125,1.65380859375,276.6927083333333,True,5.588413981834717,1.4104816913604736,True,,,False
35,1.6162109375,1.6201171875,1.6181640625,-65.10416666666667,True,1.3149434309178973,1.409203290939331,True,,,False
36,1.587890625,1.591796875,1.58984375,-65.10416666666667,True,1.3150073277642251,1.4385039806365967,True,,,False
