global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,3e-05,fp16,16,56.96615195274353,36.84178015589714,33.000715523958206,1931.141404759563,43.94475400727103,0.9375,0.8794358705691498,16
200,3e-05,fp16,16,-37.63834881782532,-20.3089642226696,31.71296337246895,1614.8639552327109,40.18536991533997,0.6875,0.8428996373836933,16
300,3e-05,fp16,16,-3.0517590045928955,-4.558221936225891,28.511975407600403,1268.7742115301444,35.6198569835723,0.875,0.8451479006541688,16
400,3e-05,fp16,16,1.0172529220581055,-11.184651017189026,40.034234404563904,2581.781671253935,50.811235679266204,0.8125,0.826526560017867,16
500,3e-05,fp16,16,15.258789300918579,11.362920373678207,33.913337737321854,1821.0122093331324,42.6733196427596,0.9375,0.9372029366250979,16
600,3e-05,fp16,16,-31.534833192825317,-28.72828635573387,22.856073647737503,796.2343024863274,28.21762396953945,0.875,0.9457439582714524,16
700,3e-05,fp16,16,-19.32780122756958,-12.375545740127563,48.383683919906616,3456.9975714063617,58.796237731732134,0.8125,0.9273585969118334,16
800,3e-05,fp16,16,-10.17252779006958,-16.976656049489975,36.599477142095566,2414.733026722491,49.139933116788946,0.8125,0.848466134060798,16
900,3e-05,fp16,16,3.0517590045928955,-6.238883078098297,32.00306034088135,1531.1803555111437,39.130299711491396,0.875,0.8984119472142373,16
1000,3e-05,fp16,16,-4.76837158203125e-07,-4.115734100341797,42.24738931655884,2607.9633119527057,51.06822213424612,0.8125,0.8891605933425749,16
1100,3e-05,fp16,16,-16.27604389190674,1.9675170183181763,46.839290261268616,3213.590958325583,56.68854344861564,0.8125,0.8033929914647397,16
1200,3e-05,fp16,16,19.327800989151,11.637001127004623,33.23762974143028,1779.162934201814,42.18012487181391,0.5625,0.6250930164814892,16
1300,3e-05,fp16,16,14.24153757095337,9.306271977722645,33.12625318020582,1434.9431369012825,37.88064330104866,0.5,0.7180611920337926,16
1400,3e-05,fp16,16,8.13802194595337,-8.88374537229538,31.62889915704727,1442.1411944632023,37.97553415639077,0.6875,0.642470827172673,16
1500,3e-05,fp16,16,-16.276042461395264,-9.765031933784485,41.14529597759247,2330.0493264838433,48.27058448458899,0.75,0.8368065780735152,16
1600,3e-05,fp16,16,-10.172527074813843,0.22803738713264465,28.618497163057327,1109.7298549767895,33.312608048256884,0.8125,0.8235808797974216,16
1700,3e-05,fp16,16,-27.46582269668579,-17.962035305798054,28.023669712245464,1328.9455505775775,36.45470546551676,0.75,0.8448634809206791,16
1800,3e-05,fp16,16,24.414064645767212,21.7863947795704,28.38968604337424,1198.3523026186774,34.61722551878873,0.8125,0.7875680931926387,16
1900,3e-05,fp16,16,30.51758074760437,7.946051478385925,45.50352853536606,3307.7513576851243,57.51305380246405,0.6875,0.6086386568549415,16
2000,3e-05,fp16,16,29.500328302383423,19.660916110500693,31.186830976977944,1667.1805100419317,40.831121831783314,0.6875,0.8829898523091739,16
2100,3e-05,fp16,16,24.414063692092896,7.5868599999230355,41.662603796692565,2878.0860875039107,53.64779666961086,0.75,0.6292464106535588,16
2200,3e-05,fp16,16,13.224285125732422,-1.3997146636247635,34.20310978591442,1836.7246690344973,42.85702590048098,0.625,0.6203810976725063,16
2300,3e-05,fp16,16,-11.189779281616211,-4.073555141687393,32.58889248967171,1641.4893118860882,40.51529725777769,0.6875,0.658021631177718,16
2400,3e-05,fp16,16,4.0690107345581055,-2.510120503604412,30.865877144038677,1393.7339301795691,37.33274608409578,0.5,0.818403128126321,16
