epoch,global_step,train_loss,train_acc,eval_ran,eval_loss,eval_acc
0.0,0,1.7029231786727905,0.28125,NO,,
0.0,0,1.7029231786727905,0.28125,NO,,
0.0,0,1.7029231786727905,0.28125,NO,,
0.0,0,1.7029231786727905,0.28125,NO,,
0.0,0,1.7029231786727905,0.28125,NO,,
0.0,0,1.7029231786727905,0.28125,NO,,
0.0,0,1.7029231786727905,0.28125,NO,,
0.0,0,1.7029231786727905,0.28125,NO,,
0.0,0,1.7029231786727905,0.28125,NO,,
0.0,0,1.7029231786727905,0.28125,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.07462686567164178,10,1.6413094997406006,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.14925373134328357,20,1.666695237159729,0.265625,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.22388059701492538,30,1.7211304903030396,0.25,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.29850746268656714,40,1.6224626302719116,0.234375,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.373134328358209,50,1.6576942205429077,0.28125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.44776119402985076,60,1.6053576469421387,0.328125,NO,,
0.5223880597014925,70,1.6115339994430542,0.25,NO,,
0.5223880597014925,70,1.6115339994430542,0.25,NO,,
0.5223880597014925,70,1.6115339994430542,0.25,NO,,
0.5223880597014925,70,1.6115339994430542,0.25,NO,,
0.5223880597014925,70,1.6115339994430542,0.25,NO,,
