global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,0.0001,fp16,-141.48950576782227,-136.42735958099365,-133.6980395913124,456.2527198791504,277673.36971009104,526.9472171955091,0.6875,0.5312425527634912,456.04839462041855,277098.33438933967,526.4013054593802,0.6875,0.5327806943756318,16
400,0.0001,fp16,-25.72893714904785,143.61104077100754,142.32495126128197,630.8317120671272,548048.4953682069,740.3029753879197,0.375,-0.02607577204599074,631.3156022131443,549920.3084264481,741.5661187152823,0.3125,-0.028719292125772067,16
600,0.0001,fp16,-333.1077136993408,-99.27545094490051,-94.69345688819885,914.1312325000763,1286357.792782798,1134.1771434757438,0.625,0.013802112544109481,924.1412489414215,1318438.0436445032,1148.2325738475213,0.625,-0.013548024258326496,16
800,0.0001,fp16,102.97536849975586,-1940.0773210525513,-1941.4052829742432,2695.8654260635376,11072311.021953467,3327.5082301856846,0.5625,0.12686162066599274,2707.231023788452,11126385.461251635,3335.623698988187,0.5625,0.1230737127534498,16
1000,0.0001,fp16,70.09268188476562,1087.3847961425781,1116.4958305358887,2393.0753479003906,9988616.10939257,3160.4771964677375,0.5,0.025883068807768535,2371.935760498047,9929384.706742171,3151.09262109862,0.5,0.02552232471787241,16
1200,0.0001,fp16,-123.37863636016846,-542.7911529541016,-548.4518013000488,3360.664933204651,15810486.483909542,3976.2402447424556,0.5,0.1743539144419393,3400.116108894348,16157713.041795615,4019.66578732556,0.5,0.17448443249364876,16
1400,0.0001,fp16,142.3361873626709,-33.066261291503906,-24.9591383934021,4015.242202758789,24631275.39179793,4962.990569384344,0.375,-0.1022303184377827,4026.0356307029724,24634171.59608853,4963.282340960317,0.3125,-0.1074094957600842,16
1600,0.0001,fp16,-735.2113704681396,-2558.696138381958,-2511.1912117004395,5438.917285919189,55298796.88890604,7436.316083176269,0.8125,-0.12490911253227198,5411.064332962036,54489180.443550095,7381.678700915538,0.8125,-0.12294915474097862,16
1800,0.0001,fp16,-113.11472702026367,-1715.3726530075073,-1695.7809858322144,6096.657507896423,60117315.25015535,7753.535661242254,0.375,-0.38675389444770925,6030.987490653992,59175542.350673795,7692.5640946744015,0.4375,-0.40596979348803486,16
2000,0.0001,fp16,130.83158588409424,2151.9333877563477,2098.109910964966,15683.778191566467,447398592.5783288,21151.798802426445,0.375,-0.20031593392633534,15611.66179561615,447106353.694455,21144.88954084308,0.4375,-0.20495091513303687,16
