epoch,global_step,train_loss,train_acc,eval_ran,eval_loss,eval_acc,eval_loss_avg5
0.0,0,1.5961456298828125,0.34375,NO,,,
0.0,0,1.5961456298828125,0.34375,NO,,,
0.0,0,1.5961456298828125,0.34375,NO,,,
0.0,0,1.5961456298828125,0.34375,NO,,,
0.0,0,1.5961456298828125,0.34375,NO,,,
0.0,0,1.5961456298828125,0.34375,NO,,,
0.0,0,1.5961456298828125,0.34375,NO,,,
0.0,0,1.5961456298828125,0.34375,NO,,,
0.0,0,1.5961456298828125,0.34375,NO,,,
0.0,0,1.5961456298828125,0.34375,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.04149377593360996,10,1.75677490234375,0.25,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.08298755186721991,20,1.6658477783203125,0.34375,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.12448132780082988,30,1.3676605224609375,0.53125,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.16597510373443983,40,1.793365478515625,0.1875,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.2074688796680498,50,1.73883056640625,0.125,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.24896265560165975,60,1.7829742431640625,0.1875,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.29045643153526973,70,1.8386688232421875,0.0625,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.33195020746887965,80,1.7449188232421875,0.1875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.37344398340248963,90,1.8039093017578125,0.21875,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.4149377593360996,100,1.7124176025390625,0.25,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.45643153526970953,110,1.84552001953125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.4979253112033195,120,1.830078125,0.1875,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5394190871369294,130,1.741668701171875,0.3125,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.5809128630705395,140,1.5930023193359375,0.34375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6224066390041494,150,1.718536376953125,0.375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.6639004149377593,160,1.5941390991210938,0.34375,NO,,,
0.7053941908713693,170,1.5067901611328125,0.21875,NO,,,
0.7053941908713693,170,1.5067901611328125,0.21875,NO,,,
0.7053941908713693,170,1.5067901611328125,0.21875,NO,,,
0.7053941908713693,170,1.5067901611328125,0.21875,NO,,,
0.7053941908713693,170,1.5067901611328125,0.21875,NO,,,
0.7053941908713693,170,1.5067901611328125,0.21875,NO,,,
0.7053941908713693,170,1.5067901611328125,0.21875,NO,,,
0.7053941908713693,170,1.5067901611328125,0.21875,NO,,,
