global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,rmse,sign_acc,corr,probe_num_seeds
200,0.0003,fp16,-0.8932747580111027,-0.952379435300827,0.2728058435022831,0.3507296720709043,1.0,0.9998264676282783,16
400,0.0003,fp16,9.471575196832418,9.474446386098862,0.3645178936421871,0.4349485742062617,1.0,0.9994606553065151,16
600,0.0003,fp16,5.273818910121918,5.250593364238739,0.17870569229125977,0.23235034584717007,1.0,0.9998557594767792,16
800,0.0003,fp16,-2.6432673186063766,-2.5635113269090652,0.4024498164653778,0.478860864887122,1.0,0.9996944783455722,16
1000,0.0003,fp16,0.5658468157052994,0.32477129995822906,0.3938996195793152,0.46624635353319976,1.0,0.9995773170573493,16
1200,0.0003,fp16,5.318323478102684,7.1094509065151215,3.504589721560478,4.241556010504191,0.9375,0.9624507404888947,16
1400,0.0003,fp16,1.392364437226206,1.2908985465765,0.31293452763929963,0.380831040286919,0.9375,0.9996231698356366,16
1600,0.0003,fp16,1.4352797903120518,1.448073998093605,0.2743148021399975,0.3735028085894859,1.0,0.9995218831169198,16
1800,0.0003,fp16,0.02861015871167183,0.21299103647470474,0.31212243065238,0.3674386619858744,1.0,0.9997169776065793,16
2000,0.0003,fp16,-3.2695135101675987,-3.2247561514377594,0.2920115515589714,0.37626071625851654,1.0,0.99977372452658,16
2200,0.0003,fp16,2.8451281655579805,2.9493330866098404,0.35997078008949757,0.4705120307019276,0.9375,0.9994279058274936,16
2400,0.0003,fp16,-5.218187945662066,-5.281995534896851,0.3598410908598453,0.5235282361725594,1.0,0.9992398591740443,16
2600,0.0003,fp16,-0.9059905856847763,-0.8691477179527283,0.25669972598552704,0.30268038959383436,1.0,0.9997786584783955,16
2800,0.0003,fp16,-3.112157056108117,-3.098931238055229,0.2624539826065302,0.3266799312549393,0.9375,0.999525824142806,16
3000,0.0003,fp16,0.8122124820947647,0.312154084444046,1.0188329070806503,1.265669713392245,1.0,0.9981616458134374,16
3200,0.0003,fp16,10.468164928257465,10.480232268571854,0.3881835266947746,0.49669023371916227,1.0,0.9997232188235339,16
3400,0.0003,fp16,-1.7786025553941727,-1.9243207573890686,0.2148192673921585,0.28372998901244967,1.0,0.9998584283214935,16
3600,0.0003,fp16,-2.338091477751732,-3.2115374952554703,3.4301478564739227,4.290079283546343,1.0,0.9759856194602513,16
3800,0.0003,fp16,0.6294250190258026,0.5914790034294128,0.24387487769126892,0.30393455680677134,1.0,0.9997908782587553,16
4000,0.0003,fp16,-8.109410483390093,-8.239271216094494,0.45360012724995613,0.5545478929886248,1.0,0.9996813309008773,16
4200,0.0003,fp16,2.997716061770916,2.9541374146938324,0.5106770023703575,0.6359856985906409,0.9375,0.9979450695523379,16
4400,0.0003,fp16,0.1621246039867401,1.050056867301464,3.526563711464405,5.615382031661408,0.8125,0.9273027300007608,16
4600,0.0003,fp16,4.297892030328512,4.246779263019562,0.26283419504761696,0.33029739154249427,1.0,0.9996973750524052,16
4800,0.0003,fp16,3.0152001031674445,2.9746549129486084,0.3690967611037195,0.5294505568845337,1.0,0.9996358411399099,16
5000,0.0003,fp16,-1.2795129166916013,-1.2666884511709213,0.33364554215222597,0.3880575040615221,0.9375,0.9996079913865231,16
5200,0.0003,fp16,1.0760625004768372,0.74716517329216,0.49750569462776184,0.8213343828013141,1.0,0.9987414554674091,16
5400,0.0003,fp16,-1.97569521330297,-2.188407901674509,0.37091186456382275,0.5712440513558847,0.875,0.998779658471083,16
5600,0.0003,fp16,-0.7788340300321579,-0.7825608104467392,0.3483170121908188,0.38243190152164563,1.0,0.999202855590421,16
5800,0.0003,fp16,-5.323091891594231,-5.351894050836563,0.2016921816393733,0.23353189120465273,1.0,0.9996958041971539,16
6000,0.0003,fp16,-0.9012222606688738,-0.975099578499794,0.24138584919273853,0.3361157021839413,1.0,0.999088598031172,16
6200,0.0003,fp16,7.050831804051995,6.881417669355869,0.29146883077919483,0.3882425054711106,1.0,0.9989290535697125,16
