global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,0.003,fp16,-0.06612144783139229,0.18522627651691437,-0.03481684625148773,47.200498815625906,3113.804676289352,55.80147557448057,0.5,-0.02700679308829426,46.90035181865096,3094.7180623180875,55.6301902056616,0.5,-0.01904488682364854,16
400,0.003,fp16,-1.8428167402744293,33.66257253289223,33.52810016274452,126.78613638877869,22399.042454492825,149.6630965017523,0.4375,-0.09334026935005306,127.44310641288757,22896.453382586304,151.31574069668463,0.4375,-0.09752594454897667,16
600,0.003,fp16,0.7459321171045303,-177.15187512338161,-173.19616422057152,441.3802565038204,349591.3438666853,591.2624999665421,0.3125,-0.45266869052206693,441.957335755229,349602.9990090793,591.2723560332238,0.375,-0.44862327241249506,16
800,0.003,fp16,-1.2056031823158264,184.54469966888428,188.47034496068954,345.14152985811234,182439.74479303183,427.12965805833693,0.5625,-0.21557584371612723,343.72350025177,183292.6510909171,428.12691002892717,0.5625,-0.21842572055879547,16
1000,0.003,fp16,0.8937518522143364,-78.45903992652893,-76.70832294225693,366.49696270376444,204563.18083104066,452.2866135881546,0.625,0.007955717203900233,370.551647759974,205509.85164902234,453.33194421860713,0.5625,0.012651581904079423,16
1200,0.003,fp16,5.447546862065792,565.5185744762421,567.1654751300812,1304.310619018972,2430576.8232139973,1559.0307319658575,0.5,-0.06380256107595575,1304.7668439373374,2441926.225444245,1562.6663832834713,0.5,-0.06098928781765212,16
1400,0.003,fp16,4.383723080158234,19.11393165588379,21.557010173797607,845.0801796913147,1037569.0212542581,1018.6113200108558,0.8125,0.4263399671673254,854.2339706420898,1049994.8398716792,1024.692558708064,0.8125,0.4305222572363281,16
1600,0.003,fp16,0.6723404563963413,-59.724534034729004,-55.170193672180176,575.5881208367646,442602.84152986604,665.2840307191102,0.6875,0.2622051105028936,572.706900972873,436883.89730575494,660.9719338260551,0.6875,0.2651651206685657,16
1800,0.003,fp16,4.775206476449966,-95.71695232391357,-87.82153725624084,831.5350728332996,1435022.9911273208,1197.9244513437902,0.5,0.17243291070838118,830.0357091724873,1426796.3641683173,1194.4858158087593,0.5,0.1802700694151758,16
2000,0.003,fp16,2.1992525327950716,222.34749174118042,215.05751395225525,3222.763357805088,15010359.079965735,3874.3204668645744,0.75,0.13007468389249263,3228.6513356436044,15007270.574131768,3873.9218595800003,0.75,0.13177059704299568,16
2200,0.003,fp16,1.0721683204174042,12.660371780395508,15.17056655883789,1203.3224704563618,1769653.128914501,1330.2831010407149,0.375,-0.1946100865362458,1211.301628857851,1791120.5434120544,1338.3275172438375,0.375,-0.20415057326367467,16
2400,0.003,fp16,-5.478143949992955,387.1674346923828,377.19793128967285,1488.6903472142294,3795901.3458451442,1948.3073027233522,0.4375,-0.2272931725779992,1469.2740512089804,3715397.120413993,1927.5365419140549,0.4375,-0.23208090754941427,16
2600,0.003,fp16,-5.062570571899414,809.2188835144043,822.8725433349609,2892.8978056907654,11014887.916088782,3318.8684692359807,0.375,-0.11921671785357488,2922.325406551361,11127059.2276433,3335.7246930229867,0.375,-0.12374324097226684,16
2800,0.003,fp16,5.562325417995453,720.1855716705322,749.5934727191925,6592.699626386166,77496907.08013554,8803.232763032882,0.5,0.36488110422198355,6542.759346663952,76668740.44049293,8756.06877773884,0.5625,0.3590784542149782,16
