global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,rmse,sign_acc,corr,probe_num_seeds
200,1e-05,fp16,0.3814697265625,-0.9436264634132385,6.635195642709732,8.18688503368451,0.875,0.9488550503123813,16
400,1e-05,fp16,10.633468627929688,9.396928027272224,6.746764823794365,8.326283683934845,0.8125,0.8389945826997353,16
600,1e-05,fp16,4.7206878662109375,5.261988237500191,5.331417307257652,7.560543472670375,0.8125,0.8232154620976284,16
800,1e-05,fp16,-3.0994415283203125,-2.5932315662503242,7.449391774833202,9.060160303822634,0.875,0.8788065982194735,16
1000,1e-05,fp16,0.19073486328125,0.2640702575445175,5.682271406054497,7.452667563096686,0.875,0.9131437874237255,16
1200,1e-05,fp16,0.667572021484375,15.584835588932037,46.927426397800446,58.12589058123326,0.4375,-0.16336777282377685,16
1400,1e-05,fp16,-1.6689300537109375,1.3163874447345734,9.132147520780563,10.900591337928086,0.5625,0.7563740728114006,16
1600,1e-05,fp16,0.2384185791015625,1.5246754735708237,7.347104147076607,9.199588292725586,0.6875,0.8205268771798158,16
1800,1e-05,fp16,3.1948089599609375,0.23523066937923431,6.95832471549511,8.456381293927997,0.6875,0.8057154926061094,16
2000,1e-05,fp16,-4.76837158203125,-3.419813707470894,6.434817150235176,7.897370047696649,0.8125,0.8918193903765884,16
2200,1e-05,fp16,7.4863433837890625,2.9415267072618008,9.366591040045023,11.882760371909663,0.75,0.8021819350292309,16
2400,1e-05,fp16,-6.008148193359375,-5.372459977865219,7.651129931211472,8.724974354415941,0.8125,0.8339310762228521,16
2600,1e-05,fp16,-1.33514404296875,-0.7805303484201431,7.742331340909004,9.349303361102955,0.625,0.8310619748567127,16
2800,1e-05,fp16,-2.86102294921875,-3.0886264629662037,6.719858679920435,7.700742890272749,0.9375,0.7995800964062776,16
3000,1e-05,fp16,3.62396240234375,0.35589706897735596,10.794841289520264,14.444374838159094,0.8125,0.8752594832474968,16
3200,1e-05,fp16,11.0626220703125,10.68403548002243,7.7320656180381775,8.93427806522043,0.9375,0.9236369675394398,16
3400,1e-05,fp16,-5.4836273193359375,-1.9704407751560211,7.949111968278885,9.98862640405377,0.75,0.8112134216384024,16
3600,1e-05,fp16,-5.7697296142578125,-2.876467376947403,11.555122584104538,15.010093672339597,0.875,0.8037145109983833,16
3800,1e-05,fp16,-1.7642974853515625,0.6594477221369743,7.83476997166872,8.962327233225366,0.875,0.8702291892674193,16
4000,1e-05,fp16,-8.392333984375,-8.291522525250912,8.143071554601192,10.559363597916422,0.8125,0.9179724993921922,16
4200,1e-05,fp16,4.2438507080078125,2.967594414949417,6.171562165021896,7.109967759626114,0.875,0.793343489736055,16
4400,1e-05,fp16,-1.5735626220703125,0.09224940836429596,6.085750833153725,7.535345812302321,0.5625,0.8828295711901073,16
4600,1e-05,fp16,1.5735626220703125,4.10535492002964,8.144741371273994,10.218785533950884,0.875,0.7872554765854548,16
4800,1e-05,fp16,5.14984130859375,3.0985625088214874,7.232532411813736,8.494498836732726,0.875,0.9283889910238818,16
5000,1e-05,fp16,-3.3855438232421875,-1.3483391404151917,8.31540983915329,10.256575210791949,0.8125,0.8326670970998458,16
5200,1e-05,fp16,1.430511474609375,0.7016140818595886,4.605999171733856,6.228327229529014,0.875,0.9037499770998281,16
5400,1e-05,fp16,-0.0476837158203125,-2.4044323042035103,6.9871911481022835,8.587378122604294,0.625,0.7514360525234874,16
5600,1e-05,fp16,1.049041748046875,-1.0036407113075256,5.610574245452881,8.022334252882207,0.9375,0.7063366293645916,16
5800,1e-05,fp16,-6.4849853515625,-5.425708711147308,8.481959998607635,9.992641876370715,0.875,0.6622028992339044,16
6000,1e-05,fp16,-1.3828277587890625,-0.7749182730913162,8.175813011825085,9.609849377822368,0.625,0.6489526541247994,16
6200,1e-05,fp16,6.008148193359375,7.0516375452280045,7.120979025959969,7.8989733262449215,0.8125,0.5991177040055392,16
6400,1e-05,fp16,-2.6702880859375,-2.6070440113544464,5.5584856569767,7.32995440629391,0.9375,0.904256512111049,16
