global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,0.001,fp16,2.212047453969717,2.643798053264618,,1.1603276543319225,2.1291830369669205,1.4591720381664803,1.0,0.9959745748051293,,,,,,16
400,0.001,fp16,1.3098715338855982,1.3054864257574081,,0.24523463658988476,0.08093154847008349,0.28448470691775946,1.0,0.9995092582451635,,,,,,16
600,0.001,fp16,0.35762782022356987,0.6346776662394404,,0.5587725499644876,0.5166435454228463,0.7187792049182046,1.0,0.9852260525038349,,,,,,16
800,0.001,fp16,-0.13124949485063553,-0.24073301255702972,,0.30868443101644516,0.13637095330761273,0.36928437999408087,1.0,0.9994877598517619,,,,,,16
1000,0.001,fp16,-1.021504295989871,-1.0615190081298351,,0.277350602671504,0.11234950769267488,0.33518578086290424,1.0,0.9961465971465951,,,,,,16
1200,0.001,fp16,-0.43976302444934845,-0.572029247879982,,0.26008373498916626,0.10348569202030378,0.3216919209745619,1.0,0.9995232820855326,,,,,,16
1400,0.001,fp16,0.8314846679568291,0.7875421531498432,,0.24550573155283928,0.08820689432749451,0.2969964550756364,1.0,0.9993251031141029,,,,,,16
1600,0.001,fp16,-0.5980729702860117,-0.7741655595600605,,0.4809305099770427,0.4445261349109205,0.6667279317014704,0.875,0.9636472256638124,,,,,,16
1800,0.001,fp16,2.479612596333027,2.4604361914098263,,0.28562087565660477,0.12635286289671288,0.3554614787803495,1.0,0.9951329692676816,,,,,,16
2000,0.001,fp16,0.474572139326483,0.5144948270171881,,0.19702228950336576,0.06119209458589145,0.24737035914978062,1.0,0.9975049899070314,,,,,,16
2200,0.001,fp16,1.4501809431239963,1.5562669336795807,,0.25093835685402155,0.09392943959111856,0.30647910139374684,1.0,0.9996459673475511,,,,,,16
2400,0.001,fp16,0.2939700661227107,0.23762061446905136,,0.2495344104245305,0.0873885010450366,0.29561546144448636,1.0,0.9983148858424876,,,,,,16
2600,0.001,fp16,-1.1483429819345474,-1.0936957001686096,,0.1999519169330597,0.06523086463928607,0.25540333717335423,1.0,0.9978067638522448,,,,,,16
2800,0.001,fp16,0.4048347028438002,0.4806805420666933,,0.21623878343962133,0.06546381944342027,0.25585898351126984,0.9375,0.9984594270632535,,,,,,16
3000,0.001,fp16,1.1801718324422836,1.1873172484338284,,0.2833896763622761,0.12324003504609649,0.3510556010749529,1.0,0.993582373683786,,,,,,16
3200,0.001,fp16,0.13411044236272573,0.11557045951485634,,0.23564072977751493,0.07763459251146478,0.2786298485651973,0.9375,0.9965955659807948,,,,,,16
3400,0.001,fp16,1.156806862913072,1.3968348987400532,,0.3915657429024577,0.2800992932165617,0.5292440771672005,0.875,0.9950799093033583,,,,,,16
3600,0.001,fp16,-0.20563601795583963,-0.3990069776773453,,0.31445402558892965,0.14368773520609784,0.379061650930423,1.0,0.9949992398982574,,,,,,16
3800,0.001,fp16,1.1165141258388758,1.0077957306057215,,0.22349825501441956,0.07742771298439655,0.27825835654009845,1.0,0.9980359284217311,,,,,,16
4000,0.001,fp16,0.7085799498017877,0.9358877092599869,,0.6712221431080252,0.9080301051842607,0.9529061366075153,1.0,0.9819698803697274,,,,,,16
4200,0.001,fp16,-4.0562149323523045,-4.100957378745079,,0.3819571025669575,0.217466958341759,0.4663335269329871,1.0,0.9990794351766691,,,,,,16
4400,0.001,fp16,-3.0622480027377605,-3.1086110696196556,,0.20041482523083687,0.06159874030895218,0.24819093518690843,1.0,0.999450645180296,,,,,,16
4800,0.001,fp16,1.9682644307613373,2.0540352910757065,,0.27396729588508606,0.1697113759515183,0.41196040580560445,1.0,0.9973073005187701,,,,,,16
5000,0.001,fp16,4.9883123226463795,4.9989755898714066,,0.19612053409218788,0.05804527383302038,0.24092586792003134,1.0,0.9998509847990777,,,,,,16
