global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
200,0.003,fp16,-0.13256071135401726,-0.09675775282084942,6.172257671132684,60.71912268079249,7.792247601353058,0.5625,0.30135018438232664,16
400,0.003,fp16,1.3202826902270317,-1.3849895000457764,12.779585368931293,216.043883029803,14.698431311871447,0.375,0.002397663212123083,16
600,0.003,fp16,1.3106665089726448,-1.02529576420784,14.549123115837574,266.85424679724963,16.335674053960847,0.25,-0.3660382406270642,16
800,0.003,fp16,1.6169548481702805,0.15382979810237885,6.360064685344696,71.74584163924598,8.470291709217928,0.5,0.1641695882042589,16
1000,0.003,fp16,0.2056757416576147,6.363742478191853,10.983799638226628,164.32073516071924,12.818764962379147,0.4375,0.2024097611406586,16
1200,0.003,fp16,-1.2706122156232595,-2.815041199326515,8.293601686134934,81.19755822794268,9.010968772997867,0.5,0.16951570014024353,16
1400,0.003,fp16,-4.8383873626589775,1.3765326589345932,13.039373315870762,229.16822669473564,15.138303296431065,0.5,-0.3058053235059752,16
1600,0.003,fp16,-1.3044675812125206,-3.511252447962761,9.335090450942516,126.43360216344323,11.244269747895736,0.5,0.0589412736388393,16
1800,0.003,fp16,2.2579829543828964,-0.4534071683883667,20.06046722829342,501.67972313086636,22.39820803392241,0.3125,-0.07581560545475706,16
2000,0.003,fp16,-3.2488505989313126,-0.788812443614006,9.069138437509537,124.81590774048601,11.172103997926532,0.4375,-0.160712185257116,16
2200,0.003,fp16,-1.0565122067928314,-23.989542849361897,39.72938682883978,5324.37590770741,72.96832126140363,0.5625,-0.15342910802282633,16
2400,0.003,fp16,0.5305608958005905,0.6262260228395462,11.198516324162483,179.71919887316776,13.405938940378915,0.5,0.15677663639155137,16
2600,0.003,fp16,-2.7097066938877106,-1.053740218281746,18.209806576371193,474.7540782601222,21.788852155635052,0.375,-0.3900664375301975,16
2800,0.003,fp16,1.8333594128489494,-5.86528092622757,24.681800357997417,813.9288634269457,28.529438540338393,0.3125,-0.421429295639318,16
3000,0.003,fp16,-6.352742692455649,2.0261489152908325,14.505487283691764,270.1869298667876,16.437363835688117,0.3125,0.06711155604082969,16
3200,0.003,fp16,1.8412272538989782,-1.9778550788760185,7.704542526975274,86.99341817363245,9.32702622348798,0.375,0.2161128641820571,16
3400,0.003,fp16,0.4541078954935074,0.0776994600892067,5.699467405676842,54.67207588795489,7.394056795018205,0.5625,0.22796250449682237,16
3600,0.003,fp16,0.732421912252903,-2.8917074874043465,14.546247109770775,292.37583874872394,17.099001103828375,0.3125,-0.2366658820321552,16
3800,0.003,fp16,4.4148763827979565,0.24663159251213074,15.499775361269712,341.9685438999601,18.49239151380805,0.625,0.0951316607732375,16
4000,0.003,fp16,0.5119642019271851,2.217339187860489,8.491560906171799,105.2212439342631,10.25774068371116,0.6875,0.09056698557090374,16
4200,0.003,fp16,-0.3874302078038454,-4.217755690217018,12.057358296588063,187.16624707269364,13.680871575769347,0.3125,-0.11169248484019391,16
4400,0.003,fp16,-2.5897821970283985,-0.1056823879480362,12.709297802299261,265.70027664338454,16.300315231411464,0.375,-0.24575156053612934,16
4600,0.003,fp16,1.015186270698905,0.23869168758392334,15.94639895297587,518.2329727632599,22.76473089591133,0.5,0.0064196955935787526,16
4800,0.003,fp16,-1.9454956091940403,-2.1783163100481033,15.459541995078325,338.08471481468763,18.387080105734235,0.5,0.034453383730642106,16
5000,0.003,fp16,1.3593038283288479,-5.043391950428486,8.14039507880807,101.9076818869514,10.094933476103316,0.5,0.15934297866840655,16
5200,0.003,fp16,0.06786977127194405,1.0787292420864105,12.416700024157763,274.4616825139477,16.566885118028306,0.5,-0.38231531619779485,16
5400,0.003,fp16,0.7174810543656349,-2.156514525413513,8.071268655359745,103.88927924299873,10.19260904984581,0.4375,-0.22927044230757748,16
5600,0.003,fp16,3.784338790923357,-1.6411512345075607,12.807657178491354,220.13898969916713,14.837081576211919,0.125,-0.5419835267560257,16
5800,0.003,fp16,-0.6114642843604088,-1.2120544500648975,8.703798312693834,120.20470425247069,10.96379059689078,0.625,0.3752309684462394,16
6000,0.003,fp16,0.9209315044572577,0.1090787872672081,4.764047382981516,41.56382350364038,6.447001124836289,0.4375,-0.2171834740040259,16
6200,0.003,fp16,-0.6815592299681157,-1.1287238262593746,6.112777249189094,60.663634280010506,7.78868630001302,0.75,0.21124357281204745,16
6400,0.003,fp16,-0.5041757859289646,-0.3646891415119171,8.052203353494406,97.94057755799719,9.896493194965435,0.5,0.32906082365829586,16
6600,0.003,fp16,-0.47127410769462585,-4.849746026098728,12.15474434942007,209.63127342872025,14.478648881325917,0.3125,-0.11798482619719153,16
6800,0.003,fp16,1.4737446941435337,1.0163899809122086,9.245933789759874,113.04125378597975,10.632086050534944,0.4375,-0.13792904312373533,16
7000,0.003,fp16,-0.2415973856113851,0.4128802716732025,10.861973366234452,145.8865279772361,12.078349555184936,0.5,-0.12501688011287312,16
7200,0.003,fp16,0.2823670532088727,-0.7421186566352844,8.841482778312638,101.81780325181748,10.090480823618737,0.5625,0.17088195412599944,16
7400,0.003,fp16,-1.1316936239600182,2.044291228055954,7.322002224624157,118.74247481800066,10.896902074351253,0.6875,0.16176699516444618,16
7600,0.003,fp16,-5.47170652449131,2.775307133793831,16.454796105623245,458.2087114083591,21.40581022545886,0.5625,-0.04557815945309007,16
7800,0.003,fp16,-0.29428801592439413,0.2511626109480858,8.2855160580948,93.22767623447164,9.65544800796274,0.5625,0.03797625786774674,16
8000,0.003,fp16,-0.33124286122620106,-1.695919819176197,7.74510102905333,94.79662013744257,9.736355588075169,0.5625,-0.08507602644997865,16
8200,0.003,fp16,0.4369417577981949,-7.359794974327087,21.672012075781822,612.7174158473854,24.753129415235264,0.4375,-0.1296943735635055,16
8400,0.003,fp16,2.1579266218468547,3.198764346539974,7.563634936697781,72.46808862999015,8.5128190765451,0.6875,0.18796151970658684,16
8600,0.003,fp16,-4.171212650835514,-5.560683146119118,12.202282264828682,213.232393914819,14.60247903319224,0.5625,-0.11526070254541707,16
8800,0.003,fp16,0.6241798549890518,2.6790846809744835,9.929703913629055,152.07143389952233,12.331724692820641,0.5,-0.15543276483767873,16
9000,0.003,fp16,0.4626115672290325,-0.6591831296682358,4.730097208172083,38.53964042208336,6.208030317426242,0.625,0.5265846760134985,16
9200,0.003,fp16,3.1219325065612793,-3.286997014656663,14.234822327271104,297.24989127097246,17.240936496344172,0.25,-0.3239439798189155,16
9400,0.003,fp16,-0.03433224093168974,0.17283372581005096,8.014484445564449,98.27019316103531,9.913132358696483,0.3125,0.06701399789588436,16
9600,0.003,fp16,1.33037568628788,1.981376439332962,12.038840845227242,226.4925927152025,15.049670850726354,0.5,-0.15676566556551103,16
9800,0.003,fp16,2.512375518679619,-0.5092676877975464,11.89711432158947,285.6339944246322,16.900709879310757,0.5625,-0.15794270809252808,16
10000,0.003,fp16,3.164132487028837,8.74922725558281,11.51625232771039,193.37919342882654,13.906084762751396,0.6875,-0.16468679726779417,16
10200,0.003,fp16,-1.3955435119569302,3.2322683297097683,11.399349112063646,164.45564626404243,12.8240261331628,0.4375,-0.16236476755581822,16
10400,0.003,fp16,0.2578099686652422,1.8554673828184605,9.77200841344893,121.3998778879531,11.01816127527425,0.4375,-0.023946708174385045,16
10600,0.003,fp16,0.5880991816520691,2.32781682908535,11.82380323112011,233.34002010400042,15.275471190899495,0.5,-0.31641224110314703,16
10800,0.003,fp16,2.6473205387592316,-2.791820801794529,12.316541083157063,259.2008712660561,16.099716496449744,0.375,-0.3916779322913272,16
11000,0.003,fp16,5.041758487001061,5.075693875551224,23.205279728397727,786.8644323346462,28.05110394146095,0.1875,-0.7365707423442243,16
11200,0.003,fp16,1.1027654632925987,3.1487970650196075,11.037944115698338,198.87240272849954,14.102212689095975,0.5625,0.01105039870679337,16
11400,0.003,fp16,9.791851381538436,1.5988988168537617,16.33576984074898,371.62463146034816,19.277568089890078,0.4375,-0.26445751792747835,16
