time,step,epoch,phase,split,metric,value,task,model,eps,seed,precision,zo_quantization_bits
2026-04-28 21:05:49,500,0.13196093956188967,train,train,loss,0.8787,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:05:49,500,0.13196093956188967,train,train,learning_rate,1e-06,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:05:49,500,0.13196093956188967,train,train,epoch,0.13196093956188967,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,train,train,eval_loss,0.87451171875,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,train,train,eval_model_preparation_time,0.0034,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,train,train,eval_runtime,33.9925,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,train,train,eval_samples_per_second,198.132,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,train,train,eval_steps_per_second,12.385,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,train,train,epoch,0.13196093956188967,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,eval,eval,eval_loss,0.87451171875,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,eval,eval,eval_model_preparation_time,0.0034,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,eval,eval,eval_runtime,33.9925,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,eval,eval,eval_samples_per_second,198.132,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,eval,eval,eval_steps_per_second,12.385,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,eval,eval,epoch,0.13196093956188967,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,eval,eval,accuracy,0.5844097995545657,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:06:24,500,0.13196093956188967,train_probe,train_probe,accuracy,0.6015625,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:18,1000,0.26392187912377935,train,train,loss,0.8798,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:18,1000,0.26392187912377935,train,train,learning_rate,1e-06,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:18,1000,0.26392187912377935,train,train,epoch,0.26392187912377935,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,train,train,eval_loss,0.8671875,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,train,train,eval_model_preparation_time,0.0034,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,train,train,eval_runtime,34.1279,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,train,train,eval_samples_per_second,197.346,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,train,train,eval_steps_per_second,12.336,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,train,train,epoch,0.26392187912377935,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,eval,eval,eval_loss,0.8671875,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,eval,eval,eval_model_preparation_time,0.0034,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,eval,eval,eval_runtime,34.1279,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,eval,eval,eval_samples_per_second,197.346,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,eval,eval,eval_steps_per_second,12.336,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,eval,eval,epoch,0.26392187912377935,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,eval,eval,accuracy,0.5857461024498887,SST2,opt-1.3b,1e-05,16,fp16,16
2026-04-28 21:11:52,1000,0.26392187912377935,train_probe,train_probe,accuracy,0.5546875,SST2,opt-1.3b,1e-05,16,fp16,16
