time,step,epoch,phase,split,metric,value,task,model,eps,seed,precision,zo_quantization_bits
2026-04-13 04:59:58,500,1.0395010395010396,train,train,loss,1.8731,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 04:59:58,500,1.0395010395010396,train,train,learning_rate,1e-06,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 04:59:58,500,1.0395010395010396,train,train,epoch,1.04,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,train,train,eval_loss,1.7158203125,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,train,train,eval_runtime,2.6325,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,train,train,eval_samples_per_second,324.408,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,train,train,eval_steps_per_second,40.646,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,train,train,epoch,1.04,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,eval,eval,eval_loss,1.7158203125,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,eval,eval,eval_runtime,2.6325,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,eval,eval,eval_samples_per_second,324.408,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,eval,eval,eval_steps_per_second,40.646,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,eval,eval,epoch,1.04,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,eval,eval,accuracy,0.19672131147540983,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:00:00,500,1.0395010395010396,train_probe,train_probe,accuracy,0.171875,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:04,1000,2.079002079002079,train,train,loss,1.7005,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:04,1000,2.079002079002079,train,train,learning_rate,1e-06,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:04,1000,2.079002079002079,train,train,epoch,2.08,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,train,train,eval_loss,1.6259765625,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,train,train,eval_runtime,2.5934,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,train,train,eval_samples_per_second,329.297,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,train,train,eval_steps_per_second,41.259,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,train,train,epoch,2.08,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,eval,eval,eval_loss,1.6259765625,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,eval,eval,eval_runtime,2.5934,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,eval,eval,eval_samples_per_second,329.297,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,eval,eval,eval_steps_per_second,41.259,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,eval,eval,epoch,2.08,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,eval,eval,accuracy,0.27634660421545665,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:02:07,1000,2.079002079002079,train_probe,train_probe,accuracy,0.29296875,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:12,1500,3.1185031185031185,train,train,loss,1.6884,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:12,1500,3.1185031185031185,train,train,learning_rate,1e-06,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:12,1500,3.1185031185031185,train,train,epoch,3.12,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,train,train,eval_loss,1.763671875,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,train,train,eval_runtime,2.5898,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,train,train,eval_samples_per_second,329.752,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,train,train,eval_steps_per_second,41.316,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,train,train,epoch,3.12,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,eval,eval,eval_loss,1.763671875,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,eval,eval,eval_runtime,2.5898,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,eval,eval,eval_samples_per_second,329.752,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,eval,eval,eval_steps_per_second,41.316,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,eval,eval,epoch,3.12,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,eval,eval,accuracy,0.22014051522248243,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:04:15,1500,3.1185031185031185,train_probe,train_probe,accuracy,0.2421875,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:20,2000,4.158004158004158,train,train,loss,1.7415,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:20,2000,4.158004158004158,train,train,learning_rate,1e-06,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:20,2000,4.158004158004158,train,train,epoch,4.16,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,train,train,eval_loss,1.8662109375,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,train,train,eval_runtime,2.5876,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,train,train,eval_samples_per_second,330.033,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,train,train,eval_steps_per_second,41.351,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,train,train,epoch,4.16,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,eval,eval,eval_loss,1.8662109375,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,eval,eval,eval_runtime,2.5876,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,eval,eval,eval_samples_per_second,330.033,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,eval,eval,eval_steps_per_second,41.351,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,eval,eval,epoch,4.16,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,eval,eval,accuracy,0.26229508196721313,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:06:23,2000,4.158004158004158,train_probe,train_probe,accuracy,0.25390625,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:08:15,2405,5.0,train,train,train_runtime,578.4209,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:08:15,2405,5.0,train,train,train_samples_per_second,66.474,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:08:15,2405,5.0,train,train,train_steps_per_second,4.158,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:08:15,2405,5.0,train,train,train_loss,1.7557509582900208,SST5,opt-1.3b,3e-06,42,fp16,16
2026-04-13 05:08:15,2405,5.0,train,train,epoch,5.0,SST5,opt-1.3b,3e-06,42,fp16,16
