global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,1e-05,fp16,-3.719329833984375,0.9044826151803136,0.8630614895373583,87.05605922918767,11017.151202985191,104.9626181218113,0.4375,-0.02475972472934596,87.12883585505188,11038.537870517759,105.06444627236066,0.4375,-0.034977279979273024,16
400,1e-05,fp16,72.28851318359375,-0.5036645382642746,-0.4704191982746124,477.1600854843855,317110.64731045655,563.1257828500277,0.8125,0.5153494452421672,477.3248381912708,317318.48717525933,563.3102938658758,0.8125,0.5130225039489221,16
600,1e-05,fp16,83.97102355957031,-5.9904196709394455,-5.672178208827972,263.77323861420155,92062.28760862676,303.417678470828,0.5625,0.052961833552158506,263.9465917944908,92119.20549324827,303.51145858640706,0.5625,0.045295693613422464,16
800,1e-05,fp16,3.9577484130859375,-3.544542819261551,-3.557611133903265,219.93125838041306,66595.08818336387,258.06024138437886,0.6875,0.64063066312022,219.85129642114043,66539.668708011,257.95284202351985,0.6875,0.6403670928249151,16
1000,1e-05,fp16,-55.3131103515625,-15.57786649465561,-15.644535019993782,302.96773463487625,129408.96750508237,359.73457924570215,0.375,0.1028360623769305,303.1056840866804,129356.70787444655,359.66193553731335,0.3125,0.10546125852643654,16
1200,1e-05,fp16,54.168701171875,-1.908271849155426,-1.3745082169771194,324.4864299297333,183451.61123480918,428.31251585122885,0.5625,0.20583540393709202,324.33734069764614,183306.63232304034,428.14323809099255,0.5625,0.20905177795024404,16
1400,1e-05,fp16,-101.470947265625,-16.787344872951508,-16.851056456565857,259.6208955645561,127561.34032962706,357.15730474068016,0.5625,0.23438236254317846,259.41015660762787,127295.74334741989,356.78529026211254,0.5625,0.242760236777353,16
1600,1e-05,fp16,37.479400634765625,-2.446670077741146,-2.431069053709507,261.0466985926032,99812.98821920235,315.9319360545913,0.5625,-0.04927191430139823,261.4194100275636,99955.25436356959,316.1570090375502,0.5,-0.05616178664845514,16
1800,1e-05,fp16,98.50263595581055,10.060446232557297,10.24570107460022,333.5055577456951,187835.74973930622,433.4002188962371,0.6875,0.4204541964381701,333.5580344200134,187908.6954190177,433.48436582997743,0.6875,0.41465541893415114,16
2000,1e-05,fp16,-56.69593811035156,8.815412670373917,8.4633110165596,677.8939704596996,631924.8795192554,794.9370286502292,0.6875,0.10431141534754493,677.8731709122658,632175.4094059106,795.0945914832465,0.6875,0.1005057873615333,16
2200,1e-05,fp16,-111.96136474609375,7.543221950531006,7.498954653739929,373.52558636665344,184596.18388836202,429.6465802125766,0.625,0.449440768427007,373.54267632961273,184620.51818618353,429.6748982500415,0.625,0.4501336792955854,16
2400,1e-05,fp16,251.24549865722656,20.723842084407806,20.658571600914,577.2418524622917,553882.5095467521,744.2328328868272,0.8125,0.5210005607957897,577.1334143877029,553545.3441255493,744.0062796277658,0.8125,0.5285667194110494,16
2600,1e-05,fp16,-141.59679412841797,-6.311714701354504,-5.152579993009567,459.5165054127574,331184.56843422336,575.4863755417875,0.8125,0.4323959698968678,460.0000396668911,332032.15465335944,576.2223135677405,0.8125,0.41874574807140463,16
2800,1e-05,fp16,27.322769165039062,-18.716753229498863,-18.856639355421066,598.4063207954168,504355.6985370784,710.180046563601,0.5,0.5592350895718651,597.9547185599804,503717.4102267491,709.7305194415336,0.5,0.5620649979267957,16
3000,1e-05,fp16,208.90235900878906,14.629246443510056,14.482886224985123,621.3544667065144,705314.7278445603,839.8301779791914,0.5625,0.028524408051953096,621.8548862040043,706456.6395960269,840.5097498518544,0.5625,0.011792068135016624,16
3200,1e-05,fp16,32.23419189453125,-18.720252215862274,-17.749306797981262,662.2738681435585,580863.2253526394,762.1438350814362,0.375,0.11124535892945235,661.6772345304489,580204.8894729153,761.7118152378334,0.375,0.11785858933001957,16
3400,1e-05,fp16,-151.824951171875,-31.288369096815586,-30.98599961400032,476.49528781324625,376486.599648661,613.585038644735,0.5625,-0.04691531094672125,477.1038580238819,376982.1910215471,613.988754800564,0.5625,-0.051475126658820466,16
3600,1e-05,fp16,163.07830810546875,13.990638568997383,14.385187484323978,780.085617467761,1009538.652102432,1004.7580067371606,0.625,-0.047111962277908266,779.9826106056571,1010433.6115190829,1005.2032687566644,0.625,-0.05189135783877719,16
3800,1e-05,fp16,-527.2865295410156,28.155040502548218,26.819701194763184,1170.300906419754,1651926.1523412298,1285.2727929670143,0.5625,0.4714892359745718,1168.515149116516,1647775.331151498,1283.6570146076785,0.5625,0.4788379242779021,16
4000,1e-05,fp16,-501.9187927246094,18.653171241283417,17.526930809020996,1867.3654978871346,4707322.684013698,2169.636532697055,0.25,-0.2732528368226873,1867.9504606723785,4708046.807976184,2169.803403070468,0.25,-0.2726681064226481,16
4200,1e-05,fp16,110.69180107116699,-123.18262028694153,-125.84565246105194,2093.2510573863983,8376689.125058584,2894.251047345165,0.5625,-0.018955692377040975,2096.0239077806473,8398040.357901085,2897.9372591381416,0.5625,-0.02914554820631541,16
4400,1e-05,fp16,-750.4939575195312,103.31722736358643,97.36136257648468,3830.294669151306,20839668.43349479,4565.048568580053,0.5625,-0.18043264582208562,3825.589872479439,20793800.980012067,4560.022037228775,0.5625,-0.1758068504853918,16
4600,1e-05,fp16,-189.78268814086914,536.6801772117615,542.1134905815125,4561.794566631317,35000212.25584528,5916.0977219654915,0.6875,0.3581334439254043,4564.396696567535,35025959.31652611,5918.273339118945,0.6875,0.35698280663797266,16
4800,1e-05,fp16,-266.5862064361572,-535.086311340332,-541.1880321502686,5426.462404251099,46433394.14569719,6814.205320189376,0.375,-0.35109067515036124,5448.152080535889,46752787.56688325,6837.601009629273,0.375,-0.36352782265510497,16
