global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,0.0001,fp16,7.901787757873535,1.2950495854020119,1.3351015076041222,30.054668448865414,1453.9248932661444,38.13036707489379,0.5625,0.014393850704093925,30.151597417891026,1459.9859826539443,38.20976292328891,0.5625,0.005089539664143428,16
400,0.0001,fp16,0.2753734588623047,2.706485338509083,2.6622753590345383,28.140637539327145,1044.5450379949268,32.3194219935154,0.625,0.41304066051262367,28.096669867634773,1044.0431771627395,32.31165698571863,0.625,0.41352447513489055,16
600,0.0001,fp16,-22.6747989654541,3.3825206011533737,3.084344871342182,62.45267774164677,6296.795781852465,79.3523520877136,0.8125,0.6456117645104298,62.225043170154095,6261.50357108511,79.12966302901276,0.75,0.6499614093935164,16
800,0.0001,fp16,26.543140411376953,3.832619834691286,3.6629106923937798,71.41092335060239,10858.075424133587,104.20208934629663,0.5,-0.4098687249443796,71.64508496969938,10891.717053901415,104.3633894327959,0.5,-0.4112453079562579,16
1000,0.0001,fp16,56.00452423095703,25.87307459115982,25.739367559552193,154.42520493268967,38592.01338003802,196.44850057976524,0.1875,-0.3461649797352927,154.26124040782452,38544.08194860025,196.32646777396127,0.1875,-0.34455043901630167,16
1200,0.0001,fp16,8.704662322998047,-6.352523937821388,-6.47955459356308,71.41482020914555,7745.956976212718,88.01111848063697,0.5625,0.09215276706868977,71.53355592489243,7778.765222290049,88.197308475316,0.5625,0.08634407224739574,16
1400,0.0001,fp16,-71.76905918121338,16.136420011520386,16.39043280482292,146.21859407424927,30165.03666121672,173.68084713409456,0.4375,0.4208460223222399,146.47755602002144,30187.88713678477,173.74661762689013,0.4375,0.4220987696754603,16
1600,0.0001,fp16,66.78998565673828,10.919310212135315,11.325947701931,143.9899970293045,38745.812973740176,196.83956150565916,0.625,0.12894474415321994,144.78402644395828,38665.108051674666,196.63445286031302,0.625,0.13212217624551742,16
1800,0.0001,fp16,61.39159154891968,3.880185842514038,4.369634330272675,220.58180904388428,67748.24141456188,260.28492352528195,0.375,-0.09702853746024023,221.10572558641434,67738.73359794998,260.2666586367719,0.375,-0.09655744917500696,16
2000,0.0001,fp16,0.0953664779663086,11.813776791095734,11.943304896354675,225.95230239629745,72730.73684246476,269.68636755028007,0.5,-0.030152319321292222,225.68036818504333,72204.63347883706,268.7091987238938,0.5,-0.024076037473251818,16
2200,0.0001,fp16,8.147061347961426,33.71143823862076,33.83230221271515,201.96135491132736,57619.214551982084,240.04002697879804,0.5625,-0.050559449392953947,202.12916934490204,58002.61135408096,240.83731304364147,0.5625,-0.05806561483857045,16
2400,0.0001,fp16,2.961456775665283,68.47221350669861,69.28477627038956,224.7754647731781,75018.38103484448,273.894835721385,0.4375,0.18227031468527904,224.46243101358414,74740.44326484771,273.38698444667716,0.4375,0.18467518842774117,16
