time,step,epoch,phase,split,metric,value,task,model,eps,seed,precision,zo_quantization_bits
2026-04-13 04:48:44,500,1.0395010395010396,train,train,loss,2.2085,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:44,500,1.0395010395010396,train,train,learning_rate,1e-06,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:44,500,1.0395010395010396,train,train,epoch,1.04,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,train,train,eval_loss,2.470703125,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,train,train,eval_runtime,2.6395,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,train,train,eval_samples_per_second,323.54,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,train,train,eval_steps_per_second,40.537,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,train,train,epoch,1.04,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,eval,eval,eval_loss,2.470703125,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,eval,eval,eval_runtime,2.6395,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,eval,eval,eval_samples_per_second,323.54,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,eval,eval,eval_steps_per_second,40.537,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,eval,eval,epoch,1.04,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,eval,eval,accuracy,0.2693208430913349,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:48:47,500,1.0395010395010396,train_probe,train_probe,accuracy,0.28125,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:52,1000,2.079002079002079,train,train,loss,2.8775,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:52,1000,2.079002079002079,train,train,learning_rate,1e-06,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:52,1000,2.079002079002079,train,train,epoch,2.08,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,train,train,eval_loss,3.05078125,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,train,train,eval_runtime,2.6068,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,train,train,eval_samples_per_second,327.603,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,train,train,eval_steps_per_second,41.046,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,train,train,epoch,2.08,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,eval,eval,eval_loss,3.05078125,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,eval,eval,eval_runtime,2.6068,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,eval,eval,eval_samples_per_second,327.603,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,eval,eval,eval_steps_per_second,41.046,SST5,opt-1.3b,1e-06,42,fp16,16
2026-04-13 04:50:55,1000,2.079002079002079,eval,eval,epoch,2.08,SST5,opt-1.3b,1e-06,42,fp16,16
