epoch,global_step,train_loss,train_acc,eval_ran,eval_loss,eval_acc
0.0,0,1.199026346206665,0.625,NO,,
0.0,0,1.199026346206665,0.625,NO,,
0.0,0,1.199026346206665,0.625,NO,,
0.0,0,1.199026346206665,0.625,NO,,
0.0,0,1.199026346206665,0.625,NO,,
0.0,0,1.199026346206665,0.625,NO,,
0.0,0,1.199026346206665,0.625,NO,,
0.0,0,1.199026346206665,0.625,NO,,
0.0,0,1.199026346206665,0.625,NO,,
0.0,0,1.199026346206665,0.625,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.009363295880149813,10,1.9569082260131836,0.125,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.018726591760299626,20,1.1608469486236572,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.028089887640449437,30,1.3026249408721924,0.5,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.03745318352059925,40,1.7759912014007568,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.04681647940074907,50,1.9001805782318115,0.125,NO,,
0.056179775280898875,60,1.644315242767334,0.25,NO,,
0.056179775280898875,60,1.644315242767334,0.25,NO,,
0.056179775280898875,60,1.644315242767334,0.25,NO,,
0.056179775280898875,60,1.644315242767334,0.25,NO,,
