epoch,global_step,train_loss,train_acc,eval_ran,eval_loss,eval_acc
0.0,0,0.6600537300109863,0.625,NO,,
0.0,0,0.6600537300109863,0.625,NO,,
0.0,0,0.6600537300109863,0.625,NO,,
0.0,0,0.6600537300109863,0.625,NO,,
0.0,0,0.6600537300109863,0.625,NO,,
0.0,0,0.6600537300109863,0.625,NO,,
0.0,0,0.6600537300109863,0.625,NO,,
0.0,0,0.6600537300109863,0.625,NO,,
0.0,0,0.6600537300109863,0.625,NO,,
0.0,0,0.6600537300109863,0.625,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.00949667616334283,10,0.6156227588653564,0.6875,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.01899335232668566,20,0.7058614492416382,0.59375,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.02849002849002849,30,0.7531639933586121,0.53125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.03798670465337132,40,0.7388840317726135,0.578125,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.04748338081671415,50,0.7595586776733398,0.5,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.05698005698005698,60,0.6964828968048096,0.671875,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.06647673314339982,70,0.656180739402771,0.59375,NO,,
0.07597340930674264,80,0.7284349203109741,0.578125,NO,,
0.07597340930674264,80,0.7284349203109741,0.578125,NO,,
