epoch,global_step,train_loss,train_acc,eval_ran,eval_loss,eval_acc
0.0,0,0.6869341731071472,0.53125,NO,,
0.0,0,0.6869341731071472,0.53125,NO,,
0.0,0,0.6869341731071472,0.53125,NO,,
0.0,0,0.6869341731071472,0.53125,NO,,
0.0,0,0.6869341731071472,0.53125,NO,,
0.0,0,0.6869341731071472,0.53125,NO,,
0.0,0,0.6869341731071472,0.53125,NO,,
0.0,0,0.6869341731071472,0.53125,NO,,
0.0,0,0.6869341731071472,0.53125,NO,,
0.0,0,0.6869341731071472,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
10.0,10,0.7006288766860962,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
20.0,20,0.68663489818573,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
30.0,30,0.691503643989563,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
40.0,40,0.686805784702301,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
50.0,50,0.6794176697731018,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
60.0,60,0.6758711338043213,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
70.0,70,0.685802161693573,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
80.0,80,0.6895269751548767,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
90.0,90,0.6804677844047546,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
100.0,100,0.6819579601287842,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
110.0,110,0.681442141532898,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
120.0,120,0.6741609573364258,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
130.0,130,0.6813036203384399,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
140.0,140,0.6876850724220276,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
150.0,150,0.6738852858543396,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
160.0,160,0.6791723966598511,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
170.0,170,0.6672595143318176,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
180.0,180,0.6671913862228394,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
190.0,190,0.6732574105262756,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
200.0,200,0.6633970141410828,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
210.0,210,0.6735446453094482,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
220.0,220,0.6673913598060608,0.53125,NO,,
230.0,230,0.6663408875465393,0.53125,NO,,
230.0,230,0.6663408875465393,0.53125,NO,,
