global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,0.003,fp16,-0.7707277797162533,-0.716658890247345,,2.144347120076418,7.392852508511805,2.7189800493037466,0.9375,0.9826123830092421,,,,,,16
400,0.003,fp16,-0.7286071814596653,0.050698429346084595,,1.5343569852411747,3.1151542098853717,1.764979946029238,1.0,0.9857371840948738,,,,,,16
600,0.003,fp16,0.4135768171399832,0.6575571224093437,,1.9817068260163069,7.048348947899742,2.654872680167496,0.9375,0.9833648016429414,,,,,,16
800,0.003,fp16,-0.029643313959240913,-0.07414228096604347,,2.2188332807272673,7.8010113690100145,2.7930290669826574,1.0,0.965800055608999,,,,,,16
1000,0.003,fp16,1.0246436570305377,0.5970157831907272,,1.1105049077887088,1.7803727114253072,1.3343060786136391,0.9375,0.9874918363802508,,,,,,16
1200,0.003,fp16,0.6810029558837414,1.0872346311807632,,1.4461512304842472,3.2685727295502254,1.8079194477493252,0.9375,0.9878410943402905,,,,,,16
1400,0.003,fp16,-0.6074905842542648,0.21286490559577942,,6.436925306916237,87.40438615677436,9.349031295100811,0.875,0.6924879541987868,,,,,,16
1600,0.003,fp16,3.2184125036001205,3.6005534008145332,,1.3480203375220299,2.5214168125180256,1.5878969779296217,0.9375,0.9086936755265423,,,,,,16
1800,0.003,fp16,1.2016297280788422,0.5097398161888123,,1.4231065213680267,2.5853181467110975,1.6078924549580726,1.0,0.9751140942219567,,,,,,16
2000,0.003,fp16,-0.511566873639822,-0.8727949410676956,,1.3404816575348377,2.657165699824244,1.630081500976023,1.0,0.970854935636635,,,,,,16
2200,0.003,fp16,0.7934570237994194,0.5925789177417755,,1.6548629328608513,4.197692675767557,2.048827146385843,0.9375,0.9577654404567794,,,,,,16
2400,0.003,fp16,2.4425189066678286,1.5330133959650993,,1.7565311435610056,4.85304760183452,2.2029633682461722,1.0,0.9641673170789564,,,,,,16
