global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,rmse,sign_acc,corr,probe_num_seeds
200,0.0003,fp16,-2.765655219554901,-2.8385786414146423,0.4613669514656067,0.5314331111867786,1.0,0.9999664575370673,16
400,0.0003,fp16,6.98725363612175,7.1122705936431885,0.3370358645915985,0.45881175256480405,1.0,0.9999321507765633,16
600,0.0003,fp16,-5.203882724046707,-7.450560092926025,6.191943973302841,8.342708312037423,0.9375,0.9560384509957001,16
800,0.0003,fp16,11.447270058095455,11.5124132335186,0.6624444201588631,0.7664829906111348,1.0,0.9998512688593735,16
1000,0.0003,fp16,-7.724761962890625,-7.852282106876373,0.373717725276947,0.45328773902529157,1.0,0.9999596804432774,16
1200,0.0003,fp16,3.4968057423830032,3.437428802251816,0.3862049728631973,0.4463235968157921,1.0,0.999876852061775,16
1400,0.0003,fp16,12.410481236875057,12.401717379689217,0.47651658207178116,0.5916217358091986,0.9375,0.9998172232693049,16
1600,0.0003,fp16,12.025832943618298,12.078577995300293,0.3966890797019005,0.45806933428505203,1.0,0.9998979986544273,16
1800,0.0003,fp16,-4.555384241044521,-4.778684198856354,0.24888131767511368,0.35659276854488037,1.0,0.99996700424193,16
2000,0.0003,fp16,-5.165735766291618,-5.036541938781738,0.28640227019786835,0.31152336922866153,1.0,0.9999813196402875,16
2200,0.0003,fp16,-4.81923446059227,-5.016004920005798,0.4369610846042633,0.5730959187567192,1.0,0.9999053445675187,16
2400,0.0003,fp16,5.747477173805237,5.559228241443634,0.39923977851867676,0.4476209257268106,1.0,0.9999503353957827,16
2600,0.0003,fp16,2.33014415204525,2.1605161130428314,0.37915219366550446,0.47382258388819015,1.0,0.9999482577862993,16
2800,0.0003,fp16,3.2806399166584015,3.3205406665802,0.4405573308467865,0.5461977610614399,1.0,0.9999394155585963,16
3000,0.0003,fp16,13.494491413235664,13.50975888967514,0.389117494225502,0.4931640238767121,1.0,0.9999226974055027,16
3200,0.0003,fp16,6.704330205917358,6.701316058635712,0.43812793493270874,0.5635672284167426,1.0,0.9998864628979586,16
3400,0.0003,fp16,30.63837580382824,30.782557129859924,0.5623430460691452,0.6282418851537732,1.0,0.9996817162183759,16
3600,0.0003,fp16,-5.855560451745987,-4.8688205778598785,3.004301965236664,3.740215981391846,1.0,0.9970498463536963,16
3800,0.0003,fp16,15.926360404118896,15.931192725896835,0.3633980993181467,0.4513584273822901,1.0,0.9998877372949828,16
4000,0.0003,fp16,2.4127957820892334,2.079887330532074,0.5139766335487366,0.639860395716659,1.0,0.9999458366980822,16
4200,0.0003,fp16,4.145303800702095,4.3757845759391785,0.3282536715269089,0.4328380063896291,1.0,0.9999695196178473,16
4400,0.0003,fp16,-0.9886421114206314,-1.1219364404678345,0.4324226528406143,0.5738027422385247,1.0,0.9999196396447911,16
4600,0.0003,fp16,-7.330576521810144,-7.455117344856262,0.8041579895652831,1.1790212616755642,0.9375,0.9992908583676112,16
4800,0.0003,fp16,1.4336903095245361,1.522786259651184,0.6667126417160034,0.8827529809310246,1.0,0.9997054521992699,16
5000,0.0003,fp16,-6.144841313362122,-5.959917977452278,0.6387421637773514,0.7114678613752655,1.0,0.9998619028360791,16
5200,0.0003,fp16,-3.3919014520943165,-3.261544942855835,0.4629044942557812,0.5280205737945973,1.0,0.9998972257259576,16
5400,0.0003,fp16,5.480447769165039,5.339587897062302,0.5575367510318756,0.658679155805411,1.0,0.9998819233806486,16
5600,0.0003,fp16,-13.12573716044426,-13.069337040185928,0.34593498706817627,0.4066873531810254,1.0,0.9999279767963484,16
5800,0.0003,fp16,6.519953450188041,5.53491684794426,1.5658607389777899,1.9434530939150918,1.0,0.9991853622214945,16
6000,0.0003,fp16,-1.4591214433312416,-1.2144175469875336,0.61254071444273,0.8069147958016701,1.0,0.9997942355366708,16
6200,0.0003,fp16,6.113052383065224,5.27900455892086,0.8879209458827972,1.2578154770918684,1.0,0.9998004619568034,16
6400,0.0003,fp16,-5.976358994841576,-6.13670939207077,0.771134153008461,0.8950326611135621,1.0,0.9998051094188626,16
6600,0.0003,fp16,-13.027190819382668,-12.307842075824738,1.8582960814237595,2.404012800200898,1.0,0.9990312368519418,16
6800,0.0003,fp16,20.748773649334908,20.876786053180695,0.5580783039331436,0.6141496317005516,1.0,0.9999172420202566,16
7000,0.0003,fp16,-5.979537725448608,-5.897925585508347,0.5727063119411469,0.7915962134140494,1.0,0.9998065218432652,16
7200,0.0003,fp16,-5.429585538804531,-3.6149919033050537,6.334859095513821,7.852634389802159,0.9375,0.9718077406703878,16
7400,0.0003,fp16,-6.008148234337568,-6.157692849636078,0.41791971400380135,0.4927325828042555,1.0,0.9999549267513728,16
7600,0.0003,fp16,-5.995432615280151,-6.197933793067932,0.450131893157959,0.5844106509432159,1.0,0.9999289841620853,16
7800,0.0003,fp16,12.168884426355362,11.999763041734695,0.3503957986831665,0.4258969006053254,1.0,0.9999416924925084,16
8000,0.0003,fp16,-0.49273163080215454,-0.7406049966812134,0.475375235080719,0.5391738847636636,1.0,0.9999352711689451,16
8200,0.0003,fp16,-7.270176887512207,-7.19725376367569,1.2714019417762756,1.6381472358068894,1.0,0.998985613207668,16
8400,0.0003,fp16,1.3955431580543518,1.3527347147464752,0.45032331347465515,0.5579801175163216,1.0,0.9998955106921307,16
