global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,rmse,sign_acc,corr,probe_num_seeds
200,3e-07,fp16,-19.07348394393921,-2.2687209248542786,344.5460528731346,390.5795501573026,0.75,0.2848885886641614,16
400,3e-07,fp16,38.146971225738525,21.205205142498016,269.69577246904373,313.7291245671439,0.375,0.17912799699558798,16
600,3e-07,fp16,-317.8914260864258,-60.67188775539398,690.5370999574661,779.4714346715164,0.625,0.019196744480670807,16
800,3e-07,fp16,-244.77639818191528,-0.30465763807296753,976.1692463755608,1153.1503130527824,0.375,-0.17669162262567448,16
1000,3e-07,fp16,-754.1973991394043,34.27469652891159,4125.544297873974,5441.526287709892,0.4375,-0.021087299466390794,16
1200,3e-07,fp16,2085.367883682251,21.421431064605713,7839.2143721580505,9112.706106288853,0.75,0.3995123523374502,16
1400,3e-07,fp16,4984.537658691406,-617.1883401870728,18908.736313819885,25089.771995228257,0.625,0.3338060035338995,16
1600,3e-07,fp16,2136.2304277420044,-261.7697582244873,10217.799313545227,13100.910614054897,0.625,-0.43728986437042855,16
1800,3e-07,fp16,4069.010208129883,-561.9978023767471,11610.66982614994,14761.07219066127,0.5,-0.41604479830853375,16
2000,3e-07,fp16,-4463.19563293457,11.382925987243652,12627.774712562561,15912.656841572516,0.3125,-0.553329103463683,16
2200,3e-07,fp16,-2466.83748626709,-1388.49968957901,8143.764089107513,10124.724362706485,0.4375,0.34119699718483665,16
2400,3e-07,fp16,-6052.652965545654,163.5082392692566,10578.137021064758,13165.45739534827,0.5,0.45040247846210724,16
2600,3e-07,fp16,-0.8125789078185335,0.0811987625202164,1.9450905525591224,2.3608858377789774,0.375,0.10307796594881374,16
2800,3e-07,fp16,-2797.444564819336,-66.46632200479507,5584.166084468365,6761.546447969386,0.5,-0.5903433363360154,16
3000,3e-07,fp16,1118.977882385254,586.8107619285583,12076.041861057281,13462.937770737342,0.4375,0.2519093047575887,16
