global_step,eps,zo_two_point_precision,fd_mean,td_mean,td_u2_mean_debug,mae,mse,rmse,sign_acc,corr,mae_u2_debug,mse_u2_debug,rmse_u2_debug,sign_acc_u2_debug,corr_u2_debug,probe_num_seeds
200,1e-05,fp16,3.9815902709960938,3.308559039607644,3.3166838120669127,5.549321969971061,56.41414583036138,7.510935083620506,0.8125,0.749681019341136,5.596870766952634,56.67645573627213,7.5283766999448245,0.8125,0.7469552995349267,16
400,1e-05,fp16,3.8862228393554688,3.753531478345394,3.7634622529149055,4.850335881114006,37.97455764810799,6.162350010191566,0.6875,0.7897024754560731,4.8198730275034904,38.04841357238701,6.168339612277117,0.6875,0.7861439981019903,16
600,1e-05,fp16,2.4318695068359375,2.988229811191559,2.863039642572403,3.193255066871643,18.418219628154617,4.2916453287934475,0.9375,0.954581171097061,3.306941956281662,19.568541359139104,4.423634406134745,0.9375,0.9517177732269627,16
800,1e-05,fp16,2.86102294921875,1.285655066370964,1.3393358141183853,7.295788988471031,87.15021827959026,9.335428125136536,0.75,0.8001094358390538,7.306175574660301,86.31734065851246,9.290712602298731,0.75,0.8020546715823591,16
1000,1e-05,fp16,3.4570693969726562,1.6613231003284454,1.6455303505063057,5.273049682378769,39.492573612442534,6.284311705544414,0.8125,0.8723534304647,5.288047321140766,39.80913711232762,6.309448241512693,0.8125,0.8704326191566857,16
1200,1e-05,fp16,5.2928924560546875,5.0710588321089745,5.043187730014324,6.387178413569927,62.30531412711545,7.893371531045238,0.75,0.47814820258659935,6.460234217345715,63.84900727652074,7.990557382092987,0.75,0.4680109248046262,16
1400,1e-05,fp16,-1.239776611328125,0.22352498397231102,0.23811564594507217,4.60591534152627,36.60687595464624,6.050361638335864,0.625,0.7558279003279894,4.666732154786587,37.098826578852794,6.090880607831087,0.625,0.7526980739643448,16
1600,1e-05,fp16,1.0967254638671875,0.13852449506521225,0.2075272537767887,6.361019290983677,56.129243889275074,7.49194526737049,0.625,0.6876061551526589,6.327956911176443,55.29258240652927,7.4358982245946095,0.625,0.6920028665102831,16
1800,1e-05,fp16,-2.002716064453125,-1.9149034917354584,-2.0419505164027214,5.4120979607105255,41.13692443313495,6.413807327409746,0.8125,0.8683891843627927,5.348386712372303,39.922681541144804,6.318439802763401,0.8125,0.8720655671526566,16
2000,1e-05,fp16,1.6689300537109375,2.791384741663933,2.8428385704755783,4.623074069619179,33.59435618064502,5.79606385236093,0.8125,0.9166952387606806,4.666308477520943,34.499962228641806,5.873666846922951,0.8125,0.9156348306745644,16
2200,1e-05,fp16,-4.76837158203125,-1.9153198301792145,-1.9583271890878677,8.959677755832672,142.9802201057716,11.957433675574855,0.75,0.615562373548868,8.946842983365059,144.34391298290717,12.014321161967795,0.75,0.6077896128671351,16
2400,1e-05,fp16,3.8623809814453125,1.1424521505832672,1.1540155410766602,5.6773596704006195,44.10042424362879,6.640815028566056,0.875,0.919127894328656,5.660674214363098,43.622011207028585,6.604696147971425,0.875,0.9200501643738309,16
2600,1e-05,fp16,-6.389617919921875,-5.0902219116687775,-5.208211280405521,9.000714868307114,112.39691834771435,10.601741288473058,0.875,0.920259753781437,8.908215545117855,111.34018971607865,10.551786091277565,0.875,0.9197231768951074,16
2800,1e-05,fp16,-3.2901763916015625,5.578090190887451,5.54255598783493,15.102330327033997,319.7684016872648,17.882069278673114,0.9375,0.9286353252134776,15.116485297679901,319.4849618122327,17.87414226787492,0.9375,0.9291070189053875,16
3000,1e-05,fp16,-5.7220458984375,-7.6043800711631775,-7.421380423009396,11.086873531341553,164.0477146312169,12.80811128274645,0.875,0.902996827444331,11.253835655748844,170.84443244261453,13.070747202918987,0.875,0.8993959366175255,16
3200,1e-05,fp16,-9.918212890625,-7.241830870509148,-7.239886425435543,23.343450739979744,695.3036040284749,26.368610202824016,0.8125,0.9519572004891085,23.130172587931156,680.3866845520511,26.084222904891206,0.8125,0.9521017683795476,16
3400,1e-05,fp16,-3.0040740966796875,-10.311945736408234,-9.600931406021118,24.848202526569366,959.603305038652,30.977464470783467,0.9375,0.9614370748064527,24.824744939804077,948.8810784586472,30.80391336273116,1.0,0.9612418407253801,16
3600,1e-05,fp16,26.798248291015625,19.014589190483093,18.67389750480652,24.39126431941986,918.3647316456747,30.30453318640092,0.9375,0.8781625620655896,24.718004941940308,950.2550907965624,30.826207856247294,0.9375,0.8742801041969419,16
3800,1e-05,fp16,-6.222724914550781,-2.008096653968096,-1.9367038924247026,16.661187518388033,442.76964817441075,21.042092295549192,0.9375,0.8825392148594627,16.64168176241219,433.72210386402617,20.825995867281502,0.9375,0.8853378210331909,16
4000,1e-05,fp16,14.758110046386719,11.381099462509155,11.31880635023117,18.525973796844482,654.529606847193,25.58377624290818,0.9375,0.9469691804988613,18.460701286792755,649.2129210725047,25.47965700460869,0.9375,0.9470115167165046,16
4200,1e-05,fp16,-1.3113021850585938,-3.061301425099373,-2.788083851337433,24.571626111865044,835.9443632594104,28.912702455139165,0.625,0.7567638899968897,24.912653028964996,849.1241060100972,29.139734144464963,0.5625,0.7515046642119386,16
4400,1e-05,fp16,23.627281188964844,18.969760835170746,18.41929331421852,47.313662350177765,2854.9530520632534,53.431760705251456,0.8125,0.6025028460904149,46.95954957604408,2815.873280151943,53.06480264876091,0.8125,0.6087687100722252,16
4600,1e-05,fp16,10.514259338378906,15.955973893404007,16.0988307595253,51.18336817622185,4892.3015423580355,69.94498940137196,0.6875,0.6760903355033282,50.89885228872299,4856.071719593464,69.68552015729999,0.6875,0.6782175933167518,16
4800,1e-05,fp16,-8.797645568847656,1.9757281839847565,1.5721175968647003,66.5412065088749,7194.847057998228,84.8224443057274,0.8125,0.8523051878360978,66.9850986301899,7144.907879613007,84.5275569244315,0.8125,0.8533774198556481,16
5000,1e-05,fp16,26.917457580566406,1.8365389108657837,1.3821697533130646,84.74947440624237,10843.35559069676,104.13143421031307,0.6875,0.8370398353650533,82.8838230073452,10493.709586727637,102.43880898725656,0.6875,0.8437442991978306,16
5200,1e-05,fp16,85.12139320373535,12.603205442428589,11.86102306842804,127.98777842521667,22293.147201050022,149.30889859968167,0.75,0.6218493542823178,127.6125944852829,22039.145730215376,148.45587132281221,0.75,0.6302683989219796,16
5400,1e-05,fp16,-38.57612609863281,11.682740569114685,10.379544973373413,152.20839893817902,33920.986027394065,184.17650780540407,0.8125,0.8691376453692825,152.75609803199768,34036.69603887746,184.4903684176425,0.8125,0.8664860945163972,16
5600,1e-05,fp16,129.66394424438477,63.546119287610054,62.28428764641285,159.27483455836773,38594.112422023536,196.45384298105125,0.6875,0.8539627257640884,160.27716998755932,39582.057606938935,198.9524003548058,0.75,0.8490579298294646,16
5800,1e-05,fp16,-110.29243469238281,20.007531389594078,18.585313379764557,179.13285653293133,70205.28790061265,264.96280474929426,0.75,0.8746408737545952,177.54213327169418,69242.1049893946,263.13894616607894,0.75,0.8779417475241778,16
6000,1e-05,fp16,-178.6947250366211,-10.059644192457199,-10.171805739402771,267.9267897903919,145334.66332134465,381.22783649852306,0.8125,0.6813446899945048,267.98833429813385,144908.7389694596,380.66880482836996,0.8125,0.6834026452778471,16
6200,1e-05,fp16,-120.87821960449219,3.6926379203796387,0.6496770977973938,504.3770384788513,396263.1626852764,629.4943706541595,0.625,0.16497526852497332,504.11033421754837,395803.41665355035,629.1290937904163,0.6875,0.16288695291895078,16
6400,1e-05,fp16,-73.20642471313477,-7.084833323955536,-11.360585808753967,329.21180361509323,152640.5346555818,390.69237854811274,0.75,0.7298772871665072,330.4253717660904,153311.06843563818,391.5495734075549,0.75,0.7245327916510057,16
6600,1e-05,fp16,-179.0761947631836,-141.57892934978008,-142.6460678577423,448.2965745180845,320225.57405082724,565.8847710009761,0.875,0.770486984984265,452.5166347026825,325035.8299306221,570.1191366114823,0.8125,0.763993065053842,16
6800,1e-05,fp16,-129.15134811401367,-86.87859165668488,-87.28719127178192,882.2950431108475,1215508.3638444028,1102.5009586591764,0.5625,0.64611299686744,876.367450594902,1207158.983496947,1098.7078699531314,0.5625,0.6493447982287571,16
7000,1e-05,fp16,-75.61148262023926,-264.7949597835541,-258.4629647731781,1295.8202784061432,2387939.0803528074,1545.2957905698208,0.6875,0.7159577265151886,1297.230162858963,2355277.7891802704,1534.691431259154,0.6875,0.7194749374273075,16
7200,1e-05,fp16,-699.8032522201538,138.57243585586548,123.68521404266357,2273.072187900543,9376895.39554731,3062.1716796331507,0.625,0.2682230218110794,2284.5610027313232,9350613.535720482,3057.8772924564,0.625,0.2744818135108474,16
7400,1e-05,fp16,-222.58759307861328,1465.8167209625244,1472.0179357528687,4742.992845535278,41762837.34453343,6462.417298854464,0.5625,0.013667022181445842,4736.156920433044,41900870.30765803,6473.088158495761,0.625,0.017357502090238914,16
7600,1e-05,fp16,-233.1778564453125,393.2677421569824,393.3670701980591,4103.089551925659,24240379.975066826,4923.452038465169,0.5625,0.4203125739242057,4116.807915687561,24452315.285385765,4944.928238648744,0.5625,0.41207280575082283,16
7800,1e-05,fp16,-1187.5092391967773,5664.030620574951,5610.250072479248,10159.26494216919,149794984.2914033,12239.076120827229,0.5,0.17608206588125036,10110.875751495361,148740058.20083505,12195.903336810892,0.5,0.1708713618801783,16
8000,1e-05,fp16,118.47016143798828,-2553.026008605957,-2483.66268157959,25742.99397277832,910887416.2453992,30180.9114548484,0.3125,-0.48229304630925246,25837.143951416016,914643860.4759454,30243.079546830962,0.3125,-0.48609899564228887,16
8200,1e-05,fp16,3855.5652751922607,-2114.7201385498047,-1973.8137969970703,27340.90092277527,1143954499.3672178,33822.39641668251,0.4375,0.14330641803438626,27449.378522872925,1161907680.440179,34086.76694026846,0.4375,0.14262591355630813,16
8400,1e-05,fp16,-996.065128326416,3229.504684448242,3256.190155029297,36558.820331573486,2077463545.8451023,45579.20080305382,0.5,-0.3666151665580382,36833.990421295166,2094166683.828508,45762.06599169784,0.5,-0.36780911818758166,16
8600,1e-05,fp16,856.0181035995483,1873.981948852539,1895.0020580291748,20488.060837745667,553641764.4667184,23529.59337656982,0.4375,0.247907805954569,20332.995573997498,547772008.4151406,23404.52965592645,0.5,0.2469084342059532,16
8800,1e-05,fp16,776.7707061767578,-771.8103828430176,-1090.7772426605225,19041.27130508423,601707377.2532582,24529.724361542634,0.8125,0.45858741753275223,18955.272218704224,597268658.4798577,24439.080557170266,0.875,0.46177923019063405,16
9000,1e-05,fp16,139.32283401489258,-371.56105041503906,-313.6615982055664,20736.627933502197,606310420.5307984,24623.37142900619,0.6875,0.44437631538227473,20901.71133041382,620605894.5489988,24911.962880291045,0.6875,0.4417859279104324,16
9200,1e-05,fp16,1152.801513671875,7141.77959394455,6939.2610874176025,18056.33254289627,574267242.4430225,23963.87369443894,0.4375,-0.12314886021673066,18350.36874961853,587519424.9335244,24238.79998955238,0.375,-0.11516504052723492,16
9400,1e-05,fp16,926.5959091186523,7289.373863220215,8014.159936904907,42324.83849334717,3248966914.3214655,56999.70977401083,0.625,0.16838452940290716,42563.00990867615,3245794843.2234654,56971.87765225459,0.625,0.16203440061854768,16
9600,1e-05,fp16,-728.2257080078125,-8726.206558227539,-8637.122135162354,41942.4552154541,2961002265.2858925,54415.09225652285,0.5,-0.10996432776915119,42167.445499420166,2975722835.3374014,54550.18639140843,0.5625,-0.10767165913093307,16
9800,1e-05,fp16,-444.21551513671875,-29302.09747314453,-29244.380569458008,65167.81686401367,7390534800.95199,85968.21971491553,0.5,0.08298850336043344,65521.48262023926,7531985693.832037,86787.01339389458,0.5,0.08570504409796788,16
10000,1e-05,fp16,225.7734432220459,-18183.270965576172,-17588.322875976562,47730.385736465454,4823860868.685677,69454.01981660728,0.5,-0.16718378491249877,47483.692529678345,4726097915.752277,68746.62112243974,0.5,-0.1682071749019504,16
