global_step,eps,zo_two_point_precision,fd_mean,td_mean,mae,rmse,sign_acc,corr,probe_num_seeds
200,0.001,fp16,-3.1366344541311264,-2.8539143204689026,0.7281825095415115,0.8755200833235905,1.0,0.9999049557137891,16
400,0.001,fp16,6.8321221843361855,7.1536248326301575,1.0600699409842491,1.2700940512358643,0.9375,0.9994815005727694,16
600,0.001,fp16,-4.4760701805353165,-6.909885942935944,5.663361474871635,7.203507610115193,0.9375,0.9675472842141987,16
800,0.001,fp16,11.489867106080055,11.514096587896347,1.5501519590616226,1.7899829725781193,1.0,0.9992995334019038,16
1000,0.001,fp16,-7.289885833859444,-7.827503800392151,0.9612666517496109,1.2506823648550622,1.0,0.9997384696544863,16
1200,0.001,fp16,3.3783911429345608,3.4863542914390564,0.4740469418466091,0.5511659659738155,1.0,0.9998191945972593,16
1400,0.001,fp16,12.249945379327983,12.36855660378933,0.859256527852267,1.0722780228342874,0.9375,0.9994902259573363,16
1600,0.001,fp16,11.754035007208586,12.004702031612396,0.6235529817640781,0.8851552445680689,1.0,0.9996108027296422,16
1800,0.001,fp16,-4.4956202656030655,-4.765259295701981,0.6332276612520218,0.7612695483208227,1.0,0.9997755987844374,16
2000,0.001,fp16,-5.198478050529957,-5.037344694137573,0.5821138098835945,0.6807072257909311,1.0,0.9999017885199392,16
2200,0.001,fp16,-4.561423629522324,-4.929596900939941,1.0776217877864838,1.2140285596913971,1.0,0.9995553864706129,16
2400,0.001,fp16,5.327224485576153,5.466960519552231,0.7962191179394722,1.0222532471830763,1.0,0.9997368933290353,16
2600,0.001,fp16,2.2449492309242487,2.0832123160362244,0.5760044548660517,0.6950148901875404,1.0,0.9998891669366631,16
2800,0.001,fp16,2.809524267911911,3.270378589630127,0.9808856546878815,1.1785206236408534,1.0,0.999756860962181,16
3000,0.001,fp16,13.413428451865911,13.428748965263367,0.7664471603929996,1.002871648025335,1.0,0.9995685348108256,16
3200,0.001,fp16,6.629943072795868,6.682847797870636,1.0513489246368408,1.2815619955849622,1.0,0.999420186615507,16
3400,0.001,fp16,30.53569509088993,30.722192525863647,1.2415001541376114,1.6462316253392548,1.0,0.9978707217296934,16
3600,0.001,fp16,-6.180762559175491,-6.976094871759415,2.686317801475525,3.4969551625053237,1.0,0.9987104207686798,16
3800,0.001,fp16,16.005514576565474,15.885645031929016,1.0806370521895587,1.3698991863464276,0.9375,0.9988831490800826,16
4000,0.001,fp16,2.8438566625118256,2.3237948417663574,0.9104412496089935,1.183598363198143,1.0,0.9997987135962733,16
4200,0.001,fp16,4.660605730488896,4.407609224319458,0.6669869441539049,0.8086131265839254,1.0,0.9998714627845691,16
4400,0.001,fp16,-1.0070799523964524,-1.1585924625396729,0.5963267153128982,0.7828256162464928,0.9375,0.9998299608563209,16
4600,0.001,fp16,-7.229804401285946,-7.369872570037842,1.8005008725449443,2.6176672941930486,1.0,0.9966533303012932,16
4800,0.001,fp16,1.1882781647145748,1.457418292760849,1.092026475816965,1.225384885595362,1.0,0.9995621239334596,16
5000,0.001,fp16,-5.786894991993904,-5.764145910739899,0.6903498619794846,0.7982915629061177,1.0,0.9998119816760797,16
5200,0.001,fp16,-2.9468532875180244,-3.0559300780296326,0.5721113011240959,0.7471252583106034,0.9375,0.9997859755074749,16
5400,0.001,fp16,5.562781751155853,5.316114097833633,0.9706341326236725,1.180059788427049,1.0,0.9997178502841286,16
5600,0.001,fp16,-12.769698336720467,-13.097250133752823,0.9372527450323105,1.3136712497770118,1.0,0.999286485812917,16
5800,0.001,fp16,6.66999738663435,6.787969917058945,0.8757017478346825,0.990850593689586,0.9375,0.9997178301035239,16
6000,0.001,fp16,-1.4009474739432335,-1.3932667672634125,0.7754130437970161,0.9640768094368882,1.0,0.999719424013391,16
6200,0.001,fp16,4.857063099741936,5.04082428663969,0.590434156358242,0.7740830623253301,1.0,0.9998651771102537,16
6400,0.001,fp16,-5.9003825932741165,-6.0916218757629395,1.103908285498619,1.266843505808317,1.0,0.9995791246589332,16
6600,0.001,fp16,-13.75198246538639,-12.935656726360321,1.1501391679048538,1.419057399106589,1.0,0.9997257652297794,16
6800,0.001,fp16,21.133421048521996,21.004118621349335,0.8988005965948105,1.1378240057364097,1.0,0.9998101763821531,16
7000,0.001,fp16,-6.062507092952728,-6.195684880018234,0.8326792418956757,1.0470264997580585,1.0,0.9996237228081571,16
7200,0.001,fp16,-6.221770782023668,-4.4380053877830505,3.727497573941946,4.987481327830424,1.0,0.989470598500484,16
7400,0.001,fp16,-5.9995646215975285,-6.1788648664951324,0.6877025105059147,0.904208160666177,1.0,0.9998532260656071,16
7600,0.001,fp16,-5.9823987409472466,-6.45935994386673,1.262281246483326,1.559972312127301,1.0,0.9994695225030426,16
7800,0.001,fp16,12.471197993028909,12.441079378128052,0.9248910252936184,1.1640856360746592,1.0,0.9995594341182951,16
8000,0.001,fp16,-0.18501253426074982,-0.3910641074180603,0.6592957824468613,0.8435107951724858,1.0,0.9998263279969856,16
8200,0.001,fp16,-7.386206924915314,-6.867765784263611,1.5802739262580872,2.050479611137559,1.0,0.9984010936032349,16
8400,0.001,fp16,1.5263556204736233,1.3807840049266815,0.7151868008077145,0.7802007621592068,1.0,0.9997945735181081,16
8600,0.001,fp16,13.063429571688175,13.196178451180458,0.9078293815255165,1.295482644527853,1.0,0.9995776791320307,16
8800,0.001,fp16,4.137992486357689,4.119855225086212,1.0795969516038895,1.3797263111350029,1.0,0.9993194462364169,16
9000,0.001,fp16,-4.001617345958948,-3.9508585333824158,0.9211313985288143,1.1282226799989494,1.0,0.9997292666780656,16
9200,0.001,fp16,7.000922620296478,7.037769854068756,1.3227369785308838,1.5217148412233736,1.0,0.9995968461421421,16
9400,0.001,fp16,-4.508971854986157,-4.130772531032562,1.1798620671615936,1.3776181712205624,1.0,0.9993027385131719,16
9600,0.001,fp16,1.9068718254566193,1.1689829230308533,0.9772123396396637,1.186221870103583,1.0,0.9995922484196414,16
9800,0.001,fp16,7.258414193987846,7.276119291782379,1.226017490029335,1.463024094630732,1.0,0.999758063985037,16
10000,0.001,fp16,16.52717459294945,16.689942598342896,0.9832732686772943,1.3456090259380005,1.0,0.9994960658426905,16
10200,0.001,fp16,23.29587748646736,23.3640658557415,1.4052363634109497,1.6705210249609705,1.0,0.9991994261734557,16
10400,0.001,fp16,8.004187732934952,8.410093605518341,1.306763082742691,1.607834145894269,1.0,0.9992364413616339,16
10600,0.001,fp16,-14.389036998152733,-14.106562733650208,1.1843626350164413,1.409468721491248,1.0,0.9995942837752719,16
10800,0.001,fp16,-13.633250199258327,-13.967311352491379,1.2979254499077797,1.6049981274432086,0.9375,0.9980820222895808,16
11000,0.001,fp16,4.668235272169113,4.896900027990341,1.7567508220672607,2.2980468964979335,1.0,0.9976772378135171,16
11200,0.001,fp16,9.940146766602993,10.024005949497223,1.9456763491034508,2.3811649811488333,1.0,0.9986164180288987,16
11400,0.001,fp16,-5.049228239804506,-4.589191749691963,2.132470268756151,2.4952313476425796,0.9375,0.9968683774354374,16
11600,0.001,fp16,6.593703851103783,6.229478269815445,1.4015053063631058,1.809350161494094,1.0,0.9990557964811559,16
11800,0.001,fp16,6.594657429028302,7.004557862877846,1.4438088019378483,2.015062160282266,1.0,0.9985659816717551,16
12000,0.001,fp16,-25.53272008895874,-25.466974139213562,1.9290117025375366,2.228577862099975,1.0,0.9988016512237661,16
12200,0.001,fp16,0.8831022679805756,0.714968204498291,1.5980865061283112,1.9283704138385058,1.0,0.9978890775696256,16
12400,0.001,fp16,3.1485555097460747,3.6873940527439117,2.0908337607979774,2.5459438562318093,0.9375,0.9977712293556154,16
12600,0.001,fp16,-16.360281363129616,-15.540839314460754,2.525738909840584,3.19859877122842,1.0,0.9959154123543565,16
12800,0.001,fp16,11.38591693341732,11.440832450985909,1.7529311776161194,2.1808528206139566,1.0,0.9978193723543413,16
13000,0.001,fp16,7.71236358396709,8.882969349622726,1.61484401114285,1.9625696484500752,1.0,0.9989249947821958,16
13200,0.001,fp16,-8.254050496034324,-8.293707698583603,2.233954873867333,2.694685069697681,0.8125,0.9952223381414615,16
13400,0.001,fp16,20.277021780610085,20.79247957468033,1.5376025885343552,1.9381068330539182,1.0,0.9987548366892367,16
13600,0.001,fp16,12.618063993752003,12.532908409833908,1.6261715069413185,2.330378668833251,1.0,0.9983921937969873,16
13800,0.001,fp16,1.3041496723890305,0.40688395500183105,2.0588832944631577,2.6184197763826957,1.0,0.9977670577961065,16
14000,0.001,fp16,-3.9081569388508797,-2.156059354543686,3.156333066523075,5.621805342783624,1.0,0.9843316698506446,16
14200,0.001,fp16,-17.128943011164665,-17.930509239435196,1.6295828074216843,2.196041479414989,1.0,0.9988429942777161,16
14400,0.001,fp16,-9.980201050639153,-10.175393223762512,2.6044938415288925,3.2690791335436273,0.9375,0.9975591910509579,16
14600,0.001,fp16,7.011412947438657,7.1249091029167175,2.031516461633146,2.573845732509342,0.9375,0.9976213742933869,16
14800,0.001,fp16,-1.2178421011194587,-0.6426250040531158,1.4057345679029822,1.6255665887890733,0.9375,0.9987737959779988,16
15000,0.001,fp16,-7.071494519710541,-7.444579482078552,2.718654692173004,3.341091798757363,1.0,0.9956088709303563,16
15200,0.001,fp16,-28.12003844976425,-28.068630158901215,4.847631871700287,6.665089287364626,1.0,0.9939602791622273,16
15400,0.001,fp16,16.805170506238937,18.165112107992172,1.9628349542617798,2.587790184933806,1.0,0.998357247979512,16
15600,0.001,fp16,16.298292756080627,14.746646881103516,2.663707137107849,3.7028058439167304,1.0,0.9987590555453947,16
15800,0.001,fp16,-18.697736986447126,-17.377639442682266,4.248326845932752,5.760717206029433,0.9375,0.9906082124266764,16
16000,0.001,fp16,4.914760143496096,5.158057481050491,2.1509466180577874,3.3403092939967483,1.0,0.9976345968662371,16
16200,0.001,fp16,5.320548631250858,4.817078679800034,2.104441411793232,2.4615348190015642,1.0,0.9986838798826272,16
16400,0.001,fp16,0.4129408001899719,-0.11343324184417725,2.3765535950660706,2.7310885275933496,1.0,0.9988292390819561,16
