time,step,epoch,phase,metric,value,task,model,eps
2025-11-21 02:34:40,1,0.00018264840182648402,train,loss,1.3525,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:40,1,0.00018264840182648402,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:40,1,0.00018264840182648402,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:41,2,0.00036529680365296805,train,loss,1.7891,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:41,2,0.00036529680365296805,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:41,2,0.00036529680365296805,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:42,3,0.000547945205479452,train,loss,1.7979,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:42,3,0.000547945205479452,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:42,3,0.000547945205479452,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:43,4,0.0007305936073059361,train,loss,2.1719,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:43,4,0.0007305936073059361,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:43,4,0.0007305936073059361,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:44,5,0.0009132420091324201,train,loss,1.3408,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:44,5,0.0009132420091324201,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:44,5,0.0009132420091324201,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:46,6,0.001095890410958904,train,loss,1.5225,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:46,6,0.001095890410958904,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:46,6,0.001095890410958904,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:47,7,0.0012785388127853881,train,loss,1.4209,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:47,7,0.0012785388127853881,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:47,7,0.0012785388127853881,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:48,8,0.0014611872146118722,train,loss,1.6436,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:48,8,0.0014611872146118722,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:48,8,0.0014611872146118722,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:49,9,0.0016438356164383563,train,loss,2.4336,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:49,9,0.0016438356164383563,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:49,9,0.0016438356164383563,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:50,10,0.0018264840182648401,train,loss,1.9707,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:50,10,0.0018264840182648401,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:50,10,0.0018264840182648401,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:52,11,0.002009132420091324,train,loss,1.7266,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:52,11,0.002009132420091324,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:52,11,0.002009132420091324,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:53,12,0.002191780821917808,train,loss,2.0664,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:53,12,0.002191780821917808,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:53,12,0.002191780821917808,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:54,13,0.002374429223744292,train,loss,1.9277,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:54,13,0.002374429223744292,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:54,13,0.002374429223744292,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:55,14,0.0025570776255707762,train,loss,1.6348,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:55,14,0.0025570776255707762,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:55,14,0.0025570776255707762,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:57,15,0.0027397260273972603,train,loss,1.6943,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:57,15,0.0027397260273972603,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:57,15,0.0027397260273972603,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:58,16,0.0029223744292237444,train,loss,1.5205,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:58,16,0.0029223744292237444,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:58,16,0.0029223744292237444,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:59,17,0.0031050228310502285,train,loss,1.8701,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:59,17,0.0031050228310502285,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:34:59,17,0.0031050228310502285,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:00,18,0.0032876712328767125,train,loss,2.6055,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:00,18,0.0032876712328767125,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:00,18,0.0032876712328767125,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:01,19,0.003470319634703196,train,loss,2.4844,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:01,19,0.003470319634703196,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:01,19,0.003470319634703196,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:02,20,0.0036529680365296802,train,loss,2.0566,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:02,20,0.0036529680365296802,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:02,20,0.0036529680365296802,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:04,21,0.0038356164383561643,train,loss,1.6387,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:04,21,0.0038356164383561643,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:04,21,0.0038356164383561643,train,epoch,0.0,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:06,22,0.004018264840182648,train,loss,1.1396,SQuAD,opt-1.3b,0.000464
2025-11-21 02:35:06,22,0.004018264840182648,train,learning_rate,1e-07,SQuAD,opt-1.3b,0.000464
