global_step,eps,precision,zo_quantization_bits,fd_mean,td_mean,mae,mse,rmse,sign_acc,corr,probe_num_seeds
100,0.0001,fp16,16,-4.57763671875,-3.2676579356193542,10.688832342624664,184.6278553967323,13.58778331431335,0.9375,0.9857610874294468,16
200,0.0001,fp16,16,14.0380859375,11.06086440384388,13.289405211806297,273.1301339580874,16.526649205392104,0.75,0.9733414636216986,16
300,0.0001,fp16,16,-7.32421875,-3.2055014297366142,7.2156761810183525,72.1810524592187,8.495943294256307,0.9375,0.9933272293906716,16
400,0.0001,fp16,16,-1.220703125,1.1428010314702988,9.725984677672386,159.41302418293532,12.625887065190126,0.875,0.9532261822174213,16
500,0.0001,fp16,16,14.6484375,12.227394580841064,13.229349374771118,246.44714846168517,15.698635242010218,0.9375,0.9415365306107243,16
600,0.0001,fp16,16,5.4931640625,2.7724354341626167,8.650546915829182,136.12874243541617,11.667422270382442,0.875,0.9804146349228241,16
700,0.0001,fp16,16,-0.152587890625,2.085969142615795,9.298298113048077,161.69674790356652,12.716003613697447,0.9375,0.978435960185966,16
800,0.0001,fp16,16,6.103515625,2.7747898660600185,11.7379908002913,210.39128817507606,14.504871187813977,0.9375,0.9522049750662168,16
900,0.0001,fp16,16,0.0,-0.10202927142381668,8.826773934066296,122.36063545246405,11.061674170416703,0.875,0.9698133046002966,16
1000,0.0001,fp16,16,37.841796875,32.43396781384945,10.9183881431818,214.95425799830156,14.661318426331977,1.0,0.9851819212465929,16
1100,0.0001,fp16,16,10.68115234375,8.639667734503746,15.252280816435814,310.76113038508925,17.628418261009386,0.875,0.968229192304723,16
1200,0.0001,fp16,16,-0.91552734375,-4.770746439695358,9.021248668432236,142.7903161533951,11.949490204749118,0.9375,0.9731717275137378,16
1300,0.0001,fp16,16,-5.79833984375,-8.612015966325998,9.917160633951426,126.46525838918211,11.245677320160938,0.8125,0.9819717441130775,16
1400,0.0001,fp16,16,5.4931640625,3.1774813551455736,7.170297442004085,85.4655576307751,9.244758386825213,0.8125,0.9553348507746887,16
1500,0.0001,fp16,16,-13.73291015625,-11.68198448419571,12.381527483463287,246.09177648967858,15.687312596161224,1.0,0.9638645238854623,16
1600,0.0001,fp16,16,-17.08984375,-14.908422827720642,16.679372310638428,346.7600584321166,18.621494527349746,0.875,0.9679991212840616,16
1700,0.0001,fp16,16,-6.866455078125,-3.4866514820605516,8.95638614706695,112.64605699574506,10.61348467732182,0.875,0.970688679563145,16
1800,0.0001,fp16,16,-3.96728515625,-4.657625675201416,11.579387426376343,225.04919844505775,15.001639858530725,1.0,0.988712500023016,16
1900,0.0001,fp16,16,-29.9072265625,-29.009423226118088,15.016242295503616,364.6542442407557,19.09592218880135,0.8125,0.9480303208485938,16
2000,0.0001,fp16,16,5.79833984375,8.169063687324524,9.668055176734924,138.29283871557888,11.759797562695494,0.875,0.9753885081706306,16
2100,0.0001,fp16,16,28.38134765625,29.643988031428307,11.815232891123742,171.86589997786692,13.109763536306325,0.9375,0.9794144303783626,16
2200,0.0001,fp16,16,-7.01904296875,-4.0893204510211945,11.658624559640884,199.4432075606216,14.122436318164851,0.8125,0.9525970278309277,16
2300,0.0001,fp16,16,14.34326171875,18.741483598947525,9.037114828824997,128.0947045344421,11.317893113757616,1.0,0.9825320293183625,16
2400,0.0001,fp16,16,-15.2587890625,-15.719096660614014,10.271753698587418,137.6312144047415,11.731633066403907,0.8125,0.9852488831520799,16
